location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
lat,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217
lon,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116
asl,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total,Snowfall Amount,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Evapotranspiration,FAO Reference Evapotranspiration,CAPE,Wind Gust,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Geopotential Height,Temperature,Temperature,Temperature,Temperature,Soil Temperature,Soil Moisture,Vapor Pressure Deficit
unit,°C,%,hPa,mm,cm,%,%,%,%,min,W/m²,W/m²,W/m²,mm,mm,J/kg,km/h,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,Gpm,°C,°C,°C,°C,°C,fraction,hPa
level,2 m elevation corrected,2 m,MSL,sfc,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc,sfc,sfc,sfc,sfc,2 m,180-0 mb above gnd,sfc,10 m,10 m,80 m,80 m,900 mb,900 mb,850 mb,850 mb,700 mb,700 mb,500 mb,500 mb,1000 mb,1000 mb,850 mb,700 mb,sfc,0-10 cm down,0-10 cm down,2 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
timestamp,Geneva Temperature [2 m elevation corrected],Geneva Relative Humidity [2 m],Geneva Mean Sea Level Pressure [MSL],Geneva Precipitation Total,Geneva Snowfall Amount,Geneva Cloud Cover Total,Geneva Cloud Cover High [high cld lay],Geneva Cloud Cover Medium [mid cld lay],Geneva Cloud Cover Low [low cld lay],Geneva Sunshine Duration,Geneva Shortwave Radiation,Geneva Direct Shortwave Radiation,Geneva Diffuse Shortwave Radiation,Geneva Evapotranspiration,Geneva FAO Reference Evapotranspiration [2 m],Geneva CAPE [180-0 mb above gnd],Geneva Wind Gust,Geneva Wind Speed [10 m],Geneva Wind Direction [10 m],Geneva Wind Speed [80 m],Geneva Wind Direction [80 m],Geneva Wind Speed [900 mb],Geneva Wind Direction [900 mb],Geneva Wind Speed [850 mb],Geneva Wind Direction [850 mb],Geneva Wind Speed [700 mb],Geneva Wind Direction [700 mb],Geneva Wind Speed [500 mb],Geneva Wind Direction [500 mb],Geneva Geopotential Height [1000 mb],Geneva Temperature [1000 mb],Geneva Temperature [850 mb],Geneva Temperature [700 mb],Geneva Temperature,Geneva Soil Temperature [0-10 cm down],Geneva Soil Moisture [0-10 cm down],Geneva Vapor Pressure Deficit [2 m]
20200810T0000,23.183722,72.0,1015.2,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.00144,0.0,1418.0,10.08,2.6237357,23.962479,8.404285,43.264297,11.609651,60.25511,0.0,180.0,4.8433046,311.98724,16.055353,250.34618,123.0,26.73,19.61,7.93,22.49,23.550018,0.217,8.017004
20200810T0100,22.773722,75.0,1015.3,0.0,0.0,100.0,96.0,100.0,0.0,0.0,0.0,0.0,0.0,0.00144,0.0,1336.0,7.2,1.8837326,8.130096,8.435069,50.194427,8.78872,55.007973,2.16,180.0,7.628263,289.29004,13.584932,237.99463,125.0,26.09,19.59,8.04,21.55,22.690002,0.217,6.982727
20200810T0200,22.343721,76.0,1015.5,0.0,0.0,7.2000003,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,9.36,0.9605189,326.30994,6.989936,55.491463,5.3517847,42.27368,5.3999996,216.8699,10.390226,284.03625,17.057314,225.8551,127.0,25.67,19.57,8.0,20.46,21.790009,0.217,6.530819
20200810T0300,21.913723,78.0,1015.6,0.0,0.0,8.400001,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144,0.0,1326.0,2.8799999,1.5533656,239.03624,3.7585104,73.30075,2.6208394,15.945404,10.495713,239.03624,11.252519,277.3524,23.166216,225.62961,128.0,25.15,19.49,7.84,19.68,20.980011,0.217,5.8319225
20200810T0400,21.453722,77.0,1014.4,0.0,0.0,9.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.0,1168.0,1.8,3.2518265,214.99202,2.52,180.0,1.1384199,341.56506,12.245293,245.69547,10.805999,271.90915,21.9718,235.00798,118.0,24.64,19.07,7.51,19.07,20.279999,0.217,5.9280853
20200810T0500,21.183722,71.0,1014.6,0.0,0.0,7.5000005,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667502,1175.0,4.32,3.8420756,213.69006,5.3517847,222.27368,0.8049845,206.56505,11.298495,247.52057,9.72,270.0,19.483284,242.488,119.0,24.35,19.01,7.23,18.52,19.690002,0.217,7.35194
