location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
lat,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217
lon,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116
asl,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total,Snowfall Amount,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Evapotranspiration,FAO Reference Evapotranspiration,CAPE,Wind Gust,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Geopotential Height,Temperature,Temperature,Temperature,Temperature,Soil Temperature,Soil Moisture,Vapor Pressure Deficit
unit,°C,%,hPa,mm,cm,%,%,%,%,min,W/m²,W/m²,W/m²,mm,mm,J/kg,km/h,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,Gpm,°C,°C,°C,°C,°C,m³/m³,hPa
level,2 m elevation corrected,2 m,MSL,sfc,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc,sfc,sfc,sfc,sfc,2 m,180-0 mb above gnd,sfc,10 m,10 m,80 m,80 m,900 mb,900 mb,850 mb,850 mb,700 mb,700 mb,500 mb,500 mb,1000 mb,1000 mb,850 mb,700 mb,sfc,0-10 cm down,0-10 cm down,2 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
timestamp,Geneva Temperature [2 m elevation corrected],Geneva Relative Humidity [2 m],Geneva Mean Sea Level Pressure [MSL],Geneva Precipitation Total,Geneva Snowfall Amount,Geneva Cloud Cover Total,Geneva Cloud Cover High [high cld lay],Geneva Cloud Cover Medium [mid cld lay],Geneva Cloud Cover Low [low cld lay],Geneva Sunshine Duration,Geneva Shortwave Radiation,Geneva Direct Shortwave Radiation,Geneva Diffuse Shortwave Radiation,Geneva Evapotranspiration,Geneva FAO Reference Evapotranspiration [2 m],Geneva CAPE [180-0 mb above gnd],Geneva Wind Gust,Geneva Wind Speed [10 m],Geneva Wind Direction [10 m],Geneva Wind Speed [80 m],Geneva Wind Direction [80 m],Geneva Wind Speed [900 mb],Geneva Wind Direction [900 mb],Geneva Wind Speed [850 mb],Geneva Wind Direction [850 mb],Geneva Wind Speed [700 mb],Geneva Wind Direction [700 mb],Geneva Wind Speed [500 mb],Geneva Wind Direction [500 mb],Geneva Geopotential Height [1000 mb],Geneva Temperature [1000 mb],Geneva Temperature [850 mb],Geneva Temperature [700 mb],Geneva Temperature,Geneva Soil Temperature [0-10 cm down],Geneva Soil Moisture [0-10 cm down],Geneva Vapor Pressure Deficit [2 m]
20201116T0000,12.663722,85.0,1014.8,1.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.03744,0.022832237,32.0,39.6,21.26744,213.95906,28.757215,214.28688,69.77038,216.39688,77.99049,219.56854,63.913944,255.65067,113.00559,249.4867,126.0,14.72,6.63,-2.84,11.99,12.160004,0.302,2.2159004
20201116T0100,12.643723,85.0,1015.0,2.8,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.03312,0.024093134,89.0,41.760002,22.476227,211.90811,30.353355,213.87854,70.30423,227.07503,84.39831,230.53864,92.99226,264.2232,97.5228,246.27374,128.0,14.7,6.67,-3.46,11.91,11.990021,0.32,2.2129908
20201116T0200,12.723722,83.0,1015.3,0.4,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0432,0.03103692,77.0,41.039997,24.766848,212.53506,33.74796,213.69006,75.3493,225.0,83.37711,233.42697,74.034065,262.73676,89.03361,259.28073,130.0,14.71,6.36,-3.41,11.84,11.899994,0.315,2.521244
20201116T0300,12.133722,89.0,1016.5,1.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.04032,0.013558173,82.0,34.2,20.523157,254.74487,28.291512,255.25644,41.96124,279.38153,48.647976,272.5448,64.149734,246.1681,93.68926,258.47418,140.0,13.78,5.51,-4.45,11.69,11.820007,0.317,1.5694094
20201116T0400,10.273722,70.0,1017.5,0.1,0.0,100.0,22.0,0.0,100.0,0.0,0.0,0.0,0.0,0.06048,0.037868846,1.0,28.44,15.978486,255.65067,20.211363,265.91437,50.72041,295.65567,53.64483,270.76904,69.87431,243.03891,98.06944,260.91803,146.0,11.95,3.81,-5.22,9.93,11.360016,0.311,3.783702
20201116T0500,10.423722,72.0,1018.2,0.0,0.0,100.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.05616,0.017608635,0.0,22.319998,8.854829,243.43495,12.605142,268.36343,39.107666,291.60553,55.441166,270.37204,56.629955,249.14554,104.89908,267.04922,153.0,12.19,2.6,-5.3,9.96,10.839996,0.306,3.5669851
