location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
20200504T0100,11.26507,100.0,1019.4,0.0,0.0,23.0,31.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8399997,3.2951863,165.96376,9.007196,182.2906,8.225035,203.1986,12.313894,232.12502,31.92654,299.74487,89.762085,303.8813,15.49,7.37,-0.24,5.87,11.440002,0.3,0.0
20200504T0200,10.98507,99.0,1019.3,0.0,0.0,31.0,18.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4799995,3.118132,160.01689,7.92,180.0,8.534353,207.64598,12.768586,229.57393,32.86861,298.8108,92.559204,304.0609,15.07,7.43,-0.12,7.4,10.970001,0.3,0.12528324
20200504T0300,10.82507,97.0,1019.6,0.0,0.0,43.0,3.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7599998,3.1067312,149.03624,6.830519,161.56505,8.534353,207.64598,12.738099,227.29062,33.847656,299.29138,95.968864,304.76312,14.23,7.51,-0.1,9.38,10.740021,0.299,0.37185192
20200504T0400,10.62507,98.0,1019.6,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999996,3.013972,135.0,7.386582,136.97493,8.854829,206.56505,11.966954,226.21889,33.818928,297.929,96.95302,304.10312,13.42,7.57,0.0,9.74,10.630005,0.299,0.24460316
20200504T0500,10.53507,96.0,1019.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4799995,3.2518265,124.99202,8.891343,121.759476,9.028754,203.49857,11.480557,221.18593,33.014175,295.16788,96.35162,303.57132,12.65,7.66,0.3,9.89,10.529999,0.299,0.4862604
20200504T0600,10.31507,96.0,1019.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8399997,3.2189233,114.44395,10.464797,116.56505,8.891344,201.37062,11.480557,221.18593,32.28981,292.2759,95.05976,304.35205,11.97,7.78,0.76,9.74,10.450012,0.298,0.47913265
20200504T0700,10.47507,94.0,1019.3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,17.8,9.310747,8.489252,0.0,0.0,0.0,5.7599998,3.7105224,111.03751,10.703569,109.653824,8.209263,195.25513,11.019764,218.3675,32.957207,291.8014,92.45764,303.5663,11.56,7.91,1.2,11.21,10.410004,0.298,0.7264643
20200504T0800,11.65507,90.0,1019.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,145.06999,79.51655,65.553444,0.02016,0.042195313,0.0,5.7599998,3.4734309,122.47119,9.227524,110.556046,8.287822,182.48955,11.885453,215.13419,34.366333,292.80457,87.69233,302.2547,12.13,8.07,1.48,14.46,10.589996,0.297,1.3100595
20200504T0900,13.90507,81.0,1019.0,0.0,0.0,17.0,0.0,0.0,17.0,49.148937,339.09,196.5255,142.5645,0.12096,0.15067552,0.0,4.32,2.8318708,138.81407,7.10031,120.465546,8.64,180.0,13.104198,217.18471,36.636963,292.53326,83.72457,301.63977,14.25,8.26,1.65,17.45,11.02002,0.297,2.8868713
20200504T1000,16.145071,74.0,1018.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,501.96,305.70218,196.25781,0.22176,0.26167604,0.0,3.96,2.3976,180.0,5.315336,151.69923,7.2805495,171.46924,15.30741,221.18593,38.773186,291.8014,80.51293,300.34866,16.31,8.46,1.89,20.77,11.690002,0.296,4.56688
20200504T1100,17.92507,67.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,645.25,409.39136,235.85863,0.32976,0.36325708,0.0,4.68,3.0374274,217.87498,5.4119864,183.81407,5.8048253,187.12502,16.548256,224.11859,40.244392,291.5159,77.31623,298.35498,17.99,8.59,2.16,23.35,12.570007,0.295,6.4925976
20200504T1200,19.13507,63.0,1017.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,756.5,494.89624,261.60376,0.42336,0.44209078,0.0,6.8399997,4.212154,235.30484,5.8048253,209.74489,5.8048253,209.74489,17.072504,222.43623,40.786587,290.67444,74.38074,296.44104,19.14,8.87,2.43,25.02,13.490021,0.294,7.8560286
20200504T1300,20.24507,60.0,1017.2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,829.48,553.13306,276.34695,0.4896,0.5001538,0.0,7.5599995,4.552245,249.44395,6.3690495,222.7094,5.8603754,222.51045,15.856354,219.47246,40.30071,288.75867,72.81617,294.53772,20.23,9.35,2.64,26.3,14.490021,0.293,9.102283
20200504T1400,21.92507,56.0,1015.2,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,808.12,553.2793,254.84071,0.50832,0.51209116,12.0,8.64,3.9603205,250.34618,7.145796,220.91438,6.8777895,222.8789,7.8954163,226.84761,35.369884,265.91437,73.019684,290.48993,22.14,11.32,2.68,27.13,14.660004,0.282,11.106912
20200504T1500,22.56507,55.0,1015.1,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,792.1,537.0858,255.01414,0.5184,0.50769514,30.0,11.879999,4.552245,249.44395,8.669949,221.63354,8.669949,221.63354,9.1641035,225.0,36.088093,265.99582,74.07607,291.0775,22.88,11.28,2.9,27.03,15.630005,0.281,11.813073
20200504T1600,22.90507,52.0,1014.7,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,731.58,483.40152,248.1785,0.50112,0.4721578,26.0,11.879999,5.485512,240.9454,10.703569,222.27368,10.739832,219.55966,10.739832,219.55966,37.883907,266.1859,75.14003,291.6485,23.39,11.47,3.1,26.38,16.420013,0.28,12.864526
20200504T1700,22.92507,53.0,1014.1,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,631.89996,402.99,228.90996,0.44496,0.40785408,67.0,12.599999,6.2134624,239.03624,11.457958,223.72697,12.261157,220.23636,12.261157,220.23636,39.640884,267.39746,75.60771,291.8014,23.68,11.74,3.32,25.14,17.089996,0.28,12.611805
20200504T1800,22.68507,54.0,1013.7,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,501.96,307.72784,194.23215,0.36288,0.32301646,90.0,15.4800005,6.579594,238.24052,12.218805,225.0,13.004922,221.63354,13.276144,220.6013,40.68159,269.49298,76.07593,291.95245,23.75,11.87,3.55,23.53,17.529999,0.279,12.164309
20200504T1900,22.18507,55.0,1013.9,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,347.99,203.26448,144.72551,0.25488,0.21998158,58.0,15.4800005,5.7198505,242.24146,11.720751,227.48956,12.7279215,225.0,13.004922,221.63354,41.117294,273.51376,77.098015,293.0932,23.73,11.91,3.74,21.44,17.800018,0.279,11.541767
20200504T2000,21.16507,62.0,1013.9,0.0,0.0,0.0,0.0,0.0,0.0,60.0,186.01,102.84324,83.166756,0.10512,0.10085756,61.0,9.72,3.0374272,254.74487,9.726664,231.009,11.966954,226.21889,14.77755,214.0772,41.251034,279.54453,77.383255,293.5836,23.58,11.94,3.78,18.89,17.839996,0.279,9.154133
20200504T2100,19.56507,64.0,1014.3,0.0,0.0,9.0,30.0,0.0,0.0,46.267735,42.72,22.44735,20.272652,0.00288,0.0,41.0,5.3999996,0.5328,270.0,7.145796,229.08562,10.195057,222.1376,18.03237,206.0535,40.862774,284.2811,75.91989,293.7694,23.3,11.96,3.76,10.51,17.309998,0.279,7.8521795
20200504T2200,18.57507,68.0,1014.7,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.2,1.7057923,128.6598,7.9932966,215.83765,12.594856,210.96376,23.132626,200.9735,40.89606,286.36108,74.55564,295.45148,22.87,11.94,3.74,10.3,16.570007,0.279,6.559512
20200504T2300,16.98507,76.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.5199995,3.4115846,128.6598,11.119281,209.05461,16.75064,208.21736,27.345785,200.82089,43.482574,284.3814,70.85692,297.867,22.34,11.93,3.58,10.12,15.880005,0.279,4.448246
20200505T0000,15.80507,82.0,1015.1,0.0,0.0,35.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.4800005,4.4337797,122.73523,14.578888,200.22485,19.33639,204.17911,29.714724,199.09349,46.466507,282.5288,65.37445,297.5528,21.69,12.02,3.57,9.76,15.25,0.28,3.0933657
20200505T0100,15.19507,81.0,1015.2,0.0,0.0,100.0,96.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010178204,254.0,16.919998,5.0545845,108.434944,15.111424,192.38075,20.275385,196.50436,29.175552,195.75117,49.24637,283.52832,60.566727,291.99115,20.92,12.18,3.74,11.11,14.690002,0.28,3.139268
20200505T0200,15.03507,83.0,1014.9,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,16.199999,4.912173,102.52881,13.039754,186.3402,18.289274,190.20398,27.416782,193.67131,51.228897,288.43497,59.039997,282.6804,20.31,12.35,3.73,11.95,14.320007,0.28,2.7798986
20200505T0300,15.02507,83.0,1014.9,0.0,0.0,100.0,100.0,100.0,56.0,0.0,0.0,0.0,0.0,0.00144,0.0,301.0,15.119999,4.13564,104.93142,11.367109,190.95407,16.520823,191.30994,26.525429,198.18904,50.62706,293.46606,58.7076,271.757,19.84,12.5,3.07,13.64,14.110016,0.28,2.7781029
20200505T0400,14.74507,83.0,1014.4,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00288,0.0,148.0,16.56,4.552245,110.556046,11.901798,183.46823,16.575644,182.48955,27.558228,199.85521,45.00144,293.07822,71.48425,265.6677,19.54,13.03,1.61,12.12,13.940002,0.28,2.7281446
20200505T0500,14.37507,84.0,1013.6,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00144,0.0,41.0,16.919998,5.2474713,113.96249,11.726277,162.1213,17.87718,154.98311,29.68636,194.03624,36.47388,274.5288,85.67999,270.0,19.44,13.41,0.33,12.16,13.709991,0.28,2.5066814
20200505T0600,14.2050705,85.0,1013.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00144,0.0,5.0,7.2,3.9603205,109.653824,7.072878,165.25644,13.896187,143.42697,26.944744,202.79652,37.52471,261.17026,97.18133,279.81128,19.09,12.26,0.33,11.85,13.490021,0.28,2.3241434
20200505T0700,13.86507,89.0,1014.3,0.1,0.0,100.0,100.0,100.0,100.0,0.0,5.34,0.966352,4.373648,0.00432,0.0,0.0,6.4799995,3.7296,89.99999,6.193674,125.537674,12.031756,128.92754,17.373497,214.01935,54.095913,260.0362,108.505806,277.24292,18.47,11.25,0.97,12.87,13.309998,0.28,1.6669884
20200505T0800,15.12507,91.0,1014.5,0.2,0.0,100.0,100.0,100.0,100.0,0.0,71.2,44.694637,26.50536,0.04752,0.036770836,0.0,10.08,6.1272,89.99999,12.429127,100.00798,11.620809,106.1892,12.57426,166.75948,67.38542,263.5584,104.562485,275.73022,18.25,11.48,2.16,15.6,13.300018,0.281,1.4803047
20200505T0900,17.85507,80.0,1014.1,0.0,0.0,94.0,100.0,94.0,8.0,0.0,215.37999,184.55312,30.82687,0.13968,0.12038001,0.0,9.0,6.744709,99.09027,9.0645685,96.84277,7.2,89.99999,15.141414,151.60698,66.98419,271.53986,86.07012,280.60495,18.74,12.09,3.28,19.62,13.589996,0.281,3.917512
20200505T1000,18.57507,75.0,1013.6,0.0,0.0,100.0,100.0,100.0,11.0,0.0,359.56,255.93518,103.62481,0.2376,0.20671855,65.0,9.0,5.986595,110.854454,6.830519,108.434944,4.0249224,79.695145,17.811815,165.96376,54.89026,274.51398,77.763336,270.53052,19.92,12.24,3.94,18.66,14.070007,0.28,5.1246185
20200505T1100,18.96507,74.0,1013.2,0.0,0.0,100.0,100.0,100.0,10.0,0.0,197.58,10.175858,187.40414,0.1368,0.13877854,147.0,10.08,4.4656777,107.35402,3.671294,101.30993,4.3349743,41.63353,19.8,180.0,47.22728,273.05872,78.06026,264.97302,20.27,12.36,4.06,19.95,14.420013,0.28,5.4619055
20200505T1200,20.81507,68.0,1012.7,0.0,0.0,100.0,100.0,100.0,10.0,0.0,348.88,105.6821,243.1979,0.22608,0.23397568,288.0,15.119999,3.4632,112.61986,2.8799999,89.99999,4.072935,44.999985,22.104116,186.5463,39.606544,271.04163,78.479996,270.0,21.2,12.37,4.3,25.75,14.920013,0.279,7.543806
20200505T1300,21.96507,63.0,1012.2,0.0,0.0,100.0,100.0,100.0,2.0,0.0,590.07,433.48892,156.58109,0.37728,0.38480633,384.0,16.56,2.664,143.1301,1.8,89.99999,3.0547013,44.999985,24.29133,186.80905,34.292713,265.78583,75.24086,269.72586,22.34,12.08,4.43,22.24,15.700012,0.279,9.362849
20200505T1400,20.72507,63.0,1013.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,283.91,12.084015,271.826,0.21456,0.21420334,278.0,17.64,8.262696,249.22775,12.979984,236.30994,17.068707,242.35403,29.387999,239.03625,30.77105,263.9559,76.32085,258.8491,21.88,10.23,0.89,21.19,15.330017,0.28,8.674073
20200505T1500,19.65507,72.0,1014.3,0.8,0.0,64.0,52.0,61.0,64.0,19.148937,207.37,7.154358,200.21564,0.20016,0.15637967,325.0,15.4800005,6.6600003,253.7398,9.085988,236.30994,11.298495,239.34933,18.193361,242.92792,46.16991,273.57632,85.33291,262.48523,21.41,9.79,0.56,21.11,15.25,0.28,6.1416636
20200505T1600,20.19507,67.0,1014.7,0.3,0.0,49.0,2.0,43.0,49.0,28.723406,279.46,33.845917,245.61407,0.2592,0.19900163,350.0,13.32,6.1503215,252.34988,9.1641035,225.0,10.195057,227.86241,12.387348,234.46233,45.361427,270.4547,79.97188,267.9362,21.35,9.71,0.62,20.75,15.29,0.28,7.4860735
20200505T1700,20.26507,66.0,1014.5,0.0,0.0,95.0,3.0,20.0,95.0,0.0,236.73999,33.17227,203.56772,0.21168,0.17233843,407.0,11.5199995,5.089565,263.991,7.928177,230.52754,8.4963045,233.61565,10.630672,241.69925,42.841507,269.51855,74.66681,273.59357,21.54,9.72,0.2,20.0,15.46,0.277,7.746539
20200505T1800,20.11507,67.0,1014.7,0.2,0.0,86.0,6.0,86.0,86.0,5.1063824,143.29,7.0647583,136.22523,0.12672,0.116170414,353.0,10.799999,4.295571,277.125,6.297428,239.03625,6.439876,243.43495,8.557102,255.37914,40.39867,273.57632,69.00083,274.78845,21.48,9.48,-0.32,18.28,15.59,0.274,7.4489126
20200505T1900,18.69507,77.0,1015.6,0.4,0.0,64.0,16.0,64.0,64.0,19.148937,88.11,4.1716385,83.93836,0.08928,0.0712542,284.0,6.8399997,3.0374272,285.25513,5.495161,238.3925,5.1919937,236.30994,5.2416787,254.0546,38.268524,274.31604,65.16398,270.6331,21.08,9.19,-0.49,19.87,15.76,0.275,4.750391
20200505T2000,18.18507,85.0,1015.9,0.0,0.0,36.0,0.0,0.0,36.0,37.02128,72.09,33.034573,39.055424,0.0576,0.049167905,271.0,6.4799995,2.382754,296.56506,4.6102495,231.3402,4.5820518,225.0,3.219938,243.43495,36.06474,273.43362,64.48925,272.23947,20.72,8.9,-0.62,17.64,15.81,0.275,3.0000858
20200505T2100,16.95507,87.0,1016.5,0.0,0.0,10.0,0.0,0.0,10.0,46.85532,23.14,12.165733,10.974266,0.00576,0.013121612,211.0,6.8399997,2.4560866,310.60132,5.0911684,225.0,4.6102495,218.65982,2.9024127,240.25513,32.998474,276.89243,63.91901,274.52246,20.32,8.88,-0.89,10.58,15.61,0.275,2.4048576
20200505T2200,15.67507,91.0,1016.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,8.64,2.5132127,327.99463,3.8939953,236.30994,4.072935,225.0,3.2599385,263.65982,30.36403,280.24408,62.0465,273.65927,19.77,8.91,-1.19,9.29,15.02,0.275,1.5337963
20200505T2300,14.84507,94.0,1016.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,8.28,1.7870656,333.43497,3.219938,243.43495,4.6938257,237.52881,4.6938252,274.3987,28.988384,284.3814,60.968735,273.72406,19.26,8.82,-1.34,8.35,14.38,0.275,0.96914005
20200506T0000,13.94507,99.0,1017.0,0.0,0.0,14.400001,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.92,1.3583788,348.69006,3.5455887,246.0375,4.896529,252.89728,6.725354,285.5241,28.357857,290.04526,60.30188,274.45117,18.73,8.66,-1.39,7.41,13.75,0.275,0.15233898
20200506T0100,13.18507,100.0,1017.8,0.0,0.0,1.8000001,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.8399997,1.0656,360.0,3.7064266,240.9454,5.0528407,265.91437,7.628263,289.29004,27.475807,291.5226,58.866325,274.55994,18.16,8.48,-1.54,11.31,13.15,0.275,9.536743e-07
20200506T0200,12.56507,97.0,1018.3,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.5599995,0.753493,44.999985,2.7416782,246.8014,4.68,270.0,7.42159,292.83368,26.61323,293.09683,57.852566,275.35583,16.64,8.28,-1.68,11.9,12.99,0.275,0.41743565
20200506T0300,11.79507,97.0,1018.0,0.0,0.0,79.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.4799995,2.028842,23.198593,5.04,360.0,5.495161,328.39252,6.9247384,297.89728,24.162947,294.65588,52.47857,275.90616,15.02,8.32,-1.85,9.83,12.83,0.274,0.39668941
20200506T0400,11.59507,98.0,1017.7,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.12,2.2761226,20.556046,6.489992,356.8202,5.8048253,330.25513,6.989936,304.50854,23.773632,302.00537,52.79741,278.62735,14.14,8.2,-1.91,10.05,12.51,0.274,0.2609682
20200506T0500,11.87507,96.0,1017.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.4799995,2.1967907,14.03624,7.2,360.0,5.95906,334.98312,6.1305785,319.76367,23.4,306.8699,52.67822,280.2348,13.83,7.95,-1.85,11.33,12.28,0.273,0.5317364
20200506T0600,12.13507,96.0,1017.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5599995,2.9784427,26.565033,8.350138,7.431381,6.489992,356.8202,6.2145634,349.992,23.166216,314.37042,52.60067,281.84827,13.81,7.69,-1.66,11.56,12.14,0.273,0.54098225
20200506T0700,12.42507,94.0,1017.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,12.46,11.192368,1.2676321,0.0,0.0,0.0,8.28,3.1067312,30.963745,8.891344,21.370605,7.342588,11.309921,6.9899354,11.888657,22.392464,323.49857,52.03961,284.42078,13.74,7.44,-1.53,12.72,12.08,0.274,0.8271866
20200506T0800,12.97507,93.0,1017.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,76.54,51.790733,24.74927,0.0,0.03391061,0.0,9.36,4.0313635,7.594635,7.628263,19.29004,8.427383,19.983109,8.373386,25.463333,21.30093,329.53445,51.003242,288.9465,13.92,7.25,-1.4,14.27,12.14,0.274,1.0006895
20200506T0900,13.84507,91.0,1018.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,149.52,66.05204,83.467964,0.05472,0.07678511,6.0,9.0,4.824709,353.65985,7.208994,2.8624115,9.793058,17.102722,10.464797,26.565033,20.447239,333.8861,49.019524,293.36435,14.56,7.02,-1.31,15.74,12.36,0.273,1.3621178
20200506T1000,14.68507,88.0,1018.1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,200.25,54.167313,146.08269,0.0864,0.1105377,47.0,9.36,5.897015,341.56506,7.2805495,351.46924,9.007196,2.2906036,11.923557,28.886566,19.64228,333.90457,46.530605,297.1598,15.23,6.5,-1.33,17.03,12.65,0.273,1.9182644
20200506T1100,15.39507,79.0,1017.8,0.0,0.0,33.0,0.0,0.0,33.0,38.93617,275.9,75.29794,200.60205,0.1368,0.15947276,34.0,10.799999,6.5795946,338.6294,7.342588,348.69006,7.2805495,351.46924,13.089354,31.504257,18.837322,333.92465,43.77369,301.20618,15.82,6.4,-1.42,18.45,13.03,0.273,3.5148354
20200506T1200,15.96507,74.0,1017.9,0.0,0.0,11.0,0.0,0.0,11.0,52.97872,309.72,63.66072,246.05928,0.1728,0.18628359,36.0,11.5199995,6.9264,337.38013,6.379216,343.61047,6.9899354,348.11133,13.397612,30.699707,17.555307,331.8584,40.83898,303.12973,16.34,6.49,-1.43,18.9,13.41,0.273,4.51441
20200506T1300,16.495071,72.0,1018.4,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,338.19998,62.245483,275.9545,0.19728,0.20676012,38.0,11.879999,7.276183,336.25052,6.151683,339.44397,7.342588,348.69006,12.55879,27.29956,16.610792,330.1011,39.047966,304.8622,16.86,6.63,-1.36,19.06,13.82,0.272,5.0297318
20200506T1400,16.86507,69.0,1018.5,0.0,0.0,11.0,0.0,0.0,11.0,52.97872,340.87,54.471252,286.39874,0.2088,0.21410869,28.0,12.599999,8.172013,340.9744,7.289444,339.77515,8.049845,349.69516,12.522619,18.434952,16.075521,325.95407,38.30407,306.9776,17.24,6.69,-1.24,19.31,14.18,0.272,5.7018404
20200506T1500,17.92507,65.0,1018.4,0.0,0.0,20.0,0.0,0.0,20.0,47.234047,512.64,282.83633,229.80368,0.30672,0.30438402,98.0,14.759999,10.656,360.0,14.471821,5.7105865,16.394829,8.841812,17.651016,11.76828,16.766108,345.0686,37.388042,308.74597,18.19,7.14,-1.35,20.76,14.52,0.271,6.8860884
20200506T1600,18.11507,63.0,1018.1,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,472.59,270.98438,201.60564,0.30384,0.28746566,131.0,15.4800005,10.925647,1.397171,14.973576,9.688782,16.87398,11.07019,18.079027,12.652557,16.418526,344.74487,35.08292,308.75165,18.79,7.31,-1.65,19.15,14.89,0.27,7.367567
20200506T1700,18.23507,61.0,1018.0,0.0,0.0,58.0,0.0,0.0,58.0,22.978725,284.8,77.10643,207.69356,0.22896,0.20268667,110.0,15.4800005,10.685928,4.289139,14.145756,14.743561,16.418526,15.255127,17.462782,14.322708,16.862455,343.8866,30.05515,316.9415,19.1,7.34,-1.95,18.69,15.13,0.269,7.8248997
20200506T1800,18.95507,56.0,1018.3,0.0,0.0,10.0,0.0,0.0,10.0,53.61702,407.62,280.63263,126.98737,0.288,0.2589823,86.0,16.56,10.86703,11.309921,14.84318,22.833649,16.92383,23.83873,18.25026,22.011276,18.079027,347.34744,25.516865,343.61047,19.54,7.44,-2.21,20.21,15.44,0.269,9.2374
