timestamp,Geneva Temperature [2 m elevation corrected],Geneva Relative Humidity [2 m],Geneva Mean Sea Level Pressure [MSL],Geneva Precipitation Total,Geneva Snowfall Amount,Geneva Cloud Cover Total,Geneva Cloud Cover High [high cld lay],Geneva Cloud Cover Medium [mid cld lay],Geneva Cloud Cover Low [low cld lay],Geneva Sunshine Duration,Geneva Shortwave Radiation,Geneva Direct Shortwave Radiation,Geneva Diffuse Shortwave Radiation,Geneva Evapotranspiration,Geneva FAO Reference Evapotranspiration [2 m],Geneva CAPE [180-0 mb above gnd],Geneva Wind Gust,Geneva Wind Speed [10 m],Geneva Wind Direction [10 m],Geneva Wind Speed [80 m],Geneva Wind Direction [80 m],Geneva Wind Speed [900 mb],Geneva Wind Direction [900 mb],Geneva Wind Speed [850 mb],Geneva Wind Direction [850 mb],Geneva Wind Speed [700 mb],Geneva Wind Direction [700 mb],Geneva Wind Speed [500 mb],Geneva Wind Direction [500 mb],Geneva Temperature [1000 mb],Geneva Temperature [850 mb],Geneva Temperature [700 mb],Geneva Temperature,Geneva Soil Temperature [0-10 cm down],Geneva Soil Moisture [0-10 cm down],Geneva Vapor Pressure Deficit [2 m]
20200429T0500,9.28507,91.0,1013.6,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.00288,0.0,96.0,10.440001,6.448861,218.29016,12.538134,230.82635,13.089354,238.49574,21.175835,252.18112,31.557032,235.22217,38.580513,273.20947,10.89,1.18,-8.27,8.72,10.4,0.29,1.0056763
20200429T0600,9.06507,91.0,1013.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.00288,0.0,66.0,11.159999,6.911014,207.55281,13.324863,218.41806,14.264361,222.95459,20.94507,241.23236,28.357857,249.95476,47.194336,294.80566,10.56,1.07,-7.89,8.61,10.15,0.283,0.99078655
20200429T0700,9.13507,90.0,1013.6,0.0,0.0,100.0,0.0,0.0,100.0,0.0,7.12,5.2558556,1.8641443,0.00432,0.0,50.0,12.959999,7.5066204,207.47443,14.277983,213.69006,16.199999,216.8699,22.66857,237.31946,27.419146,266.23596,55.122337,304.62415,10.46,1.04,-7.67,9.02,10.0,0.282,1.1061144
20200429T0800,9.58507,84.0,1013.8,0.0,0.0,100.0,0.0,0.0,100.0,0.0,55.18,31.142109,24.037891,0.02304,0.033025224,46.0,12.959999,8.823432,208.88658,15.629971,208.92642,17.477621,212.38068,23.770906,234.86581,26.836306,276.93436,56.747692,305.7067,10.86,0.94,-7.75,9.73,9.96,0.281,1.8245268
20200429T0900,10.35507,75.0,1014.1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,125.49,46.717705,78.77229,0.07344,0.0737269,28.0,13.32,9.185972,209.53879,15.315873,209.57784,16.904673,206.56505,23.0653,235.81387,26.405453,281.00354,52.52053,303.2544,11.17,1.02,-7.69,11.87,10.04,0.28,3.0026407
20200429T1000,10.52507,73.0,1013.6,0.0,0.0,100.0,0.0,0.0,100.0,0.0,184.23,46.35115,137.87885,0.09216,0.1032708,33.0,13.679999,9.549612,210.14139,15.141414,208.39302,16.904673,206.56505,23.0653,235.81387,24.858253,280.008,47.065094,299.31,11.43,1.14,-7.57,11.98,10.21,0.279,3.2800646
20200429T1100,10.83507,74.0,1014.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,190.45999,9.880142,180.57985,0.09792,0.110747024,43.0,13.679999,9.914233,210.69972,15.2947035,206.56505,17.22742,206.0296,22.828087,232.04578,23.219301,277.125,44.114323,296.14685,11.61,1.25,-7.39,12.63,10.4,0.278,3.2248726
20200429T1200,11.22507,72.0,1014.2,0.0,0.0,100.0,0.0,2.0,100.0,0.0,201.14,8.59346,192.54654,0.09792,0.12108583,47.0,12.959999,9.755479,214.99202,15.0038395,210.25644,16.75064,208.21736,22.26477,230.90614,22.392462,274.61066,44.453804,294.90475,11.88,1.3,-7.18,13.63,10.59,0.278,3.5646048
20200429T1300,11.88507,71.0,1014.0,0.0,0.0,100.0,0.0,14.0,100.0,0.0,290.13998,28.370575,261.7694,0.1296,0.1608611,45.0,12.24,9.486234,218.15723,13.979872,214.50853,15.496736,210.73549,20.111729,225.72522,22.725668,273.63297,47.41215,293.2557,12.29,1.27,-6.9,14.05,10.94,0.277,3.8576546
20200429T1400,12.21507,68.0,1013.5,0.0,0.0,100.0,0.0,13.0,100.0,0.0,350.66,69.81262,280.84738,0.16128,0.19117145,31.0,11.5199995,8.495612,221.18593,12.096214,216.52885,13.397612,210.69972,18.391737,220.23636,23.97989,277.76517,50.676952,292.55725,12.78,1.82,-6.54,15.4,11.34,0.276,4.350832
20200429T1500,13.23507,64.0,1012.9,0.0,0.0,75.0,4.0,0.0,75.0,12.127658,465.47,221.00333,244.46667,0.22032,0.2518805,29.0,10.440001,5.7198505,242.24146,7.5685663,244.65384,7.8954163,245.77226,12.181624,235.8403,21.96295,270.9392,51.04008,297.288,13.85,2.78,-5.91,22.27,11.57,0.274,5.2350903
20200429T1600,14.9550705,59.0,1012.3,0.0,0.0,2.4,8.0,0.0,2.0,58.468086,612.32,446.95566,165.36435,0.28512,0.32930773,31.0,10.799999,6.9468617,237.52881,8.4963045,233.61565,8.942214,229.8991,10.182337,225.0,25.582806,272.41953,57.411816,303.49078,15.07,3.52,-5.36,20.87,12.03,0.272,6.6698217
20200429T1700,15.72507,56.0,1012.0,0.0,0.0,5.0,1.0,0.0,5.0,56.808514,649.7,412.7647,236.9353,0.31392,0.34530804,32.0,11.879999,7.780522,231.95296,9.931042,223.5312,10.703569,222.27368,11.988594,221.34778,28.58545,275.7824,59.342148,305.6185,16.14,4.26,-4.94,19.9,12.62,0.27,7.522748
20200429T1800,15.98507,56.0,1011.5,0.0,0.0,2.0,0.0,0.0,2.0,58.723404,514.42,314.05164,200.36835,0.26496,0.27598035,32.0,12.24,8.29698,227.60257,11.753876,220.03026,12.819235,218.15723,14.113652,217.74681,29.738703,276.95297,57.479496,300.90222,16.8,5.02,-4.87,18.37,13.05,0.27,7.6495914
20200429T1900,15.64507,56.0,1011.8,0.0,0.0,15.0,30.0,15.0,5.0,50.425533,358.66998,208.52278,150.1472,0.1944,0.19253317,23.0,12.24,8.495612,221.18593,13.479583,214.11447,14.386494,211.70143,15.683774,211.86598,29.339449,276.34018,54.902065,290.33618,16.91,5.2,-4.77,16.06,13.36,0.269,7.4840994
20200429T2000,14.64507,64.0,1011.6,0.0,0.0,81.0,46.0,81.0,8.0,8.297872,188.68,103.763954,84.91604,0.1008,0.09190558,19.0,10.08,6.874978,215.53769,13.849477,207.89728,15.617529,205.9744,17.22742,206.0296,29.914679,272.7591,53.67985,279.65182,16.76,5.48,-4.68,13.32,13.4,0.269,5.7398815
20200429T2100,13.49507,66.0,1011.2,0.0,0.0,100.0,100.0,100.0,27.0,0.0,32.04,16.78734,15.252661,0.01152,0.010287897,11.0,10.799999,5.394189,200.22485,15.646544,203.0255,16.854767,199.98311,20.945072,204.36246,30.274265,267.27368,55.804646,270.73926,16.61,5.92,-4.62,11.84,13.14,0.269,5.0292873
20200429T2200,13.04507,69.0,1011.2,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00432,0.0091328705,12.0,12.24,5.3545737,185.71059,16.92383,203.83875,18.899143,197.74467,23.990698,205.79602,30.385365,256.29303,59.925674,262.40536,16.47,5.98,-4.63,10.58,12.9,0.269,4.4520683
20200429T2300,12.42507,74.0,1011.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00288,0.0046679657,7.0,12.599999,5.068606,183.01279,18.043148,208.61046,20.268991,199.72227,26.576681,208.30077,32.52177,243.7186,62.341347,255.96376,15.89,5.26,-4.31,10.58,12.61,0.269,3.5844755
20200430T0000,11.58507,82.0,1011.9,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00576,0.0009417481,10.0,14.04,5.651197,188.1301,19.483284,207.51201,22.206486,199.90375,29.515608,210.00491,38.64093,236.01384,63.0,253.7398,15.06,4.91,-4.23,10.11,12.34,0.269,2.3471518
20200430T0100,10.93507,87.0,1012.3,0.2,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00864,0.0,10.0,16.199999,6.6812778,184.57391,19.721298,201.41296,25.071096,195.83238,34.162083,208.99596,45.833244,235.561,63.246372,254.1442,14.45,4.94,-4.34,9.62,12.04,0.27,1.6232529
20200430T0200,10.49507,92.0,1012.3,0.3,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01152,0.0,11.0,20.16,7.7256002,180.0,21.188072,189.78241,29.070974,187.82907,41.38121,207.45674,54.724735,237.35536,68.101875,253.09769,13.89,5.0,-4.51,9.28,11.76,0.271,0.9699154
20200430T0300,10.61507,85.0,1011.3,0.3,0.0,100.0,58.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01296,0.0032179577,12.0,24.48,8.150272,168.69006,21.288757,176.12148,30.563978,195.01836,46.438602,209.74489,56.11036,231.51242,71.15352,252.0234,13.52,5.36,-4.47,9.53,11.26,0.272,1.8332863
20200430T0400,10.43507,83.0,1010.9,0.1,0.0,100.0,59.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0144,0.0037429743,16.0,25.199999,7.501892,163.49564,22.065973,174.38242,36.551968,197.1857,51.63208,212.47119,58.359985,231.009,76.50487,251.0535,13.26,5.42,-4.64,9.17,10.87,0.272,2.0527878
20200430T0500,9.71507,88.0,1010.6,0.3,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0216,0.00028597825,32.0,25.56,8.08909,162.75854,21.077686,172.14668,40.186386,198.27264,53.94357,215.49323,56.113827,236.51382,81.179,252.44893,12.86,5.16,-4.79,8.55,10.48,0.27,1.3804665
20200430T0600,9.23507,92.0,1010.2,0.5,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.02304,0.0,21.0,26.28,8.27128,165.06857,20.633371,173.991,39.711117,202.38013,52.13168,219.95755,48.96,241.92752,81.653366,253.08301,12.42,5.03,-4.66,8.23,10.12,0.271,0.8909092
20200430T0700,9.34507,93.0,1010.6,0.9,0.0,100.0,100.0,100.0,100.0,0.0,3.56,0.4469707,3.1130292,0.02016,0.0,18.0,24.119999,8.326864,172.64761,18.374111,177.75426,35.747112,207.59729,49.47872,221.46045,42.732468,240.19525,77.6883,253.5805,11.84,5.01,-4.47,8.68,9.95,0.278,0.7853756
20200430T0800,9.77507,94.0,1011.1,1.3,0.0,100.0,100.0,100.0,100.0,0.0,29.369999,1.5286942,27.841305,0.03168,0.022251502,40.0,21.96,9.3392105,183.2705,18.129137,186.84277,30.45566,212.93869,48.433044,221.98721,43.238983,237.23611,71.05054,250.46335,11.53,5.03,-4.7,9.47,9.88,0.289,0.6930361
20200430T0900,10.37507,94.0,1010.7,1.1,0.0,100.0,100.0,100.0,100.0,0.0,63.19,2.2610397,60.92896,0.04896,0.037521567,73.0,21.599998,10.084568,192.20047,17.811815,194.03624,26.674032,211.75949,48.497223,220.78583,46.862267,238.50784,67.94088,243.57072,11.87,5.02,-5.08,10.42,9.88,0.297,0.7216015
20200430T1000,11.22507,94.0,1010.3,0.6,0.0,100.0,100.0,100.0,100.0,0.0,105.02,3.6314316,101.388565,0.06768,0.05513986,98.0,23.4,11.869009,189.03949,20.478907,190.12466,29.414444,201.54099,50.184826,216.54109,50.392284,243.25189,74.526955,238.22931,12.6,4.52,-5.29,11.51,9.98,0.298,0.76384354
20200430T1100,12.12507,93.0,1009.4,1.1,0.0,100.0,100.0,100.0,100.0,0.0,145.95999,5.0608826,140.89911,0.1008,0.07409809,180.0,25.919998,13.489418,189.09027,20.991426,185.90614,33.46645,191.79343,49.837574,212.31248,51.525295,244.33012,85.94279,238.70697,13.43,4.8,-5.09,12.75,10.18,0.302,0.9460888
20200430T1200,12.74507,90.0,1009.2,0.9,0.0,100.0,100.0,100.0,100.0,0.0,182.45,6.5155334,175.93446,0.13248,0.09395749,208.0,26.64,15.187138,195.25513,24.717085,192.61932,31.63087,191.82149,49.533695,212.53506,51.439705,240.20538,86.17546,237.10658,14.09,4.77,-5.43,13.19,10.42,0.305,1.4080677
20200430T1300,12.67507,86.0,1009.5,0.8,0.0,100.0,100.0,100.0,100.0,0.0,157.53,3.2135468,154.31645,0.14112,0.09254483,149.0,26.28,14.999053,199.72227,24.826952,196.8584,30.216421,195.19525,50.227417,214.48737,55.03292,234.85446,82.799995,233.1301,14.27,4.66,-5.58,12.33,10.61,0.306,1.9622192
20200430T1400,12.46507,86.0,1009.5,1.1,0.0,100.0,100.0,100.0,100.0,0.0,132.61,1.3970032,131.213,0.1296,0.08341308,149.0,25.919998,14.407783,199.44003,25.071096,195.83238,31.353085,195.31282,52.32275,214.3461,61.130077,232.65771,78.19212,233.23563,14.11,4.54,-5.6,12.11,10.73,0.309,1.935215
20200430T1500,12.43507,85.0,1009.4,1.3,0.0,100.0,100.0,100.0,100.0,0.0,155.75,2.995285,152.75471,0.13824,0.09342315,129.0,26.64,13.449903,187.9696,20.674158,187.00127,24.336637,187.65065,43.434864,213.16322,69.70719,239.59447,85.23489,231.00005,14.03,4.58,-5.49,12.22,10.73,0.307,2.0693321
20200430T1600,12.43507,86.0,1009.8,1.4,0.0,100.0,50.0,100.0,100.0,0.0,131.72,2.1664581,129.55354,0.12816,0.08254279,178.0,29.519999,12.922459,194.32272,21.479666,193.57043,27.943514,194.93143,48.888477,216.61676,67.63595,250.40771,85.896034,233.17813,14.05,4.47,-5.64,12.13,10.74,0.309,1.9313765
20200430T1700,12.58507,85.0,1009.4,1.4,0.0,100.0,0.0,100.0,100.0,0.0,144.18,4.535141,139.64485,0.13392,0.08749073,252.0,32.399998,13.656736,200.55605,22.427162,198.72578,27.897097,199.6041,49.394833,223.81882,64.92487,260.74658,82.19754,237.70203,14.15,4.31,-5.71,12.75,10.75,0.314,2.0899324
20200430T1800,12.40507,85.0,1009.9,1.1,0.0,98.0,0.0,95.0,98.0,0.0,143.29,6.4083557,136.88164,0.14256,0.083950944,279.0,29.519999,14.000582,201.19406,23.683512,199.53665,26.882141,200.37643,52.234745,222.48619,58.40993,266.8202,72.603165,248.77892,14.16,4.05,-5.81,11.79,10.76,0.315,2.065237
20200430T1900,12.33507,83.0,1011.1,0.8,0.0,78.0,0.0,0.0,78.0,10.212765,91.67,6.979973,84.690025,0.11232,0.06600578,226.0,28.08,13.470992,204.53772,22.553934,204.51964,27.21038,205.88702,53.104576,220.6013,56.575005,263.05588,66.9329,258.20657,14.3,3.73,-6.21,11.55,10.82,0.314,2.3298006
20200430T2000,11.99507,83.0,1011.0,0.4,0.0,100.0,0.0,0.0,100.0,0.0,62.3,26.628632,35.671368,0.0864,0.0497574,163.0,24.48,12.867423,207.09555,24.162947,208.4742,32.056175,212.61925,45.31569,218.87306,54.51118,257.79953,72.91577,260.90973,14.37,3.19,-6.74,10.62,10.82,0.311,2.2779388
20200430T2100,11.18507,81.0,1011.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,12.46,9.954996,2.5050044,0.04752,0.03144135,103.0,23.4,12.886713,209.74489,26.161375,214.3461,34.858707,218.29016,42.959328,219.55966,49.33182,256.0652,76.20614,265.3937,14.19,2.84,-7.16,9.34,10.71,0.306,2.4124002
20200430T2200,10.80507,80.0,1012.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.04752,0.016949525,91.0,22.68,12.933438,212.38068,27.288855,216.41638,38.268524,221.18593,42.1323,220.4951,45.494087,256.73352,71.6409,270.2879,13.93,2.54,-7.55,8.95,10.56,0.303,2.475687
20200430T2300,10.65507,79.0,1012.8,0.0,0.0,99.0,40.0,26.0,99.0,0.0,0.0,0.0,0.0,0.0504,0.018127326,81.0,22.319998,12.933438,212.38068,28.00837,217.16447,39.25486,222.02628,40.336067,220.65677,43.225494,255.03784,74.08044,262.46057,13.56,2.24,-7.76,9.11,10.4,0.3,2.573491
20200501T0000,9.89507,83.0,1012.7,0.0,0.0,100.0,94.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0432,0.01148079,86.0,21.24,12.271761,207.1213,28.056913,213.48618,38.349712,219.66785,39.75189,218.0115,40.998924,253.15619,84.44129,263.39005,13.2,2.25,-7.46,8.4,10.23,0.298,1.9795561
20200501T0100,9.50507,87.0,1013.3,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.03024,0.006355803,90.0,20.880001,12.173051,203.1986,28.091534,210.83783,38.59227,216.65611,41.2636,215.77011,44.173042,250.9744,89.33877,272.07837,13.0,2.13,-7.49,8.2,10.05,0.296,1.4744377
20200501T0200,9.34507,87.0,1013.3,0.0,0.0,100.0,40.0,100.0,100.0,0.0,0.0,0.0,0.0,0.02448,0.0064605433,80.0,21.24,12.317941,201.5713,28.82249,207.52522,39.640884,214.26733,43.237484,214.48395,48.952057,251.56506,93.058426,273.54868,12.75,2.06,-7.39,8.1,9.88,0.295,1.4585552
20200501T0300,8.215071,89.0,1012.7,0.0,0.0,100.0,98.0,100.0,4.0,0.0,0.0,0.0,0.0,0.00864,0.0010748429,34.0,21.599998,9.697107,195.94539,22.406927,203.68208,34.94968,221.24144,49.655212,226.46881,49.749084,228.81409,121.47371,275.2713,12.09,2.34,-6.98,6.71,9.47,0.292,1.1428547
20200501T0400,8.165071,89.0,1012.1,0.0,0.0,100.0,100.0,100.0,73.0,0.0,0.0,0.0,0.0,0.00864,0.002658215,6.0,25.56,11.217306,184.08562,25.764534,187.22432,41.574936,209.00641,50.206768,218.59564,50.392284,243.25189,122.97307,277.06262,11.53,2.56,-7.16,6.95,9.1,0.291,1.138958
20200501T0500,8.4550705,86.0,1011.8,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00864,0.007588578,22.0,30.239998,12.591451,186.07246,26.121714,187.12502,48.461132,206.94576,50.137028,215.05943,47.771606,254.70702,119.94863,277.93555,11.12,2.54,-7.97,7.7,8.81,0.289,1.4785671
20200501T0600,8.47507,84.0,1011.9,0.0,0.0,100.0,16.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0072,0.013023451,27.0,25.56,15.109837,189.13017,29.024128,187.12502,52.175167,205.32738,51.13521,212.34744,55.869637,260.3556,116.59777,278.88065,10.57,1.82,-6.65,7.42,8.61,0.288,1.6921015
20200501T0700,8.665071,85.0,1011.9,0.0,0.0,100.0,6.0,100.0,100.0,0.0,13.349999,6.9687157,6.3812838,0.01008,0.010355239,15.0,30.599998,15.773939,184.844,28.496904,183.62149,49.41582,197.37892,47.986797,207.7185,64.465126,271.60004,112.6196,277.7157,10.36,1.15,-6.96,8.5,8.54,0.287,1.6070166
20200501T0800,10.34507,76.0,1011.8,0.0,0.0,100.0,100.0,100.0,100.0,0.0,131.72,71.921364,59.798637,0.0504,0.057461955,15.0,26.28,16.039404,184.76364,25.651104,184.83041,37.420956,187.74034,43.151974,205.70996,62.187332,275.31454,108.98491,282.98044,11.39,1.27,-6.0,11.28,8.71,0.287,2.880597
20200501T0900,9.72507,80.0,1011.9,0.0,0.0,100.0,100.0,100.0,100.0,0.0,127.27,45.729485,81.54051,0.0648,0.07097334,19.0,24.48,15.636114,188.82037,23.795427,190.45992,31.97319,187.76517,43.310856,207.20401,63.025707,268.36343,106.3567,279.94058,11.17,1.27,-4.97,9.45,8.88,0.287,2.302332
20200501T1000,9.88507,85.0,1011.3,0.4,0.0,100.0,100.0,100.0,100.0,0.0,146.84999,13.27655,133.57344,0.10224,0.07591391,23.0,24.48,14.939793,183.06648,21.26744,182.91084,29.528778,181.39719,43.09487,210.63542,67.666595,264.19843,105.38842,277.85333,11.0,1.36,-4.43,10.61,8.98,0.287,1.7454929
20200501T1100,10.25507,82.0,1010.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,256.32,61.009933,195.31007,0.17568,0.11922725,0.0,22.68,14.159354,175.68398,19.523155,174.70992,24.144165,177.43623,39.152378,212.22876,65.87606,258.0146,104.75752,276.70984,11.43,1.82,-4.12,11.57,9.2,0.287,2.147416
20200501T1200,10.76507,81.0,1010.2,0.3,0.0,100.0,4.0,100.0,100.0,0.0,260.77,26.763885,234.0061,0.1872,0.12886794,0.0,25.199999,12.540622,167.73523,18.079027,167.34744,21.605999,169.439,42.694542,204.40398,65.802246,251.16855,104.000755,276.5592,11.85,2.4,-3.54,11.74,9.42,0.287,2.3456202
20200501T1300,10.7050705,83.0,1009.6,0.4,0.0,100.0,4.0,76.0,100.0,0.0,250.09,0.986969,249.10303,0.19728,0.123905286,2.0,30.599998,12.540622,167.73523,16.071491,164.4072,20.617662,167.90524,49.98299,199.34848,68.34314,253.47421,107.03206,277.14893,12.21,3.36,-3.29,10.37,9.62,0.288,2.090294
20200501T1400,10.7050705,85.0,1009.4,0.2,0.0,100.0,42.0,86.0,100.0,0.0,142.4,1.907074,140.49292,0.13536,0.08348784,69.0,33.839996,13.386435,174.28941,17.81909,171.8699,22.782625,174.55966,57.628117,202.3996,70.513145,262.07675,117.71065,277.7336,12.36,4.06,-3.34,10.41,9.69,0.289,1.8443766
20200501T1500,11.60507,87.0,1009.0,0.6,0.0,100.0,100.0,100.0,100.0,0.0,154.86,2.9051056,151.9549,0.13392,0.08613794,66.0,32.760002,16.683533,199.59229,26.200977,192.69958,33.93179,197.2815,58.96202,220.79102,67.0074,259.47488,114.12,270.0,13.17,5.39,-3.4,11.51,9.64,0.289,1.697423
20200501T1600,12.23507,92.0,1008.2,1.5,0.0,100.0,100.0,100.0,100.0,0.0,140.62,2.7206116,137.89938,0.11232,0.07407726,153.0,31.319998,16.581125,203.68208,23.83896,194.87569,35.364388,202.12633,67.23428,223.2643,72.82774,256.85678,94.159096,266.27338,13.75,6.03,-3.5,12.44,9.74,0.299,1.0891428
20200501T1700,13.17507,91.0,1007.9,1.4,0.0,100.0,100.0,100.0,100.0,0.0,161.98,6.236084,155.74391,0.12096,0.08467296,232.0,31.319998,16.182566,212.90524,22.728518,209.4072,33.24888,213.518,71.91084,230.89223,72.36359,269.42993,93.4649,273.97556,14.8,5.99,-3.7,13.12,10.0,0.311,1.3036242
20200501T1800,13.61507,88.0,1008.0,0.9,0.0,100.0,19.0,99.0,100.0,0.0,111.25,3.7627182,107.48728,0.10224,0.07155406,261.0,29.519999,15.025053,217.07307,23.47741,215.63982,29.68636,219.09386,64.740974,234.27715,70.32911,276.76123,103.70812,278.38324,15.47,5.81,-3.64,12.98,10.24,0.316,1.7890453
20200501T1900,13.51507,88.0,1008.2,0.8,0.0,71.0,0.0,8.0,71.0,14.680849,98.79,11.051926,87.738075,0.08928,0.06322319,296.0,27.0,12.633653,222.43623,20.188908,219.93639,24.72495,222.04922,57.12668,237.61188,69.95217,273.24524,104.63869,279.10583,15.54,5.79,-3.97,12.9,10.48,0.315,1.7773685
20200501T2000,13.42507,91.0,1008.8,1.1,0.0,97.0,0.0,96.0,97.0,0.0,53.399998,15.321278,38.07872,0.05328,0.03817947,444.0,23.4,10.575777,229.08562,17.826363,226.63658,25.02971,229.66685,53.360207,240.49484,69.53966,272.3736,100.15637,284.7855,15.59,5.81,-3.94,12.46,10.65,0.317,1.3251867
20200501T2100,12.89507,94.0,1009.7,1.3,0.0,100.0,0.0,98.0,100.0,0.0,8.9,3.7057037,5.194296,0.01584,0.016437104,475.0,22.319998,10.126704,234.63754,19.453327,231.009,30.953718,236.8644,52.807228,243.26027,66.13524,277.82135,98.253624,287.7047,15.5,5.5,-4.13,11.78,10.75,0.322,0.8532305
20200501T2200,12.47507,95.0,1010.5,1.1,0.0,99.0,0.0,96.0,99.0,0.0,0.0,0.0,0.0,0.0072,0.0,398.0,22.68,10.722393,243.43495,23.023117,243.03429,32.714474,245.9735,51.461113,250.80453,63.564217,279.7824,99.04908,289.0935,15.22,4.92,-4.36,11.3,10.8,0.324,0.69160366
20200501T2300,12.17507,94.0,1011.2,0.8,0.0,100.0,74.0,17.0,100.0,0.0,0.0,0.0,0.0,0.00864,0.0,251.0,21.96,10.738928,246.61478,22.380884,244.25931,31.154043,247.58386,49.915527,258.77112,62.694798,276.5945,102.94363,289.82904,14.66,4.38,-4.67,11.0,10.8,0.322,0.8136225
20200502T0000,11.61507,93.0,1011.6,0.6,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01296,0.0,178.0,21.96,10.042255,248.1986,22.077717,245.94266,31.222609,249.05736,49.50883,264.99417,61.71139,274.0142,102.46412,289.07153,14.11,3.93,-5.19,10.38,10.76,0.32,0.9146023
20200502T0100,11.32507,94.0,1012.7,0.7,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01584,0.0,166.0,19.44,9.10449,249.44395,18.720001,247.38014,29.157776,249.77515,49.68,270.0,60.00348,275.1633,104.45274,290.37115,13.6,3.63,-5.75,10.37,10.71,0.321,0.76895714
20200502T0200,10.94507,97.0,1013.6,0.7,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00432,0.0,155.0,16.56,7.835059,252.18112,14.372974,247.9321,23.906818,251.56506,46.640495,275.31454,58.548443,278.1301,106.64388,290.75977,13.26,3.33,-5.84,10.15,10.65,0.322,0.3748474
20200502T0300,10.73507,97.0,1013.5,0.5,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,14.759999,4.912173,257.4712,8.557102,255.37914,14.561099,278.53076,43.476612,297.62598,52.34999,274.33826,90.28754,293.49857,12.87,3.31,-5.92,9.93,10.26,0.318,0.36961746
20200502T0400,10.59507,97.0,1013.6,0.3,0.0,100.0,96.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,13.32,5.6449146,250.70996,9.659814,243.43495,13.75558,263.991,37.064266,294.0755,56.109207,278.85797,94.36739,295.2942,12.58,3.07,-6.0,9.77,9.93,0.313,0.36616516
20200502T0500,10.41507,97.0,1014.0,0.3,0.0,100.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,12.599999,6.3154216,242.35403,11.384198,235.30484,13.32,251.07536,28.901073,283.69006,57.023365,285.0013,101.911156,296.65558,12.3,2.73,-5.94,9.58,9.64,0.31,0.36177254
20200502T0600,10.28507,97.0,1014.1,0.0,0.0,100.0,100.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,9.36,6.66,233.1301,13.324863,231.58195,15.315873,240.42216,26.64,270.0,57.150497,287.97842,108.15169,299.2954,12.08,2.43,-5.99,9.42,9.4,0.307,0.35862637
20200502T0700,10.27507,96.0,1014.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,6.23,2.5517335,3.6782665,0.0,0.0,83.0,9.36,6.595754,223.36343,12.984975,223.87671,14.799459,228.94519,24.288662,258.02386,57.833527,288.88608,108.25888,298.61047,11.82,2.42,-6.15,10.09,9.41,0.306,0.47784615
20200502T0800,10.73507,92.0,1015.3,0.0,0.0,100.0,83.0,100.0,100.0,0.0,54.29,24.536095,29.753906,0.02448,0.02784179,75.0,10.440001,7.8666973,208.30077,13.684735,206.56505,15.077082,213.31064,23.83624,244.98311,57.30336,290.59818,104.62196,299.4759,11.93,2.54,-6.05,10.92,9.49,0.305,0.9856453
20200502T0900,10.90507,92.0,1015.7,0.4,0.0,100.0,100.0,100.0,100.0,0.0,89.89,9.870071,80.01993,0.06768,0.048237618,75.0,12.959999,9.795408,202.38014,15.937878,198.43495,18.25026,202.01129,24.881702,238.60974,55.365143,290.55603,103.35198,301.03223,12.08,2.51,-5.69,11.2,9.61,0.307,0.99692345
