location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
20200511T0100,15.06507,97.0,1002.3,1.6,0.0,100.0,5.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,5.04,2.5132127,237.99463,5.315336,241.69925,2.5959969,236.30994,4.452954,75.96376,14.707222,158.45901,60.468212,186.15184,17.45,10.21,-0.38,14.37,15.77002,0.299,0.4915247
20200511T0200,14.87507,97.0,1001.9,1.9,0.0,100.0,58.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,9.72,3.5840454,221.98721,8.404285,223.2643,7.7043357,217.40535,3.96,180.0,11.885453,181.7357,51.51146,182.00253,17.31,9.62,-0.64,14.14,15.559998,0.31,0.48551273
20200511T0300,14.65507,97.0,1001.6,2.5,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,11.5199995,4.5288,208.0725,11.792404,211.26373,13.089354,211.50427,10.464797,206.56505,13.708391,193.67131,43.022636,174.71877,17.16,9.28,-0.61,13.94,15.350006,0.319,0.47863293
20200511T0400,14.44507,97.0,1001.4,1.6,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,12.959999,4.897704,202.38014,13.0447235,207.97948,15.315873,209.57784,14.4,216.8699,13.5515,196.99083,37.038036,158.9225,16.95,9.03,-0.71,13.72,15.140015,0.321,0.47214794
20200511T0500,14.2050705,97.0,1001.0,1.1,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,14.759999,5.600739,205.34618,15.617529,205.9744,18.847641,208.52312,17.31746,223.3153,11.91812,205.01689,32.83705,142.12502,16.71,8.72,-0.87,13.46,14.940002,0.32,0.4648285
20200511T0600,13.88507,97.0,1000.5,0.7,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,16.199999,7.038205,209.47589,18.709612,210.01837,22.66857,212.68056,20.633371,227.1211,12.096214,216.52885,30.173496,125.77608,16.41,8.24,-1.02,13.13,14.740021,0.316,0.45522785
20200511T0700,13.61507,96.0,1000.7,0.9,0.0,100.0,100.0,100.0,100.0,0.0,8.01,2.10503,5.90497,0.0,0.00078174705,204.0,18.72,8.499788,212.19574,20.380579,215.65533,25.199997,216.8699,27.492311,225.0,14.618837,217.99873,32.569557,113.44806,16.03,7.46,-1.22,13.13,14.52002,0.315,0.59634876
20200511T0800,13.66507,95.0,1001.0,0.7,0.0,100.0,100.0,100.0,100.0,0.0,48.95,9.547924,39.402077,0.00288,0.029894685,149.0,20.16,9.166637,215.53769,19.61587,222.76883,24.248611,220.78583,32.59939,223.2101,17.873556,207.59729,36.2082,107.35402,15.66,6.6,-1.63,13.66,14.369995,0.314,0.7478781
20200511T0900,14.21507,93.0,1001.6,0.2,0.0,100.0,100.0,100.0,100.0,0.0,140.62,48.136215,92.48378,0.1008,0.07161507,200.0,19.8,8.2066765,215.75389,16.039202,225.9094,20.808498,217.2664,32.83705,217.87498,24.826952,196.8584,35.864742,109.34433,15.88,6.61,-2.01,15.15,14.300018,0.309,1.0853119
20200511T1000,14.22507,90.0,1001.6,0.5,0.0,100.0,100.0,100.0,100.0,0.0,161.98,16.75119,145.2288,0.14112,0.09180236,154.0,21.24,6.354631,213.02386,11.457958,223.72697,14.081477,212.47119,31.255795,212.77487,32.744175,194.64737,33.1845,118.511246,16.07,7.03,-2.3,14.49,14.27002,0.308,1.5514526
20200511T1100,14.57507,84.0,1002.1,0.1,0.0,100.0,100.0,100.0,100.0,0.0,168.20999,6.7649994,161.44499,0.16704,0.10520165,111.0,17.64,4.890454,209.35776,9.422101,223.45184,9.793059,216.02737,30.871965,211.65128,39.622902,197.44719,32.271744,128.6598,16.37,6.96,-2.73,15.05,14.230011,0.304,2.5394917
20200511T1200,15.22507,78.0,1002.4,0.0,0.0,100.0,100.0,100.0,12.0,0.0,224.28,-2.2599335,226.53993,0.21888,0.14052305,61.0,23.039999,4.552245,200.55605,8.161764,221.42366,8.435069,219.80557,29.69727,210.60641,45.19398,202.47943,31.712708,140.52754,16.85,6.99,-2.62,16.3,14.26001,0.301,3.6420002
20200511T1300,16.28507,71.0,1002.3,0.0,0.0,100.0,100.0,100.0,10.0,0.0,391.6,112.18869,279.41132,0.31824,0.23326841,80.0,24.84,5.619714,185.44034,8.089993,200.85446,8.557102,202.24902,23.73271,202.28558,47.011368,206.36884,29.46947,154.68712,17.81,6.95,-2.51,17.14,14.480011,0.298,5.1397657
20200511T1400,15.42507,78.0,1002.0,0.0,0.0,100.0,100.0,100.0,64.0,0.0,275.9,4.0302124,271.86978,0.22608,0.16940662,92.0,14.4,4.13564,14.931412,5.1544156,12.094757,5.634891,26.565033,5.8048253,187.12502,43.274933,216.20259,19.008545,232.69606,17.06,7.1,-2.22,17.06,13.77002,0.318,3.6893473
20200511T1500,15.68507,75.0,1002.3,0.1,0.0,100.0,100.0,100.0,55.0,0.0,294.59,21.45401,273.136,0.23328,0.1807093,87.0,15.119999,5.334656,357.13757,6.2145634,349.992,6.519877,353.65985,4.802999,192.99461,43.416954,217.24997,20.46941,246.13983,17.41,7.18,-2.32,17.32,13.990021,0.315,4.263296
20200511T1600,15.90507,74.0,1002.9,0.1,0.0,100.0,100.0,100.0,67.0,0.0,278.57,29.261078,249.30893,0.2304,0.1729604,83.0,15.119999,6.487264,340.82098,6.989936,325.4915,7.9036193,329.93143,4.198285,210.96376,42.626186,217.45058,21.188072,260.2176,17.56,7.15,-2.24,17.07,14.179993,0.313,4.4970207
20200511T1700,16.145071,74.0,1003.3,0.0,0.0,100.0,100.0,100.0,68.0,0.0,282.13,69.65456,212.47545,0.22608,0.17240916,86.0,9.0,6.4378467,335.55603,5.8048253,299.74487,6.696387,306.25385,4.510787,208.61046,41.046314,217.87498,20.907913,272.96094,17.49,7.09,-2.21,16.43,14.369995,0.311,4.56688
20200511T1800,15.32507,75.0,1003.7,0.0,0.0,100.0,100.0,100.0,100.0,0.0,179.78,24.60907,155.17093,0.15264,0.117570646,60.0,8.28,6.3154216,332.35403,5.771239,273.57632,6.2145634,280.008,4.510787,208.61046,38.268524,221.18593,20.833395,288.12186,17.0,7.01,-2.34,15.9,14.440002,0.31,4.1654625
20200511T1900,14.64507,78.0,1004.3,0.0,0.0,100.0,100.0,100.0,100.0,0.0,132.61,31.556442,101.05356,0.10512,0.087469146,31.0,7.5599995,6.552573,333.43497,5.3999996,270.0,5.8048253,277.125,3.6,216.8699,34.114628,225.8551,21.370783,302.61926,16.36,7.13,-2.44,16.42,14.450012,0.308,3.5077047
20200511T2000,14.10507,79.0,1004.9,0.0,0.0,100.0,100.0,100.0,91.0,0.0,165.54,92.16902,73.37097,0.09936,0.08084152,15.0,9.0,6.791894,334.44003,5.0528407,274.08563,4.6938257,302.4712,2.5959969,236.30994,29.74306,231.88173,22.66857,316.9306,15.63,7.16,-2.59,14.67,14.450012,0.307,3.232668
20200511T2100,12.4550705,83.0,1006.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,42.72,22.531906,20.188095,0.0288,0.020176202,12.0,9.0,6.3154216,332.35403,4.802999,282.99463,5.8048253,352.875,1.8,216.8699,25.683926,238.76079,24.514387,330.0464,14.32,6.91,-2.84,11.97,14.26001,0.306,2.3483477
20200511T2200,11.26507,85.0,1007.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00576,0.0,14.0,10.440001,6.1963058,334.53668,4.510787,298.61047,8.217153,28.810776,4.3349743,175.23636,22.226902,245.09525,25.045238,341.56506,12.96,6.55,-3.05,10.92,13.970001,0.305,1.9147158
20200511T2300,9.97507,88.0,1008.8,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0072,0.0,16.0,9.0,6.3322554,337.75098,5.1165614,309.2894,10.691453,44.999985,6.5693827,170.53767,20.268991,250.27773,23.664352,346.8094,11.71,6.07,-3.23,9.5,13.600006,0.304,1.4048872
20200512T0000,9.01507,92.0,1009.8,0.1,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01584,0.0,18.0,9.0,6.4046907,343.0725,5.692099,325.30484,13.044722,50.599335,7.5599995,180.0,18.692286,254.35776,20.969805,348.11133,10.63,5.73,-3.3,8.61,13.200012,0.304,0.87771225
20200512T0100,8.18507,95.0,1010.0,0.2,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.01584,0.0,17.0,7.2,6.1503215,355.03027,5.6920996,341.56506,14.277983,56.30993,8.707238,187.12502,17.227419,259.1597,18.1041,342.646,9.92,5.6,-3.26,7.77,12.75,0.303,0.51841545
20200512T0200,7.62507,95.0,1010.4,0.2,0.0,100.0,100.0,88.0,100.0,0.0,0.0,0.0,0.0,0.00288,0.0,14.0,5.3999996,5.5943995,360.0,5.771239,356.42368,13.854155,65.43283,10.483357,195.9454,16.700275,262.5686,17.238699,331.29407,9.34,5.43,-3.15,7.19,12.320007,0.303,0.49890614
20200512T0300,7.15507,95.0,1010.9,0.2,0.0,100.0,49.0,56.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.4799995,5.068606,3.0127716,5.506941,11.309921,11.966954,74.29136,10.703569,199.65382,15.496736,267.337,18.391737,319.76367,8.84,5.24,-3.0,6.79,11.869995,0.304,0.4830351
20200512T0400,6.74507,95.0,1011.9,0.2,0.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.4799995,4.5600333,6.7098236,5.815978,21.801407,10.538843,82.14668,10.30883,204.77515,14.044615,271.4688,20.188908,309.9364,8.36,4.98,-2.97,6.41,11.450012,0.305,0.4695549
20200512T0500,6.32507,95.0,1012.3,0.1,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.3999996,4.3935814,14.03624,6.489992,33.690063,10.538843,82.14668,9.028754,203.49857,11.570515,275.35583,21.767351,304.2157,7.93,4.68,-2.93,5.99,11.02002,0.305,0.45609283
20200512T0600,5.98507,95.0,1012.8,0.1,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.32,3.8788424,15.945404,6.8777895,47.121094,10.853866,84.289406,8.089993,200.85446,8.350138,277.4314,22.553936,298.61047,7.54,4.41,-2.81,5.67,10.619995,0.305,0.445446
20200512T0700,5.77507,95.0,1013.4,0.1,0.0,100.0,0.0,0.0,100.0,0.0,6.23,0.3270774,5.9029226,0.0,0.0046317694,2.0,3.6,3.7105224,21.037506,7.491114,54.782394,11.928989,84.805565,7.2805495,188.53076,5.506941,281.30994,22.553934,294.51965,7.25,4.19,-2.54,5.79,10.240021,0.304,0.4389801
20200512T0800,5.82507,94.0,1013.8,0.0,0.0,100.0,0.0,0.0,100.0,0.0,32.93,1.2486305,31.68137,0.01296,0.021905538,2.0,3.6,3.5741313,26.565033,7.10031,59.534447,12.287555,84.95755,6.12,180.0,4.1046314,285.25513,22.427162,288.7258,7.17,4.01,-2.08,6.24,9.929993,0.303,0.52861404
20200512T0900,6.13507,94.0,1014.4,0.0,0.0,100.0,0.0,0.0,100.0,0.0,64.08,1.818615,62.261387,0.03456,0.035909157,0.0,3.6,3.3379824,28.610443,7.10031,59.534447,12.7279215,81.869896,5.815978,158.1986,3.4152596,288.43497,22.101183,282.22513,7.33,3.93,-1.59,7.01,9.670013,0.302,0.5401392
20200512T1000,6.64507,93.0,1014.6,0.0,0.0,100.0,0.0,0.0,100.0,0.0,99.68,2.6492233,97.03078,0.06912,0.052485906,0.0,4.32,3.3379824,28.610443,7.729527,62.241455,13.009903,75.57923,6.9153743,141.34018,3.2399998,270.0,21.647945,273.8141,7.77,3.92,-1.18,7.91,9.52002,0.301,0.65284634
20200512T1100,7.32507,92.0,1014.8,0.0,0.0,100.0,0.0,0.0,100.0,0.0,135.28,3.5923462,131.68765,0.08928,0.06985103,0.0,4.68,3.4734309,32.47119,8.373386,64.53666,12.864649,72.072075,8.435069,129.80557,4.6102495,231.3402,22.782625,264.5597,8.3,3.99,-0.86,9.05,9.459991,0.3,0.7819586
20200512T1200,8.07507,90.0,1014.7,0.0,0.0,100.0,0.0,0.0,100.0,0.0,168.20999,4.6722107,163.53778,0.10368,0.08724788,0.0,4.68,3.5741313,26.565033,8.373386,64.53666,12.074766,63.43495,9.085988,123.69006,9.021574,208.61046,24.975283,254.96219,8.94,4.12,-0.68,10.14,9.490021,0.299,1.0290623
20200512T1300,8.94507,88.0,1014.8,0.0,0.0,100.0,0.0,0.0,100.0,0.0,211.81999,7.43808,204.38191,0.12384,0.1110124,0.0,3.96,2.9784424,10.30484,5.991594,57.26477,9.585739,55.71312,7.9932966,125.83765,16.1198,203.70265,26.674032,248.62938,9.78,4.27,-0.74,11.62,9.619995,0.298,1.3103266
20200512T1400,10.61507,74.0,1013.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,310.61,26.273743,284.33624,0.1296,0.1656493,0.0,5.7599998,4.00487,3.8140564,6.638072,40.601288,7.4128532,29.05458,8.905908,75.96376,28.460497,198.43495,34.75445,230.04245,11.12,4.13,-1.62,14.75,9.970001,0.29,3.1776962
20200512T1500,11.11507,73.0,1013.6,0.0,0.0,100.0,0.0,75.0,100.0,0.0,290.13998,17.863617,272.27637,0.13248,0.15985747,0.0,4.68,3.2408962,350.5377,3.0758414,20.556046,6.151683,20.556046,7.42159,67.166336,38.988182,208.6949,45.596527,231.41084,11.84,4.0,-1.76,13.94,10.31,0.287,3.412158
20200512T1600,12.08507,71.0,1013.2,0.0,0.0,87.0,5.0,7.0,87.0,4.468085,299.93,45.69429,254.2357,0.14544,0.16776408,0.0,6.12,3.4734309,4.398697,3.396233,32.005356,5.991594,32.735214,10.661107,78.31063,43.53619,209.74489,55.116455,236.72511,12.65,4.29,-2.22,15.98,10.66,0.286,3.9091425
20200512T1700,13.51507,68.0,1012.7,0.0,0.0,16.0,1.0,4.0,16.0,49.787235,485.94,387.93634,98.003654,0.2376,0.25547504,0.0,7.5599995,4.212154,34.69516,5.1165614,50.7106,7.2,53.130096,12.979984,86.82017,45.378567,211.04172,63.813496,240.97679,13.97,4.89,-1.94,17.73,11.27,0.284,4.739649
20200512T1800,14.35507,67.0,1011.9,0.0,0.0,17.0,0.0,9.0,17.0,49.148937,466.36,301.41364,164.94637,0.23472,0.24117744,0.0,7.92,4.9121733,49.398697,6.12,61.927513,7.8954163,65.772255,14.4,89.99999,44.234608,213.04341,71.48334,243.69304,14.98,5.66,-1.18,17.94,11.79,0.282,5.163314
20200512T1900,14.51507,68.0,1010.7,0.0,0.0,11.0,0.0,0.0,11.0,52.97872,388.93,228.76051,160.16948,0.1944,0.19077887,0.0,6.8399997,4.520958,44.999985,5.00128,59.74356,6.28713,66.37062,11.885453,91.7357,43.199997,216.8699,76.394684,246.09235,15.64,6.48,-0.77,16.03,12.16,0.282,5.0592155
20200512T2000,14.14507,70.0,1010.4,0.0,0.0,0.90000004,3.0,0.0,0.0,59.425533,224.28,124.99361,99.28639,0.108,0.09817226,0.0,11.879999,3.700947,30.256424,4.072935,44.999985,5.00128,59.74356,10.308831,102.09476,41.43911,219.35945,79.01733,248.34401,15.83,6.97,-0.62,13.51,12.32,0.282,4.6301537
20200512T2100,12.4550705,76.0,1010.8,0.0,0.0,3.6000001,12.0,0.0,0.0,57.70213,64.97,34.284843,30.685156,0.01152,0.01259788,0.0,6.8399997,3.207881,355.23636,4.6938252,4.398697,4.39436,55.007973,9.449572,130.36453,41.112568,217.17093,76.24949,246.33965,15.7,7.2,-0.61,5.0,12.07,0.282,3.3153143
20200512T2200,11.34507,81.0,1011.1,0.0,0.0,12.0,40.0,7.0,0.0,1.0613475,0.0,0.0,0.0,0.0,0.0,0.0,7.5599995,2.4123545,353.65985,5.1544156,347.90524,2.5959969,56.30993,10.594036,170.21759,43.034683,214.08887,70.83863,243.43495,15.36,7.28,-0.56,4.33,11.49,0.282,2.4382687
20200512T2300,10.63507,85.0,1011.3,0.0,0.0,100.0,56.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8399997,1.6204481,9.462311,4.3498964,335.55603,1.08,89.99999,15.978486,194.34933,48.132412,214.64095,67.78906,242.48239,15.0,7.36,-0.13,7.65,10.96,0.282,1.8357439
20200513T0000,10.68507,85.0,1011.2,0.0,0.0,100.0,100.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,2.028842,66.8014,2.8799999,360.0,2.3051248,128.6598,20.771093,205.67682,53.57593,221.18593,71.02591,241.87627,14.78,7.75,0.62,8.65,10.75,0.282,1.8419085
20200513T0100,10.57507,85.0,1010.7,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00144,0.0,0.0,4.68,2.664,89.99999,2.2768397,71.56504,4.1046314,142.12502,22.553936,208.61046,57.80214,230.55995,82.83521,240.87283,14.65,8.53,-0.76,8.27,10.57,0.282,1.8283825
20200513T0200,10.54507,86.0,1010.5,0.0,0.0,100.0,91.0,100.0,100.0,0.0,0.0,0.0,0.0,0.00144,0.0,0.0,5.3999996,3.554219,77.00538,4.32,89.99999,5.495161,121.6075,19.652176,208.44293,51.90121,230.34708,90.65855,242.31564,14.67,9.61,-1.6,8.46,10.4,0.282,1.7030573
20200513T0300,10.03507,86.0,1010.1,0.0,0.0,57.0,15.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999996,3.554219,77.00538,7.9036193,59.93141,7.072878,75.25644,12.074766,190.30484,57.023365,225.51155,66.9329,238.19061,14.1,9.62,-0.4,6.15,10.03,0.281,1.6456738
20200513T0400,8.79507,90.0,1010.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,3.5039446,81.25384,6.9527545,68.7495,6.924738,81.02737,12.605142,181.63658,57.276215,225.25464,65.99891,236.56998,13.46,9.18,0.01,2.73,9.35,0.28,1.0808601
20200513T0500,7.87507,93.0,1010.2,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,4.552245,69.443954,7.9036193,59.93141,7.0911775,66.037506,10.086427,177.95459,55.13527,220.76361,65.828835,234.5716,12.91,9.25,0.02,2.15,8.61,0.279,0.7105465
20200513T0600,7.2150702,95.0,1009.8,0.0,0.0,100.0,11.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7599998,4.652476,66.37062,9.085988,56.30993,7.7879906,56.30993,6.5693827,170.53767,53.027645,214.76895,67.75751,230.38931,12.42,9.44,-0.08,3.48,7.97,0.279,0.48503494
20200513T0700,8.93507,87.0,1009.2,0.0,0.0,100.0,100.0,100.0,100.0,0.0,21.36,11.706453,9.653547,0.00576,0.0,0.0,5.7599998,3.9333487,61.699234,9.290511,54.46232,7.491114,54.782394,4.452954,165.96376,50.281574,209.1343,70.77457,224.17566,12.64,9.69,-1.45,8.68,7.98,0.279,1.4185572
20200513T0800,10.59507,83.0,1008.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,59.629997,18.018429,41.61157,0.02016,0.036253292,0.0,7.92,4.066419,58.392494,9.983106,64.358986,8.373386,64.53666,4.39436,124.99202,47.02791,199.68333,72.19055,218.92755,13.1,9.79,-0.67,10.93,8.15,0.279,2.0749407
20200513T0900,12.05507,80.0,1007.4,0.0,0.0,100.0,100.0,100.0,100.0,0.0,106.799995,14.486168,92.31383,0.04752,0.066384315,0.0,9.36,5.0264254,57.994614,10.787993,64.29004,10.365251,69.67686,9.3669195,87.7974,50.688457,196.50436,71.130745,211.75949,13.75,9.43,-0.27,12.45,8.47,0.279,2.690607
20200513T1000,12.81507,81.0,1005.8,0.0,0.0,100.0,100.0,100.0,100.0,0.0,144.18,4.469635,139.71036,0.0792,0.08888099,0.0,12.599999,6.972355,43.451828,12.819235,51.842773,12.397806,64.17901,15.725037,74.054596,53.2654,193.28487,77.1417,205.12997,14.4,9.23,-0.25,13.46,8.82,0.279,2.6876926
20200513T1100,15.08507,76.0,1004.1,0.0,0.0,100.0,5.0,100.0,100.0,0.0,295.47998,89.31929,206.16069,0.1656,0.16832057,0.0,15.84,10.196545,33.274887,18.089775,42.58049,17.283749,54.323578,23.023117,63.034294,53.09725,190.54807,85.98575,202.9151,16.13,9.88,0.31,19.66,9.37,0.279,3.937272
20200513T1200,17.63507,70.0,1003.6,0.0,0.0,100.0,4.0,100.0,100.0,0.0,607.87,454.51743,153.35257,0.33696,0.33460417,0.0,15.84,10.283178,36.57303,18.11841,49.028244,18.581022,54.46232,24.94413,69.73431,45.206886,185.4836,93.93241,202.53542,18.45,10.32,0.58,21.91,10.27,0.278,5.794916
20200513T1300,17.39507,72.0,1003.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,351.55,69.075165,282.47482,0.216,0.21753506,31.0,15.4800005,10.070483,37.476166,17.49615,53.365883,18.079027,54.727577,23.241617,73.8108,39.477077,173.71751,97.1313,199.71097,18.99,10.54,0.17,18.52,10.95,0.278,5.326808
20200513T1400,17.83507,74.0,1002.9,0.0,0.0,100.0,0.0,100.0,100.0,0.0,310.61,25.730316,284.87967,0.21024,0.19934236,225.0,14.4,9.780908,29.357742,16.299694,46.789917,17.377226,50.04245,19.05281,67.796524,37.688404,173.41806,100.06769,198.2394,19.37,10.6,0.3,19.1,11.5,0.278,5.0863247
20200513T1500,18.00507,75.0,1003.2,0.1,0.0,85.0,0.0,63.0,85.0,5.7446804,466.36,201.56711,264.79288,0.28512,0.27772003,387.0,11.159999,6.579594,31.759476,11.019764,51.632507,13.104198,52.815292,12.904882,59.858604,34.07091,186.67447,96.66788,201.40518,19.1,9.54,-0.02,17.21,11.75,0.28,4.943591
20200513T1600,15.87507,82.0,1003.6,0.3,0.0,95.0,0.0,50.0,95.0,0.0,135.28,2.0926514,133.18735,0.10656,0.09771223,256.0,7.92,5.9865956,32.275635,9.387651,57.5288,10.948973,62.59243,12.144331,78.023865,30.24214,180.68207,85.98199,207.42336,17.78,8.61,-0.45,15.92,11.51,0.285,3.1073303
20200513T1700,14.90507,85.0,1004.3,0.1,0.0,96.0,1.0,70.0,96.0,0.0,122.82,2.4239883,120.39601,0.08496,0.08520087,122.0,5.7599998,3.8788424,15.945404,5.495161,58.392494,7.42159,75.96376,8.905908,104.03624,31.319998,180.0,69.93458,220.82523,16.74,8.2,-0.68,15.05,11.26,0.287,2.4322891
20200513T1800,13.72507,92.0,1005.1,0.0,0.0,100.0,1.0,100.0,100.0,0.0,89.0,1.6317215,87.36828,0.04896,0.061169937,20.0,4.68,3.6234317,323.97263,2.3051248,321.3402,2.0991426,30.963745,6.297428,149.03624,33.449017,188.0429,64.9957,230.84457,15.49,7.71,-0.86,13.77,10.96,0.288,1.2013111
