location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
lat,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217,46.22217
lon,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116,6.15116
asl,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573,380.573
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total,Snowfall Amount,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Evapotranspiration,FAO Reference Evapotranspiration,CAPE,Wind Gust,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Wind Speed,Wind Direction,Geopotential Height,Temperature,Temperature,Temperature,Temperature,Soil Temperature,Soil Moisture,Vapor Pressure Deficit
unit,°C,%,hPa,mm,cm,%,%,%,%,min,W/m²,W/m²,W/m²,mm,mm,J/kg,km/h,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,km/h,°,Gpm,°C,°C,°C,°C,°C,m³/m³,hPa
level,2 m elevation corrected,2 m,MSL,sfc,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc,sfc,sfc,sfc,sfc,2 m,180-0 mb above gnd,sfc,10 m,10 m,80 m,80 m,900 mb,900 mb,850 mb,850 mb,700 mb,700 mb,500 mb,500 mb,1000 mb,1000 mb,850 mb,700 mb,sfc,0-10 cm down,0-10 cm down,2 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
timestamp,Geneva Temperature [2 m elevation corrected],Geneva Relative Humidity [2 m],Geneva Mean Sea Level Pressure [MSL],Geneva Precipitation Total,Geneva Snowfall Amount,Geneva Cloud Cover Total,Geneva Cloud Cover High [high cld lay],Geneva Cloud Cover Medium [mid cld lay],Geneva Cloud Cover Low [low cld lay],Geneva Sunshine Duration,Geneva Shortwave Radiation,Geneva Direct Shortwave Radiation,Geneva Diffuse Shortwave Radiation,Geneva Evapotranspiration,Geneva FAO Reference Evapotranspiration [2 m],Geneva CAPE [180-0 mb above gnd],Geneva Wind Gust,Geneva Wind Speed [10 m],Geneva Wind Direction [10 m],Geneva Wind Speed [80 m],Geneva Wind Direction [80 m],Geneva Wind Speed [900 mb],Geneva Wind Direction [900 mb],Geneva Wind Speed [850 mb],Geneva Wind Direction [850 mb],Geneva Wind Speed [700 mb],Geneva Wind Direction [700 mb],Geneva Wind Speed [500 mb],Geneva Wind Direction [500 mb],Geneva Geopotential Height [1000 mb],Geneva Temperature [1000 mb],Geneva Temperature [850 mb],Geneva Temperature [700 mb],Geneva Temperature,Geneva Soil Temperature [0-10 cm down],Geneva Soil Moisture [0-10 cm down],Geneva Vapor Pressure Deficit [2 m]
20201102T0000,14.713722,74.0,1020.7,0.0,0.0,100.0,59.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0072,0.024195295,0.0,23.4,10.587918,215.31122,20.88,223.60281,32.058197,235.0607,30.173496,234.22392,34.207577,271.20605,39.04631,275.2901,173.0,19.6,11.92,2.11,12.97,12.860016,0.277,4.3883457
20201102T0100,14.663722,68.0,1021.3,0.0,0.0,30.000002,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.01008,0.03344877,0.0,22.68,10.990322,211.6075,22.493519,219.80557,29.853966,236.30994,29.568253,227.96094,42.126152,269.0207,42.12,270.0,178.0,19.17,11.84,2.44,12.03,12.600006,0.277,5.3836546
20201102T0200,14.913722,63.0,1020.9,0.0,0.0,42.0,32.0,42.0,1.0,0.0,0.0,0.0,0.0,0.00576,0.037329044,0.0,20.519999,10.1887,212.00539,20.65848,221.46771,25.762016,236.97614,28.820242,228.54477,39.239998,270.0,40.326424,268.977,175.0,19.11,11.68,2.25,11.31,12.170013,0.277,6.3259478
20201102T0300,14.863722,60.0,1021.1,0.0,0.0,100.0,91.0,100.0,14.0,0.0,0.0,0.0,0.0,0.00432,0.0374517,0.0,17.64,9.387651,212.47119,19.453327,218.991,21.980644,238.3925,26.42753,232.19348,41.442238,262.01068,42.864193,268.07483,177.0,19.1,11.63,2.19,11.25,11.800018,0.277,6.8168726
20201102T0400,15.153722,58.0,1021.0,0.0,0.0,95.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.0393298,0.0,15.84,9.19939,210.57922,17.377226,219.95755,19.576189,237.77124,24.192429,233.47115,40.862774,255.7189,42.5044,259.2611,176.0,19.32,11.44,2.4,10.93,11.550018,0.277,7.292509
20201102T0500,14.953722,59.0,1020.2,0.0,0.0,71.0,35.0,71.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.035495408,0.0,12.599999,8.707237,209.74489,15.30741,221.18593,17.174677,236.97614,21.9718,235.00798,37.63679,255.0333,43.225487,262.3423,169.0,19.19,11.37,2.54,10.96,11.390015,0.277,7.027873
