Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Total Cloud Cover  [sfc];High Cloud Cover  [high cld lay];Medium Cloud Cover  [mid cld lay];Low Cloud Cover  [low cld lay];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [80 m above gnd];Wind Direction  [80 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb];Wind Gust  [sfc]
2019;12;20;12;00;12.28;60.00;994.40;0.00;0.30;0.00;0.00;100.00;100.00;100.00;100.00;0.00;68.53;20.09;216.25;25.99;210.83;61.07;191.91;41.04
2019;12;20;13;00;10.53;74.00;994.50;0.70;0.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;32.04;13.25;222.80;17.58;214.99;56.13;191.09;42.12
2019;12;20;14;00;9.23;89.00;993.50;1.10;1.90;0.00;0.00;100.00;100.00;100.00;100.00;0.00;19.58;1.44;270.00;2.81;219.81;45.67;200.29;20.88
2019;12;20;15;00;9.34;90.00;992.80;3.10;1.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;31.15;1.14;288.43;1.61;206.57;40.09;207.26;29.16
2019;12;20;16;00;9.80;89.00;992.50;5.20;1.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;9.79;14.21;188.75;21.86;197.24;53.64;200.02;36.00
2019;12;20;17;00;8.49;80.00;996.20;4.80;3.80;0.00;0.00;100.00;0.00;100.00;100.00;0.00;8.01;28.59;238.91;40.79;246.60;55.92;266.31;39.96
2019;12;20;18;00;8.04;83.00;996.70;1.40;4.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;8.90;17.06;172.72;22.81;168.16;29.38;233.97;28.80
2019;12;20;19;00;8.17;80.00;997.50;0.00;3.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;13.68;178.49;19.20;173.54;33.85;209.29;25.56
2019;12;20;20;00;8.14;76.00;997.80;0.10;2.30;0.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;7.97;198.43;14.20;210.47;32.62;222.32;17.64
2019;12;20;21;00;7.16;78.00;997.80;0.00;1.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;8.35;187.43;13.00;221.63;29.74;231.88;15.84
2019;12;20;22;00;6.38;81.00;998.20;0.00;0.10;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;8.47;192.26;13.75;225.00;27.76;236.10;17.28
2019;12;20;23;00;6.06;84.00;998.40;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;9.18;205.56;18.34;226.59;30.17;234.22;19.08
2019;12;21;00;00;6.57;83.00;998.00;0.00;0.30;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;9.00;216.87;15.02;225.97;33.74;230.19;20.88
2019;12;21;01;00;6.35;85.00;997.70;0.00;0.50;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;4.90;233.97;11.30;239.35;30.19;230.81;18.36
2019;12;21;02;00;6.00;86.00;997.50;0.00;0.20;0.00;0.00;100.00;0.00;100.00;18.00;0.00;0.00;6.99;214.51;12.39;234.46;33.37;227.19;14.76
2019;12;21;03;00;6.51;84.00;998.70;0.00;0.10;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;13.55;219.61;23.44;222.51;44.32;226.97;21.96
2019;12;21;04;00;6.17;82.00;999.30;0.00;0.00;0.00;0.00;100.00;0.00;43.00;100.00;0.00;0.00;22.29;211.12;30.65;213.50;44.40;221.05;29.88
2019;12;21;05;00;5.96;82.00;998.10;0.00;0.00;0.00;0.00;100.00;0.00;1.00;100.00;0.00;0.00;14.39;211.70;21.18;215.31;43.38;220.96;22.68
2019;12;21;06;00;6.08;82.00;998.30;0.00;0.00;0.00;0.00;89.00;0.00;0.00;89.00;0.00;0.00;10.95;207.41;16.75;208.22;36.91;224.60;20.16
2019;12;21;07;00;5.17;80.00;998.90;0.00;0.00;0.00;0.00;71.00;0.00;0.00;71.00;0.00;0.00;7.57;205.35;12.31;217.87;28.53;227.05;16.20
2019;12;21;08;00;4.66;80.00;998.40;0.00;0.00;0.00;0.00;12.00;0.00;0.00;12.00;0.00;0.00;6.95;201.25;9.00;233.13;25.31;219.81;16.56
2019;12;21;09;00;4.04;85.00;998.80;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.41;209.05;9.69;238.67;28.86;220.45;16.92
2019;12;21;10;00;4.75;85.00;999.20;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;18.69;12.07;206.57;17.38;219.96;38.58;220.08;21.60
2019;12;21;11;00;6.14;80.00;999.50;0.00;0.20;0.00;0.00;100.00;0.00;10.00;100.00;0.00;77.43;20.38;212.01;26.26;213.25;37.94;226.15;27.36
2019;12;21;12;00;7.57;76.00;999.30;0.00;0.40;0.00;0.00;100.00;0.00;0.00;100.00;0.00;210.04;18.67;214.00;20.97;214.51;38.46;215.48;25.56
2019;12;21;13;00;8.65;73.00;998.50;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;314.17;23.19;216.16;27.16;218.54;41.86;220.82;29.52
2019;12;21;14;00;9.42;73.00;996.60;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;60.00;321.29;20.42;220.71;22.73;220.50;26.47;225.00;20.88
2019;12;21;15;00;9.77;69.00;996.30;0.00;0.00;0.00;0.00;7.00;0.00;0.00;7.00;53.62;305.27;12.60;216.87;13.61;217.48;18.09;211.16;21.96
2019;12;21;16;00;10.18;66.00;995.20;0.00;0.00;0.00;0.00;15.00;0.00;15.00;0.00;55.53;258.99;13.71;203.20;15.14;205.35;20.83;198.12;23.04
2019;12;21;17;00;9.88;64.00;993.70;0.00;0.00;0.00;0.00;5.70;19.00;5.00;0.00;50.43;160.20;14.69;197.10;19.59;197.10;30.76;196.31;22.68
2019;12;21;18;00;8.42;60.00;992.70;0.00;0.00;0.00;0.00;4.00;0.00;4.00;0.00;50.28;41.83;15.94;198.43;22.43;198.73;42.19;207.44;31.32
2019;12;21;19;00;6.98;65.00;991.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.51;187.13;23.32;188.88;51.13;210.00;32.40
2019;12;21;20;00;6.20;68.00;990.90;0.00;0.00;0.00;0.00;100.00;0.00;100.00;29.00;0.00;0.00;9.39;212.47;15.32;203.55;53.93;206.57;27.36
2019;12;21;21;00;7.37;61.00;989.70;1.20;0.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;7.79;213.69;10.19;212.01;46.72;204.59;30.24
2019;12;21;22;00;6.86;68.00;990.40;0.50;2.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;13.40;263.83;16.66;263.80;38.21;227.29;43.20
2019;12;21;23;00;5.56;89.00;991.00;2.90;4.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;23.19;207.76;31.44;209.50;69.53;223.11;50.76
2019;12;22;00;00;7.16;78.00;989.80;0.40;2.30;0.00;0.00;100.00;6.00;100.00;39.00;0.00;0.00;28.80;198.21;36.57;200.75;61.11;213.22;41.40
2019;12;22;01;00;7.71;81.00;989.30;0.20;0.90;0.00;0.00;100.00;0.00;100.00;92.00;0.00;0.00;22.39;216.50;31.04;217.93;60.08;225.49;34.92
2019;12;22;02;00;7.67;85.00;988.30;0.20;0.60;0.00;0.00;100.00;0.00;100.00;87.00;0.00;0.00;22.77;219.23;33.74;219.81;54.83;228.46;36.00
2019;12;22;03;00;7.25;85.00;989.70;0.00;0.70;0.00;0.00;96.00;7.00;96.00;78.00;0.00;0.00;10.93;197.24;15.14;205.35;31.47;215.69;32.04
2019;12;22;04;00;6.54;85.00;989.90;0.00;0.40;0.00;0.00;53.00;50.00;50.00;53.00;0.00;0.00;12.18;214.16;17.38;219.96;40.04;217.69;28.44
2019;12;22;05;00;7.11;80.00;989.40;0.00;0.30;0.00;0.00;100.00;23.00;92.00;100.00;0.00;0.00;15.63;208.93;22.42;209.86;45.09;218.52;27.72
2019;12;22;06;00;7.30;78.00;989.10;0.30;0.50;0.00;0.00;100.00;0.00;34.00;100.00;0.00;0.00;18.92;201.19;26.14;202.68;51.31;210.34;36.72
2019;12;22;07;00;7.62;77.00;989.20;0.20;1.50;0.00;0.00;100.00;0.00;52.00;100.00;0.00;0.00;26.09;207.98;33.71;210.12;61.94;215.54;41.76
2019;12;22;08;00;7.73;78.00;989.50;0.50;1.60;0.00;0.00;100.00;0.00;21.00;100.00;0.00;0.00;34.45;214.35;46.75;215.28;71.06;223.15;49.32
2019;12;22;09;00;7.33;82.00;990.30;0.90;1.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;39.79;221.33;50.69;222.99;70.21;237.78;53.28
2019;12;22;10;00;7.37;83.00;991.70;1.20;2.40;0.00;0.00;100.00;0.00;100.00;100.00;0.00;9.79;37.43;223.83;46.35;226.89;66.03;242.04;54.00
2019;12;22;11;00;7.38;80.00;993.50;1.50;2.70;0.00;0.00;100.00;0.00;100.00;100.00;0.00;45.39;38.07;229.99;47.02;232.78;66.32;249.01;56.52
2019;12;22;12;00;7.44;79.00;994.70;1.60;3.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;73.87;35.38;238.74;42.66;243.43;63.23;262.15;52.92
2019;12;22;13;00;8.07;77.00;995.50;1.40;3.30;0.00;0.00;100.00;0.00;100.00;100.00;0.00;119.26;30.78;245.83;37.84;248.81;58.69;268.95;51.48
2019;12;22;14;00;8.92;73.00;996.60;1.00;2.40;0.00;0.00;100.00;0.00;100.00;61.00;0.00;243.86;31.43;249.90;38.28;253.61;56.16;270.00;46.08
2019;12;22;15;00;8.34;75.00;998.10;0.60;1.20;0.00;0.00;68.00;0.00;68.00;32.00;0.00;182.45;28.31;228.61;35.08;231.25;44.44;244.06;44.28
2019;12;22;16;00;8.55;69.00;999.10;0.20;0.60;0.00;0.00;46.00;0.00;27.00;46.00;16.60;216.27;26.61;239.97;33.49;244.54;44.66;249.23;39.60
2019;12;22;17;00;8.18;71.00;1000.20;0.00;0.20;0.00;0.00;43.00;0.00;25.00;43.00;30.64;156.64;22.42;222.40;26.76;227.73;37.44;236.77;34.20
2019;12;22;18;00;7.71;75.00;1000.00;0.00;0.20;0.00;0.00;80.00;0.00;0.00;80.00;29.30;40.05;18.22;217.78;23.93;226.22;36.39;242.93;33.12
2019;12;22;19;00;7.10;80.00;999.90;0.00;0.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;13.10;217.18;19.41;229.51;33.70;246.72;24.48
2019;12;22;20;00;6.65;88.00;1001.10;0.70;1.10;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;18.03;243.95;23.73;247.71;43.04;252.47;27.36
2019;12;22;21;00;6.23;88.00;1000.60;1.10;1.60;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;22.27;235.54;28.50;243.76;47.57;267.40;34.56
2019;12;22;22;00;6.58;84.00;1001.30;0.50;2.30;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;18.36;244.44;23.80;252.39;48.72;280.65;30.60
2019;12;22;23;00;6.77;82.00;1002.40;0.50;2.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;22.55;253.30;29.37;258.69;55.80;283.05;32.76
