2020;03;02;08;00;4.55;87.00;997.20;1.20;0.60;0.00;0.00;100.00;100.00;100.00;100.00;0.00;17.80;22.93;202.14;31.77;203.37;53.03;214.77;42.84
2020;03;02;09;00;5.85;87.00;996.00;0.80;0.30;0.00;0.00;100.00;100.00;100.00;100.00;0.00;70.31;20.33;202.93;27.09;203.50;46.63;214.30;41.40
2020;03;02;10;00;6.72;83.00;995.10;0.60;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;142.40;19.48;207.51;24.16;208.47;42.35;215.31;38.16
2020;03;02;11;00;5.83;90.00;994.70;1.60;0.90;0.00;0.00;100.00;100.00;100.00;100.00;0.00;83.66;18.44;231.34;23.56;231.20;41.12;229.62;31.68
2020;03;02;12;00;7.31;86.00;993.40;1.80;1.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;155.75;23.58;211.26;27.46;214.32;46.85;226.25;39.96
2020;03;02;13;00;5.66;93.00;986.20;1.90;2.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;169.10;3.55;336.04;3.26;6.34;6.57;189.46;20.16
2020;03;02;14;00;5.83;92.00;987.70;2.90;2.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;117.48;8.40;260.13;9.18;244.44;29.66;275.57;17.64
2020;03;02;15;00;8.77;75.00;988.00;1.50;2.60;0.00;0.00;100.00;100.00;100.00;100.00;0.00;148.63;29.34;255.79;38.55;258.69;47.68;265.24;35.64
2020;03;02;16;00;5.97;80.00;989.90;0.10;2.10;0.00;0.00;100.00;9.00;100.00;100.00;0.00;145.96;32.14;257.05;42.08;259.65;53.28;270.39;43.20
2020;03;02;17;00;4.79;85.00;991.80;0.30;2.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;85.44;26.76;250.35;35.02;255.11;45.92;275.40;41.40
2020;03;02;18;00;5.24;84.00;993.50;0.60;2.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;28.48;30.74;251.57;41.30;255.36;54.38;268.48;45.36
2020;03;02;19;00;4.88;84.00;994.80;0.70;3.40;0.00;0.00;100.00;0.00;100.00;100.00;0.00;1.78;32.93;254.14;44.98;257.52;58.68;270.70;44.28
2020;03;02;20;00;4.13;85.00;996.60;0.40;3.80;0.00;2.66;100.00;0.00;100.00;100.00;0.00;0.00;29.83;261.67;38.40;263.54;59.12;279.46;41.04
2020;03;02;21;00;3.87;85.00;998.70;0.10;3.50;0.00;2.45;100.00;0.00;100.00;100.00;0.00;0.00;27.12;264.67;34.59;267.61;58.31;286.87;23.04
2020;03;02;22;00;3.65;84.00;999.60;0.00;3.20;0.00;2.24;100.00;0.00;100.00;100.00;0.00;0.00;29.30;275.64;37.11;278.37;58.81;294.21;27.00
2020;03;02;23;00;3.32;81.00;1001.10;0.00;2.40;0.00;1.68;100.00;0.00;100.00;100.00;0.00;0.00;32.16;291.68;41.24;294.78;65.24;305.79;25.56
2020;03;03;00;00;2.95;80.00;1003.20;0.00;2.00;0.00;1.40;100.00;0.00;100.00;100.00;0.00;0.00;29.80;295.02;39.13;297.98;64.67;309.81;40.68
2020;03;03;01;00;2.54;81.00;1004.90;0.00;1.40;0.00;0.98;100.00;0.00;100.00;100.00;0.00;0.00;25.95;293.72;34.61;296.57;58.63;312.01;32.40
2020;03;03;02;00;2.13;82.00;1006.20;0.00;1.00;0.00;0.70;100.00;0.00;100.00;100.00;0.00;0.00;22.21;289.90;30.12;294.73;52.21;313.04;32.76
2020;03;03;03;00;1.65;82.00;1007.00;0.00;0.60;0.00;0.42;100.00;0.00;100.00;100.00;0.00;0.00;19.72;291.41;27.53;295.56;46.59;314.06;26.64
2020;03;03;04;00;1.33;83.00;1007.30;0.00;0.20;0.00;0.14;100.00;0.00;100.00;100.00;0.00;0.00;19.01;288.78;26.14;292.68;44.81;313.70;24.84
2020;03;03;05;00;0.93;83.00;1007.80;0.00;0.10;0.00;0.07;100.00;0.00;4.00;100.00;0.00;0.00;17.32;290.70;23.99;295.80;41.05;318.20;24.84
2020;03;03;06;00;0.62;82.00;1008.50;0.00;0.10;0.00;0.07;100.00;0.00;0.00;100.00;0.00;0.00;16.27;294.86;23.04;298.97;38.38;323.78;24.12
2020;03;03;07;00;0.61;82.00;1009.30;0.00;0.50;0.00;0.35;100.00;0.00;0.00;100.00;0.00;0.00;12.57;293.63;18.40;300.58;32.25;326.84;19.08
2020;03;03;08;00;1.57;78.00;1008.70;0.00;0.40;0.00;0.28;100.00;0.00;0.00;100.00;0.00;35.60;10.37;290.32;11.38;288.43;23.86;326.07;16.92
2020;03;03;09;00;2.88;70.00;1008.80;0.00;0.40;0.00;0.28;50.00;0.00;0.00;50.00;0.00;182.45;12.29;301.83;11.92;298.89;12.98;316.12;14.04
2020;03;03;10;00;3.60;65.00;1009.50;0.00;0.30;0.00;0.21;17.00;0.00;0.00;17.00;28.09;366.68;10.25;288.43;10.31;282.09;8.56;284.62;9.72
2020;03;03;11;00;4.33;62.00;1008.90;0.00;0.10;0.00;0.07;31.00;0.00;0.00;31.00;49.15;493.95;12.96;271.59;14.40;270.00;13.36;265.36;13.68
2020;03;03;12;00;4.79;59.00;1008.10;0.00;0.00;0.00;0.00;18.00;0.00;0.00;18.00;40.21;578.50;16.92;268.78;19.80;270.00;19.47;266.82;16.20
2020;03;03;13;00;6.85;51.00;1005.30;0.00;0.00;0.00;0.00;36.00;22.00;36.00;10.00;48.51;587.40;9.83;208.44;10.74;219.56;11.30;210.65;11.52
2020;03;03;14;00;7.50;47.00;1005.10;0.00;0.00;0.00;0.00;59.00;68.00;59.00;10.00;37.02;574.05;1.80;180.00;1.84;191.31;3.24;180.00;10.08
2020;03;03;15;00;7.36;47.00;1004.50;0.00;0.00;0.00;0.00;100.00;48.00;100.00;10.00;22.34;407.62;3.55;336.04;4.90;323.97;3.32;319.40;10.08
2020;03;03;16;00;7.65;48.00;1004.30;0.00;0.00;0.00;0.00;89.00;20.00;89.00;3.00;0.00;390.71;6.88;353.99;7.52;343.30;6.03;342.65;7.20
2020;03;03;17;00;7.24;51.00;1004.70;0.00;0.00;0.00;0.00;69.00;9.00;69.00;10.00;3.19;297.26;8.65;16.93;8.31;4.97;7.57;2.73;7.92
2020;03;03;18;00;6.27;57.00;1005.60;0.00;0.00;0.00;0.00;56.00;0.00;56.00;0.00;15.96;137.95;9.42;46.55;11.97;43.78;8.70;24.44;9.00
2020;03;03;19;00;4.07;71.00;1007.60;0.00;0.00;0.00;0.00;53.00;19.00;53.00;2.00;10.85;9.79;9.09;56.31;16.12;60.57;12.82;38.16;15.12
2020;03;03;20;00;3.33;74.00;1008.70;0.00;0.00;0.00;0.00;58.00;0.00;49.00;58.00;0.00;0.00;7.29;32.91;16.58;34.38;17.73;29.17;12.60
2020;03;03;21;00;3.22;75.00;1009.90;0.00;0.00;0.00;0.00;55.00;0.00;13.00;55.00;0.00;0.00;7.20;36.87;15.58;33.69;21.39;43.64;11.88
2020;03;03;22;00;2.63;76.00;1010.80;0.00;0.00;0.00;0.00;19.00;0.00;0.00;19.00;0.00;0.00;6.49;33.69;17.78;31.76;17.94;38.48;12.60
2020;03;03;23;00;1.99;81.00;1011.60;0.00;0.00;0.00;0.00;18.00;0.00;0.00;18.00;0.00;0.00;6.29;346.76;16.97;17.28;15.19;31.43;15.84
2020;03;04;00;00;2.47;79.00;1013.20;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;3.24;360.00;14.47;5.71;15.51;21.80;6.84
2020;03;04;01;00;2.80;78.00;1013.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;3.32;77.47;12.29;31.83;14.01;25.91;5.40
2020;03;04;02;00;2.25;80.00;1014.70;0.00;0.00;0.00;0.00;57.00;0.00;0.00;57.00;0.00;0.00;5.50;148.39;5.69;145.30;4.32;360.00;5.76
2020;03;04;03;00;1.53;80.00;1015.40;0.00;0.10;0.00;0.07;38.00;0.00;0.00;38.00;0.00;0.00;3.71;240.95;6.57;260.54;3.22;333.43;6.84
2020;03;04;04;00;0.93;81.00;1015.90;0.00;0.00;0.00;0.00;66.00;0.00;0.00;66.00;0.00;0.00;6.76;205.20;13.85;207.90;5.15;347.91;7.20
2020;03;04;05;00;0.31;81.00;1017.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;0.00;0.00;9.11;189.09;15.28;195.02;5.04;360.00;10.44
2020;03;04;06;00;0.28;80.00;1017.40;0.00;0.00;0.00;0.00;6.00;0.00;6.00;0.00;0.00;0.00;6.57;189.46;10.14;196.50;1.53;45.00;7.56
2020;03;04;07;00;0.98;77.00;1017.40;0.00;0.00;0.00;0.00;3.30;11.00;0.00;0.00;0.00;0.00;3.05;225.00;1.84;258.69;2.97;75.96;4.68
2020;03;04;08;00;1.99;74.00;1017.30;0.00;0.00;0.00;0.00;47.00;10.00;47.00;0.00;51.49;48.95;2.55;261.87;3.98;264.81;4.83;63.43;3.60
2020;03;04;09;00;3.60;69.00;1017.30;0.00;0.00;0.00;0.00;100.00;73.00;100.00;0.00;30.00;208.26;3.32;282.53;3.88;291.80;4.02;63.43;4.32
2020;03;04;10;00;4.80;66.00;1016.30;0.00;0.00;0.00;0.00;85.00;25.00;85.00;0.00;0.00;359.56;1.30;326.31;1.30;303.69;2.88;90.00;3.24
2020;03;04;11;00;6.01;62.00;1015.80;0.00;0.00;0.00;0.00;56.00;63.00;56.00;0.00;5.74;494.84;2.62;344.05;2.81;320.19;0.36;270.00;3.60
2020;03;04;12;00;6.99;59.00;1015.00;0.00;0.00;0.00;0.00;39.00;29.00;39.00;0.00;24.26;562.48;3.98;354.81;3.88;338.20;0.80;333.43;3.96
2020;03;04;13;00;7.70;55.00;1014.40;0.00;0.00;0.00;0.00;99.00;12.00;99.00;0.00;35.11;598.97;4.90;342.90;4.39;325.01;2.60;303.69;3.60
2020;03;04;14;00;8.46;50.00;1014.20;0.00;0.00;0.00;0.00;19.00;0.00;19.00;0.00;0.00;596.30;3.60;270.00;3.96;270.00;3.88;248.20;2.52
2020;03;04;15;00;9.06;48.00;1013.60;0.00;0.00;0.00;0.00;50.00;0.00;1.00;50.00;47.87;550.91;6.88;263.99;7.99;262.23;8.09;249.15;8.64
2020;03;04;16;00;9.41;46.00;1012.90;0.00;0.00;0.00;0.00;25.00;0.00;21.00;25.00;28.09;438.77;4.84;221.99;6.11;225.00;7.99;215.84;12.96
2020;03;04;17;00;9.37;48.00;1012.90;0.00;0.00;0.00;0.00;79.00;23.00;61.00;79.00;44.04;310.61;7.24;185.71;9.45;197.74;11.18;194.93;18.72
2020;03;04;18;00;7.69;58.00;1012.90;0.00;0.00;0.00;0.00;14.00;0.00;0.00;14.00;9.57;147.74;8.35;187.43;14.76;192.68;16.95;192.26;12.60
2020;03;04;19;00;6.53;63.00;1013.30;0.00;0.00;0.00;0.00;100.00;23.00;20.00;100.00;24.03;10.68;12.37;188.37;24.61;185.88;23.47;200.66;22.68
2020;03;04;20;00;6.08;53.00;1013.10;0.00;0.00;0.00;0.00;100.00;20.00;27.00;100.00;0.00;0.00;14.87;186.95;25.07;192.44;29.48;208.44;20.52
2020;03;04;21;00;6.56;57.00;1013.50;0.00;0.00;0.00;0.00;100.00;29.00;60.00;100.00;0.00;0.00;15.39;190.78;23.86;191.31;36.75;209.33;24.84
2020;03;04;22;00;6.08;62.00;1013.50;0.00;0.00;0.00;0.00;100.00;26.00;100.00;55.00;0.00;0.00;19.77;190.49;30.39;193.71;41.87;207.67;30.96
2020;03;04;23;00;5.98;60.00;1012.50;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;20.28;186.12;28.59;185.78;44.48;203.87;28.80
2020;03;05;00;00;5.91;64.00;1012.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;20.35;193.30;29.08;195.07;46.04;214.81;38.16
2020;03;05;01;00;6.02;64.00;1012.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;20.95;199.06;30.42;200.79;50.50;221.53;32.04
2020;03;05;02;00;5.69;69.00;1011.50;0.00;0.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;16.85;199.98;28.35;197.74;40.61;220.33;34.20
2020;03;05;03;00;5.55;75.00;1010.60;0.00;0.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;17.23;190.84;27.47;190.57;43.08;221.95;33.12
2020;03;05;04;00;5.23;81.00;1009.50;0.20;0.60;0.00;0.00;100.00;3.00;100.00;100.00;0.00;0.00;14.69;197.10;25.76;195.40;42.52;208.30;32.40
2020;03;05;05;00;5.18;86.00;1008.20;0.40;0.80;0.00;0.00;100.00;6.00;100.00;100.00;0.00;0.00;14.56;188.53;24.58;185.04;44.86;202.66;26.28
2020;03;05;06;00;5.39;86.00;1006.90;0.00;0.90;0.00;0.00;100.00;21.00;100.00;100.00;0.00;0.00;13.00;184.76;23.07;182.68;43.94;198.14;25.92
2020;03;05;07;00;5.69;84.00;1005.40;0.00;1.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;17.94;190.41;28.00;188.13;49.59;206.75;34.92
2020;03;05;08;00;6.22;86.00;1004.20;0.00;1.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;14.24;20.90;190.92;28.88;190.05;53.99;204.00;37.80
2020;03;05;09;00;6.67;89.00;1003.40;0.60;1.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;43.61;23.40;202.62;32.62;202.04;59.53;212.15;41.76
2020;03;05;10;00;6.97;90.00;1003.00;1.30;2.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;40.05;26.76;203.81;37.44;202.62;67.70;213.94;42.84
2020;03;05;11;00;7.33;89.00;1001.90;1.40;3.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;42.72;30.76;196.31;42.97;195.55;74.90;208.41;51.12
2020;03;05;12;00;8.26;90.00;1000.20;1.90;3.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;65.86;33.01;205.17;46.57;204.19;75.82;210.22;53.64
2020;03;05;13;00;8.89;89.00;999.00;1.90;3.60;0.00;0.00;100.00;100.00;100.00;100.00;0.00;75.65;34.94;206.30;48.63;205.43;75.75;211.20;54.72
2020;03;05;14;00;8.75;89.00;998.30;1.80;3.30;0.00;0.00;100.00;80.00;100.00;100.00;0.00;71.20;21.60;180.95;32.41;178.73;50.25;188.65;48.96
2020;03;05;15;00;8.64;89.00;996.80;2.30;3.20;0.00;0.00;100.00;15.00;100.00;100.00;0.00;62.30;25.70;191.31;37.00;190.65;58.71;203.11;51.12
2020;03;05;16;00;8.70;91.00;996.10;3.20;3.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;58.74;28.19;208.20;39.16;209.16;67.32;212.33;51.12
2020;03;05;17;00;8.73;85.00;997.10;3.20;4.60;0.00;0.00;100.00;0.00;100.00;100.00;0.00;44.50;33.66;237.67;42.04;241.90;54.25;254.21;42.12
2020;03;05;18;00;7.41;90.00;997.10;0.80;3.60;0.00;0.00;100.00;0.00;100.00;100.00;0.00;23.14;31.56;191.18;41.56;194.04;51.20;205.84;69.48
2020;03;05;19;00;6.51;82.00;997.00;0.00;1.80;0.00;0.00;100.00;0.00;100.00;100.00;0.00;3.56;34.68;189.56;46.46;190.27;64.18;201.38;47.16
2020;03;05;20;00;6.88;79.00;997.00;0.40;0.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;34.85;199.93;48.33;201.41;71.31;215.13;49.68
2020;03;05;21;00;6.65;85.00;997.50;0.80;1.60;0.00;0.00;100.00;0.00;78.00;100.00;0.00;0.00;39.88;210.96;54.34;212.01;75.79;220.96;53.64
2020;03;05;22;00;6.29;90.00;998.30;0.50;2.60;0.00;0.00;100.00;0.00;37.00;100.00;0.00;0.00;38.35;212.35;51.14;215.26;65.41;229.91;46.44
2020;03;05;23;00;6.09;92.00;1000.10;0.50;2.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;34.37;224.58;45.87;227.54;60.57;241.61;44.64
2020;03;06;00;00;5.60;86.00;1000.70;0.70;1.90;0.00;0.00;100.00;0.00;49.00;100.00;0.00;0.00;33.51;230.67;44.28;233.60;55.87;242.77;45.72
2020;03;06;01;00;4.80;88.00;1001.20;0.20;2.10;0.00;0.00;100.00;0.00;66.00;100.00;0.00;0.00;33.11;226.76;43.97;230.31;55.25;241.60;46.08
2020;03;06;02;00;4.29;88.00;1002.10;0.10;1.70;0.00;0.00;95.00;0.00;39.00;95.00;0.00;0.00;27.75;225.53;38.07;229.99;53.06;250.58;41.76
2020;03;06;03;00;3.63;87.00;1002.70;0.10;1.20;0.00;0.00;78.00;0.00;43.00;78.00;0.00;0.00;30.93;230.19;41.40;233.13;59.54;251.67;40.68
2020;03;06;04;00;2.91;89.00;1002.70;0.00;0.90;0.00;0.00;60.00;0.00;25.00;60.00;0.00;0.00;29.28;224.50;39.76;227.94;55.22;247.78;35.64
2020;03;06;05;00;2.50;88.00;1003.20;0.00;0.80;0.00;0.56;83.00;0.00;0.00;83.00;0.00;0.00;28.26;224.48;37.97;227.69;53.01;248.49;33.12
2020;03;06;06;00;2.88;84.00;1003.70;0.00;0.80;0.00;0.56;100.00;0.00;1.00;100.00;0.00;0.00;27.24;225.54;34.95;228.76;49.98;250.65;32.76
2020;03;06;07;00;1.51;90.00;1003.80;0.00;0.70;0.00;0.49;81.00;0.00;0.00;81.00;0.00;0.00;25.81;219.91;35.64;225.00;51.14;253.22;33.48
2020;03;06;08;00;2.60;86.00;1003.60;0.00;0.40;0.00;0.28;15.00;0.00;0.00;15.00;7.89;55.18;23.71;221.92;34.39;227.12;49.46;238.39;30.96
2020;03;06;09;00;4.52;76.00;1003.80;0.00;0.20;0.00;0.14;28.00;0.00;28.00;5.00;50.43;207.37;26.55;229.40;32.11;232.74;38.50;241.52;28.08
2020;03;06;10;00;5.30;67.00;1003.30;0.00;0.00;0.00;0.00;22.00;0.00;22.00;10.00;42.13;299.04;23.77;237.99;26.98;238.64;29.31;242.18;24.48
2020;03;06;11;00;5.98;62.00;1003.90;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;45.96;214.49;19.88;234.58;21.57;236.58;23.97;237.26;20.52
2020;03;06;12;00;6.65;58.00;1003.70;0.00;0.00;0.00;0.00;18.00;0.00;4.00;18.00;53.62;381.81;18.37;235.38;20.07;237.45;22.17;237.60;24.12
2020;03;06;13;00;6.82;57.00;1003.80;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;48.51;277.68;16.99;233.62;17.87;235.67;19.47;236.31;21.60
2020;03;06;14;00;7.38;58.00;1004.50;0.00;0.00;0.00;0.00;10.00;0.00;1.00;10.00;53.62;336.42;13.10;249.08;13.57;248.20;14.34;241.50;19.08
2020;03;06;15;00;8.31;55.00;1004.20;0.00;0.00;0.00;0.00;11.00;0.00;11.00;10.00;53.62;516.20;9.72;270.00;10.09;272.05;9.78;263.66;16.92
2020;03;06;16;00;8.55;54.00;1004.50;0.00;0.00;0.00;0.00;10.00;0.00;5.00;10.00;52.98;428.98;6.30;300.96;6.79;302.01;5.82;291.80;13.32
2020;03;06;17;00;8.00;56.00;1005.30;0.00;0.00;0.00;0.00;15.00;0.00;10.00;15.00;53.62;230.51;7.97;341.57;9.11;341.57;7.75;338.20;14.04
2020;03;06;18;00;7.42;61.00;1006.90;0.00;0.00;0.00;0.00;72.00;0.00;0.00;72.00;50.43;54.29;9.11;350.91;13.71;346.33;12.07;342.65;11.52
2020;03;06;19;00;4.88;73.00;1007.70;0.00;0.00;0.00;0.00;31.00;0.00;0.00;31.00;7.26;14.24;7.95;5.19;14.76;360.00;13.36;345.96;15.12
2020;03;06;20;00;4.07;77.00;1009.20;0.00;0.00;0.00;0.00;43.00;0.00;0.00;43.00;0.00;0.00;4.39;34.99;9.69;15.07;13.00;4.76;10.08
2020;03;06;21;00;3.86;78.00;1010.70;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;3.55;66.04;9.18;25.56;20.60;5.01;16.20
2020;03;06;22;00;4.26;79.00;1011.50;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;3.32;49.40;8.70;24.44;23.38;9.75;15.48
2020;03;06;23;00;4.16;81.00;1012.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;3.56;45.00;8.83;11.77;24.50;10.15;16.92
2020;03;07;00;00;4.05;81.00;1012.80;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;1.08;360.00;5.09;351.87;21.84;8.53;14.04
2020;03;07;01;00;3.96;83.00;1013.90;0.00;0.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;1.02;315.00;3.32;347.47;18.86;13.24;12.24
2020;03;07;02;00;3.28;86.00;1014.60;0.00;0.00;0.00;0.00;75.00;0.00;0.00;75.00;0.00;0.00;3.71;119.05;3.24;90.00;11.09;13.13;6.84
2020;03;07;03;00;2.79;84.00;1015.10;0.00;0.10;0.00;0.07;54.00;0.00;0.00;54.00;0.00;0.00;2.16;180.00;1.44;360.00;12.32;6.71;4.32
2020;03;07;04;00;2.50;83.00;1015.80;0.00;0.00;0.00;0.00;68.00;0.00;0.00;68.00;0.00;0.00;2.55;171.87;0.00;180.00;14.51;7.13;3.24
2020;03;07;05;00;3.19;77.00;1017.00;0.00;0.00;0.00;0.00;72.00;0.00;0.00;72.00;0.00;0.00;1.14;161.57;1.02;45.00;13.98;11.89;2.16
2020;03;07;06;00;2.36;81.00;1018.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.10;30.96;5.01;21.04;14.01;25.91;4.68
2020;03;07;07;00;1.28;87.00;1019.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.62;5.71;6.64;12.53;17.78;21.37;7.56
2020;03;07;08;00;2.11;84.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.95;56.07;3.22;63.43;9.16;45.00;22.97;32.20;11.88
2020;03;07;09;00;4.24;75.00;1020.10;0.00;0.00;0.00;0.00;15.00;0.00;0.00;15.00;60.00;226.95;10.95;43.67;13.00;41.63;17.07;47.56;14.76
2020;03;07;10;00;5.31;70.00;1020.20;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;50.43;364.90;12.77;40.43;13.25;42.80;17.85;41.73;15.84
2020;03;07;11;00;6.11;67.00;1021.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;484.16;14.34;28.50;15.00;30.26;18.78;32.47;16.56
2020;03;07;12;00;6.91;60.00;1021.40;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;568.71;15.46;24.78;16.10;26.57;17.45;21.80;16.56
2020;03;07;13;00;7.40;54.00;1021.20;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;607.87;16.49;31.61;16.78;35.39;17.41;29.74;19.80
2020;03;07;14;00;7.98;51.00;1021.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;598.08;13.56;10.71;13.56;10.71;13.56;10.71;18.00
2020;03;07;15;00;8.16;49.00;1021.10;0.00;0.00;0.00;0.00;13.00;0.00;0.00;13.00;53.62;511.75;17.65;2.34;18.72;1.10;18.73;2.20;19.44
2020;03;07;16;00;8.02;50.00;1021.20;0.00;0.00;0.00;0.00;7.00;0.00;0.00;7.00;51.70;245.64;18.78;12.17;20.27;12.31;20.70;13.07;17.28
