2020;02;17;08;00;7.52;66.00;1022.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;5.34;17.53;199.18;32.83;201.22;70.76;220.25;41.04
2020;02;17;09;00;9.71;60.00;1021.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;101.46;18.47;213.07;29.08;211.33;65.17;217.82;36.36
2020;02;17;10;00;11.16;60.00;1020.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;220.72;23.86;213.93;32.35;214.57;66.62;218.42;40.68
2020;02;17;11;00;12.35;62.00;1020.50;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;350.66;28.17;218.77;34.80;219.12;63.02;221.06;42.84
2020;02;17;12;00;13.34;64.00;1019.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;429.87;31.44;219.89;37.29;220.30;57.44;220.68;46.80
2020;02;17;13;00;10.72;75.00;1020.70;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;96.12;27.53;221.82;35.92;222.97;71.12;228.08;39.24
2020;02;17;14;00;9.69;86.00;1021.20;1.00;0.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;48.06;26.16;214.35;35.57;215.94;74.61;223.63;41.76
2020;02;17;15;00;9.44;90.00;1020.90;2.10;2.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;32.04;26.76;203.81;37.84;205.35;75.22;221.70;43.56
2020;02;17;16;00;9.46;91.00;1021.20;2.20;3.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;33.82;25.81;210.14;36.62;210.09;65.75;234.13;39.60
2020;02;17;17;00;9.78;91.00;1022.40;1.80;2.90;0.00;0.00;100.00;100.00;100.00;100.00;0.00;40.94;20.29;244.80;26.07;252.32;38.60;273.74;29.88
2020;02;17;18;00;9.18;83.00;1023.20;1.50;2.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;16.02;12.73;241.26;20.39;249.33;35.28;270.58;25.56
2020;02;17;19;00;8.80;87.00;1024.30;0.70;2.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;12.39;215.54;19.67;235.44;39.68;281.51;20.88
2020;02;17;20;00;8.13;78.00;1025.40;0.00;2.60;0.00;0.00;100.00;100.00;94.00;100.00;0.00;0.00;17.37;264.05;25.56;269.19;41.22;289.38;26.28
2020;02;17;21;00;7.48;83.00;1026.90;0.00;2.00;0.00;0.00;100.00;100.00;34.00;100.00;0.00;0.00;16.18;249.15;24.54;255.56;38.14;289.29;24.84
2020;02;17;22;00;6.95;83.00;1027.80;0.00;1.60;0.00;0.00;100.00;88.00;9.00;100.00;0.00;0.00;15.79;245.77;23.00;252.70;38.94;287.76;24.12
2020;02;17;23;00;5.02;88.00;1028.50;0.00;0.90;0.00;0.00;34.00;28.00;0.00;34.00;0.00;0.00;16.10;243.43;25.93;256.35;40.42;289.24;23.40
2020;02;18;00;00;4.42;88.00;1029.60;0.00;0.50;0.00;0.00;7.80;26.00;0.00;0.00;0.00;0.00;16.08;235.95;25.86;253.84;41.93;285.95;21.96
2020;02;18;01;00;3.84;88.00;1030.90;0.00;0.10;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;16.68;237.34;26.87;252.05;37.38;285.64;22.32
2020;02;18;02;00;3.21;88.00;1031.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.35;230.71;24.82;250.51;34.84;288.06;19.80
2020;02;18;03;00;2.89;88.00;1031.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.12;231.77;26.07;252.32;33.03;290.41;20.52
2020;02;18;04;00;2.18;89.00;1031.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.69;233.97;24.48;250.23;29.47;295.31;16.20
2020;02;18;05;00;1.46;91.00;1031.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.58;237.09;23.16;258.34;22.41;293.68;16.20
2020;02;18;06;00;0.70;91.00;1032.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.59;239.04;20.01;261.72;15.14;295.35;15.12
2020;02;18;07;00;0.40;90.00;1033.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.30;239.35;16.56;268.75;9.79;287.10;10.44
2020;02;18;08;00;0.55;93.00;1032.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.07;6.23;10.97;228.99;17.16;260.34;6.49;273.18;10.80
2020;02;18;09;00;2.87;83.00;1033.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;127.27;9.79;233.97;12.73;241.26;3.98;264.81;10.80
2020;02;18;10;00;4.54;73.00;1033.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;283.02;7.28;261.47;9.18;258.69;5.48;246.80;9.72
2020;02;18;11;00;5.51;63.00;1033.10;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;60.00;410.29;6.64;282.53;8.05;280.30;6.64;257.47;8.64
2020;02;18;12;00;6.17;58.00;1032.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;476.15;7.57;295.35;8.56;292.25;7.86;285.95;9.00
2020;02;18;13;00;8.37;54.00;1031.20;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;511.75;3.98;264.81;5.51;258.69;5.48;246.80;5.04
2020;02;18;14;00;8.89;50.00;1030.40;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;506.41;5.15;257.91;6.38;253.61;6.92;242.10;6.48
2020;02;18;15;00;9.14;47.00;1029.70;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;453.01;6.49;266.82;6.92;261.03;7.86;254.05;10.80
2020;02;18;16;00;9.04;44.00;1029.80;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;358.67;7.95;275.19;8.65;272.39;9.37;272.20;10.80
2020;02;18;17;00;8.30;44.00;1029.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.62;235.85;8.64;270.00;10.09;272.05;10.09;272.05;11.16
2020;02;18;18;00;6.51;54.00;1029.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;78.32;7.24;264.29;11.89;271.74;10.82;266.19;11.16
2020;02;18;19;00;5.48;63.00;1030.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.69;0.00;6.13;266.63;13.44;277.70;12.37;261.63;11.52
2020;02;18;20;00;4.88;66.00;1030.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.88;248.20;10.90;277.59;13.08;262.09;10.44
2020;02;18;21;00;4.02;70.00;1030.60;0.00;0.00;0.00;0.00;47.00;0.00;0.00;47.00;0.00;0.00;5.82;201.80;7.75;248.20;13.71;256.33;10.44
2020;02;18;22;00;3.99;70.00;1030.70;0.00;0.00;0.00;0.00;17.00;8.00;17.00;0.00;0.00;0.00;7.97;198.43;10.51;218.05;15.79;245.77;8.64
2020;02;18;23;00;3.14;72.00;1030.10;0.00;0.00;0.00;0.00;26.00;15.00;26.00;10.00;0.00;0.00;9.66;206.57;16.99;216.38;18.46;249.44;12.96
2020;02;19;00;00;3.73;66.00;1030.30;0.00;0.00;0.00;0.00;100.00;0.00;20.00;100.00;0.00;0.00;12.40;205.82;23.02;206.97;21.46;247.31;16.20
2020;02;19;01;00;3.86;55.00;1030.40;0.00;0.00;0.00;0.00;100.00;0.00;13.00;100.00;0.00;0.00;14.35;197.53;23.91;198.43;23.87;246.91;17.64
2020;02;19;02;00;4.08;63.00;1030.30;0.00;0.00;0.00;0.00;100.00;0.00;9.00;100.00;0.00;0.00;15.72;200.10;24.34;209.22;26.20;257.30;20.52
2020;02;19;03;00;3.45;68.00;1029.60;0.00;0.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;19.19;203.20;26.26;208.67;31.28;258.04;23.40
2020;02;19;04;00;3.27;78.00;1028.70;0.10;0.20;0.00;0.14;100.00;0.00;100.00;100.00;0.00;0.00;22.96;193.60;30.63;197.80;36.64;259.24;27.36
2020;02;19;05;00;1.97;83.00;1030.10;0.20;0.50;0.00;0.35;100.00;0.00;100.00;100.00;0.00;0.00;26.99;189.21;37.56;192.17;40.59;263.38;32.40
2020;02;19;06;00;1.45;88.00;1029.90;0.10;0.90;0.07;0.63;100.00;0.00;100.00;100.00;0.00;0.00;29.24;189.93;40.74;191.21;41.50;266.02;33.84
2020;02;19;07;00;1.33;89.00;1029.50;0.10;0.70;0.07;0.49;100.00;0.00;3.00;100.00;0.00;0.00;31.85;190.42;41.39;193.07;43.81;263.87;38.52
2020;02;19;08;00;1.74;88.00;1029.20;0.20;0.70;0.14;0.49;100.00;0.00;42.00;100.00;0.00;7.12;31.87;193.72;42.53;195.21;46.46;268.22;36.72
2020;02;19;09;00;3.11;85.00;1029.90;0.00;0.80;0.00;0.56;51.00;13.00;27.00;51.00;0.00;135.28;33.43;202.15;40.79;203.40;50.41;276.97;36.36
2020;02;19;10;00;4.82;81.00;1029.30;0.00;0.90;0.00;0.63;71.00;26.00;31.00;71.00;27.45;290.14;34.21;210.34;38.66;212.06;49.79;273.73;37.08
2020;02;19;11;00;5.22;80.00;1029.70;0.00;0.60;0.00;0.42;100.00;22.00;72.00;100.00;14.68;258.99;28.01;223.96;31.58;226.85;40.71;267.97;33.12
2020;02;19;12;00;6.13;74.00;1029.90;0.00;0.50;0.00;0.00;100.00;28.00;28.00;100.00;0.00;178.00;24.63;243.06;26.43;245.88;33.50;261.35;31.32
2020;02;19;13;00;6.83;71.00;1028.20;0.00;0.50;0.00;0.00;100.00;100.00;100.00;51.00;0.00;223.39;22.32;270.00;25.92;269.20;29.27;274.94;25.56
2020;02;19;14;00;6.64;75.00;1028.50;0.10;0.40;0.00;0.00;100.00;9.00;8.00;100.00;0.00;185.12;17.71;217.57;21.25;218.81;22.45;254.18;19.80
2020;02;19;15;00;7.00;73.00;1028.30;0.00;0.30;0.00;0.00;60.00;5.00;60.00;41.00;0.00;233.18;18.34;223.41;19.86;223.53;24.58;264.96;20.88
2020;02;19;16;00;6.87;72.00;1028.30;0.00;0.00;0.00;0.00;65.00;0.00;65.00;17.00;21.70;206.48;16.79;210.96;17.78;211.76;21.25;243.87;21.60
2020;02;19;17;00;6.67;76.00;1028.60;0.00;0.00;0.00;0.00;71.00;0.00;71.00;0.00;18.51;197.58;16.58;207.12;18.58;211.53;21.26;241.70;16.56
2020;02;19;18;00;4.96;84.00;1029.40;0.00;0.00;0.00;0.00;43.00;0.00;43.00;11.00;14.68;86.33;13.40;210.70;20.09;216.25;22.06;243.85;14.76
2020;02;19;19;00;4.51;87.00;1028.80;0.00;0.00;0.00;0.00;72.00;21.00;70.00;72.00;4.43;0.00;11.30;210.65;19.88;222.06;19.93;249.93;14.76
2020;02;19;20;00;3.57;89.00;1028.90;0.00;0.00;0.00;0.00;12.00;15.00;12.00;10.00;0.00;0.00;11.12;209.05;18.58;224.22;17.11;247.75;11.88
2020;02;19;21;00;3.63;88.00;1029.20;0.00;0.00;0.00;0.00;19.00;17.00;19.00;0.00;0.00;0.00;10.32;209.25;13.61;232.52;13.53;244.80;10.80
2020;02;19;22;00;3.46;88.00;1029.10;0.00;0.00;0.00;0.00;20.00;22.00;20.00;0.00;0.00;0.00;9.98;205.64;12.23;222.61;12.24;241.93;10.08
2020;02;19;23;00;2.85;90.00;1029.20;0.00;0.00;0.00;0.00;6.00;10.00;6.00;0.00;0.00;0.00;11.63;201.80;14.02;209.20;13.18;235.01;11.16
2020;02;20;00;00;2.42;89.00;1028.60;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;11.50;200.14;16.75;205.46;13.10;232.82;13.68
2020;02;20;01;00;2.07;88.00;1028.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.37;190.95;17.65;200.28;10.51;231.95;12.60
2020;02;20;02;00;1.89;84.00;1028.30;0.00;0.00;0.00;0.00;2.40;8.00;0.00;0.00;0.00;0.00;0.80;153.43;0.00;180.00;2.16;180.00;11.52
2020;02;20;03;00;1.70;86.00;1027.40;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;0.00;0.00;2.97;284.04;3.71;299.05;1.02;135.00;7.20
2020;02;20;04;00;1.51;88.00;1027.40;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;4.84;228.01;6.37;222.71;1.14;18.43;5.40
2020;02;20;05;00;1.26;87.00;1027.10;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;7.41;209.05;8.40;210.96;1.02;315.00;6.12
2020;02;20;06;00;1.33;83.00;1026.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.44;206.57;8.15;225.00;1.80;233.13;7.92
2020;02;20;07;00;2.00;72.00;1026.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.61;218.66;4.83;243.43;6.13;183.37;5.40
2020;02;20;08;00;2.15;73.00;1025.70;0.00;0.00;0.00;0.00;16.00;27.00;16.00;0.00;30.37;10.68;4.84;221.99;4.51;241.39;8.40;210.96;4.68
2020;02;20;09;00;4.54;68.00;1025.50;0.00;0.00;0.00;0.00;5.70;19.00;0.00;0.00;49.79;147.74;2.62;195.95;4.83;206.57;10.81;209.98;3.60
2020;02;20;10;00;6.72;59.00;1025.00;0.00;0.00;0.00;0.00;7.80;26.00;0.00;0.00;56.36;303.49;1.80;233.13;3.71;240.95;12.29;211.83;6.48
2020;02;20;11;00;8.66;52.00;1024.80;0.00;0.00;0.00;0.00;2.10;7.00;0.00;0.00;55.02;429.87;4.38;260.54;6.03;252.65;15.26;199.29;8.28
2020;02;20;12;00;10.35;45.00;1023.60;0.00;0.00;0.00;0.00;2.40;8.00;0.00;0.00;58.66;517.09;7.41;240.95;9.83;241.56;20.62;196.22;14.04
2020;02;20;13;00;11.44;40.00;1022.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.47;557.14;12.73;225.00;16.04;225.91;24.34;203.53;17.64
2020;02;20;14;00;11.59;45.00;1022.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;550.02;13.32;231.58;15.31;228.81;22.32;217.79;20.88
2020;02;20;15;00;11.96;44.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;491.28;19.68;219.81;23.05;218.66;30.19;219.19;25.56
2020;02;20;16;00;11.79;46.00;1022.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;387.15;21.09;207.44;26.73;207.26;38.54;220.83;27.36
2020;02;20;17;00;10.81;52.00;1022.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;250.09;18.39;203.05;25.07;201.04;43.62;221.32;26.28
2020;02;20;18;00;7.94;70.00;1022.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;87.22;13.89;211.22;25.32;209.85;42.53;223.29;27.36
2020;02;20;19;00;6.84;74.00;1022.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.63;0.00;15.65;203.03;29.35;213.50;43.32;227.69;29.88
2020;02;20;20;00;6.54;71.00;1023.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.45;201.80;32.77;215.61;53.87;232.06;33.48
2020;02;20;21;00;5.80;71.00;1025.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.01;210.26;36.15;218.13;66.54;234.25;42.12
2020;02;20;22;00;5.33;73.00;1026.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.97;214.99;34.11;225.00;49.18;264.54;31.68
2020;02;20;23;00;4.84;78.00;1027.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.34;208.95;28.52;226.02;46.48;277.57;27.00
2020;02;21;00;00;5.84;74.00;1027.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;18.79;200.17;24.70;226.77;46.58;278.44;25.20
2020;02;21;01;00;6.05;75.00;1028.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;19.05;202.20;26.48;223.90;48.01;280.80;27.72
2020;02;21;02;00;6.21;78.00;1028.30;0.00;0.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;11.38;198.43;18.17;213.69;23.78;272.60;24.48
2020;02;21;03;00;5.43;86.00;1028.10;0.00;0.40;0.00;0.00;53.00;0.00;0.00;53.00;0.00;0.00;13.91;201.25;21.38;225.00;34.78;295.77;20.88
2020;02;21;04;00;5.11;88.00;1028.40;0.00;0.30;0.00;0.00;28.00;0.00;0.00;28.00;0.00;0.00;14.88;212.15;22.88;245.85;30.85;304.06;19.44
2020;02;21;05;00;5.54;87.00;1028.80;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;13.85;207.90;21.18;234.69;21.18;301.80;17.64
2020;02;21;06;00;4.25;89.00;1029.50;0.00;0.00;0.00;0.00;13.00;0.00;0.00;13.00;0.00;0.00;13.22;209.36;21.65;222.98;16.65;291.57;15.12
2020;02;21;07;00;3.86;90.00;1029.90;0.00;0.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;10.99;211.61;17.88;220.10;10.99;301.61;14.04
2020;02;21;08;00;4.01;95.00;1030.10;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;30.00;12.46;8.91;223.36;15.38;237.43;4.35;294.44;10.44
2020;02;21;09;00;6.05;86.00;1030.90;0.00;0.00;0.00;0.00;2.70;9.00;0.00;0.00;58.09;152.19;5.24;254.05;7.70;259.22;0.80;296.57;4.68
2020;02;21;10;00;7.26;75.00;1031.10;0.00;0.00;0.00;0.00;10.00;11.00;0.00;10.00;58.28;306.16;7.77;13.39;7.21;2.86;1.14;18.43;5.40
2020;02;21;11;00;8.09;74.00;1032.00;0.00;0.00;0.00;0.00;100.00;8.00;0.00;100.00;53.62;424.53;14.34;38.88;14.29;40.91;1.14;161.57;9.72
2020;02;21;12;00;8.51;72.00;1031.90;0.00;0.00;0.00;0.00;16.00;13.00;0.00;16.00;0.00;505.52;11.38;34.70;10.74;39.56;0.72;270.00;8.64
2020;02;21;13;00;8.90;67.00;1031.20;0.00;0.00;0.00;0.00;14.00;3.00;0.00;14.00;49.79;461.02;9.83;28.44;8.53;27.65;0.36;90.00;7.56
2020;02;21;14;00;10.05;61.00;1030.50;0.00;0.00;0.00;0.00;3.00;10.00;0.00;1.00;51.06;545.57;9.98;25.64;10.14;27.47;8.71;29.74;7.56
2020;02;21;15;00;10.56;59.00;1029.40;0.00;0.00;0.00;0.00;5.00;12.00;0.00;5.00;58.09;477.04;10.38;33.69;10.88;34.22;9.02;28.61;8.28
2020;02;21;16;00;10.81;58.00;1029.60;0.00;0.00;0.00;0.00;7.00;8.00;0.00;7.00;56.81;378.25;13.89;31.22;15.48;35.54;14.17;27.22;11.52
2020;02;21;17;00;10.50;59.00;1029.80;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;55.53;256.32;11.44;12.72;12.14;11.98;10.83;21.45;11.88
2020;02;21;18;00;8.15;65.00;1030.20;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;59.23;98.79;6.88;6.01;7.86;15.95;5.51;78.69;11.52
2020;02;21;19;00;7.12;70.00;1030.40;0.00;0.00;0.00;0.00;11.00;31.00;11.00;0.00;11.01;0.00;6.29;23.63;12.31;52.13;7.75;68.20;10.08
2020;02;21;20;00;6.39;76.00;1029.80;0.00;0.00;0.00;0.00;9.60;32.00;6.00;0.00;0.00;0.00;4.33;48.37;12.68;55.41;8.44;50.19;10.80
2020;02;21;21;00;5.83;83.00;1031.20;0.00;0.00;0.00;0.00;4.20;14.00;2.00;0.00;0.00;0.00;5.00;59.74;13.28;40.60;8.44;39.81;12.96
2020;02;21;22;00;5.38;85.00;1031.80;0.00;0.00;0.00;0.00;48.00;12.00;48.00;0.00;0.00;0.00;6.03;72.65;13.25;42.80;9.42;43.45;14.76
2020;02;21;23;00;5.10;90.00;1032.10;0.00;0.00;0.00;0.00;4.80;16.00;0.00;0.00;0.00;0.00;3.89;56.31;10.70;42.27;8.71;38.29;10.44
2020;02;22;00;00;4.68;92.00;1032.50;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;0.00;0.00;0.80;116.57;7.24;26.57;7.75;21.80;6.84
2020;02;22;01;00;4.98;88.00;1032.40;0.00;0.00;0.00;0.00;1.20;4.00;0.00;0.00;0.00;0.00;1.80;180.00;4.35;24.44;6.12;28.07;4.32
2020;02;22;02;00;4.85;87.00;1032.10;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;1.84;348.69;2.88;360.00;7.90;46.85;3.96
2020;02;22;03;00;4.05;90.00;1031.30;0.00;0.00;0.00;0.00;1.80;6.00;0.00;0.00;0.00;0.00;1.61;153.43;1.94;68.20;9.22;51.34;3.60
2020;02;22;04;00;3.97;88.00;1031.70;0.00;0.00;0.00;0.00;2.10;7.00;0.00;0.00;0.00;0.00;3.56;225.00;1.44;270.00;4.84;48.01;3.60
2020;02;22;05;00;3.61;91.00;1030.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.01;248.96;5.35;250.35;1.14;71.57;4.68
2020;02;22;06;00;3.40;87.00;1034.20;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;8.23;203.20;10.19;212.01;3.71;299.05;7.56
2020;02;22;07;00;3.00;82.00;1028.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.77;199.18;13.98;214.51;9.18;191.31;13.68
2020;02;22;08;00;2.97;85.00;1033.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.74;12.46;7.52;196.70;11.97;223.78;5.59;255.07;8.64
2020;02;22;09;00;5.66;77.00;1030.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;145.96;3.60;306.87;11.50;249.86;7.41;240.95;6.48
2020;02;22;10;00;9.20;65.00;1034.00;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;60.00;310.61;1.80;216.87;4.58;225.00;6.49;266.82;6.48
2020;02;22;11;00;10.68;58.00;1029.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.43;431.65;15.86;219.47;20.39;222.14;19.86;226.47;20.52
2020;02;22;12;00;11.60;55.00;1032.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;518.87;17.15;219.04;22.57;213.94;16.43;241.19;16.20
2020;02;22;13;00;12.82;51.00;1030.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;559.81;17.48;212.38;22.29;211.12;18.34;226.59;17.28
2020;02;22;14;00;13.98;48.00;1031.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;550.91;10.01;232.31;12.23;227.39;10.83;254.58;14.76
2020;02;22;15;00;14.71;43.00;1030.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;491.28;17.37;214.02;21.68;215.54;15.70;233.39;16.92
2020;02;22;16;00;14.75;47.00;1030.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;388.04;20.63;222.88;24.44;226.19;23.99;244.20;18.72
