2020;01;20;08;00;-1.76;89.00;1038.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;32.60;43.21;42.00;44.65;33.23;67.05;33.84
2020;01;20;09;00;-1.15;84.00;1039.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;30.26;33.36;43.69;41.24;44.29;31.56;64.31;33.84
2020;01;20;10;00;-0.17;76.00;1038.70;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;160.20;34.13;43.29;40.22;44.27;30.38;58.57;34.20
2020;01;20;11;00;0.85;73.00;1038.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;275.90;33.61;44.13;38.44;45.38;27.67;57.76;32.04
2020;01;20;12;00;1.74;67.00;1038.30;0.00;0.00;0.00;0.00;24.00;0.00;0.00;24.00;0.00;364.01;33.86;44.57;37.43;46.17;31.75;57.03;30.96
2020;01;20;13;00;2.43;60.00;1039.30;0.00;0.00;0.00;0.00;22.00;0.00;0.00;22.00;44.68;411.18;31.32;43.60;34.62;45.84;27.16;51.46;27.00
2020;01;20;14;00;3.42;56.00;1039.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.96;404.06;30.89;40.75;35.41;42.94;31.54;51.95;25.20
2020;01;20;15;00;3.95;56.00;1038.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;344.43;29.13;39.99;33.90;41.99;34.57;54.32;29.52
2020;01;20;16;00;3.62;60.00;1038.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;242.97;26.21;37.18;32.22;39.56;35.55;56.15;31.68
2020;01;20;17;00;1.40;76.00;1038.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;111.25;21.47;34.76;31.90;36.74;35.65;56.95;24.48
2020;01;20;18;00;-0.73;86.00;1038.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.22;5.34;19.27;32.80;30.85;34.06;33.04;60.64;19.44
2020;01;20;19;00;-1.32;95.00;1038.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.71;37.57;30.10;36.73;30.46;61.01;33.84
2020;01;20;20;00;-1.42;98.00;1039.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.64;38.85;28.67;38.88;21.58;64.29;26.64
2020;01;20;21;00;-1.38;100.00;1040.30;0.00;0.00;0.00;0.00;40.00;0.00;0.00;40.00;0.00;0.00;16.42;37.87;28.35;40.36;16.27;65.14;23.40
2020;01;20;22;00;-0.61;95.00;1040.80;0.00;0.00;0.00;0.00;100.00;0.00;1.00;100.00;0.00;0.00;15.70;36.61;26.60;39.51;9.69;74.93;17.28
2020;01;20;23;00;-0.45;89.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;2.00;100.00;0.00;0.00;13.48;34.11;24.12;37.72;5.15;114.78;12.60
2020;01;21;00;00;-0.58;87.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.60;36.87;22.96;41.19;8.28;180.00;19.80
2020;01;21;01;00;-0.71;89.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.22;45.00;22.91;45.00;9.73;182.12;19.08
2020;01;21;02;00;-1.09;92.00;1042.20;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.26;49.76;22.77;50.77;9.83;171.57;15.48
2020;01;21;03;00;-2.55;100.00;1042.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;11.81;52.43;22.18;54.25;7.70;142.59;19.44
2020;01;21;04;00;-2.70;100.00;1040.90;0.00;0.00;0.00;0.00;23.00;0.00;23.00;0.00;0.00;0.00;11.30;52.77;21.37;57.38;8.05;100.30;22.32
2020;01;21;05;00;-2.78;100.00;1041.10;0.00;0.00;0.00;0.00;13.00;7.00;13.00;0.00;0.00;0.00;11.53;51.34;22.07;56.31;11.21;84.47;22.68
2020;01;21;06;00;-2.71;97.00;1041.80;0.00;0.00;0.00;0.00;5.00;9.00;5.00;0.00;0.00;0.00;11.81;52.43;22.17;57.60;15.38;69.44;19.08
2020;01;21;07;00;-2.91;97.00;1041.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.12;60.95;21.67;57.89;20.75;51.34;23.40
2020;01;21;08;00;-2.87;95.00;1041.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.18;56.82;20.67;54.93;24.18;44.40;24.48
2020;01;21;09;00;-1.29;86.00;1042.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51.48;33.82;11.68;56.31;19.88;58.32;22.93;47.54;25.56
2020;01;21;10;00;0.87;74.00;1041.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;168.21;13.78;56.73;16.12;60.57;23.07;55.81;24.48
2020;01;21;11;00;2.72;61.00;1040.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;286.58;15.28;46.91;17.58;47.49;19.02;60.52;19.08
2020;01;21;12;00;4.18;54.00;1039.40;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;60.00;370.24;14.84;50.91;16.14;51.34;15.78;62.85;16.20
2020;01;21;13;00;4.34;52.00;1038.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.72;409.40;11.75;40.03;12.48;43.83;2.97;14.04;12.24
2020;01;21;14;00;5.32;49.00;1038.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;397.83;9.39;32.47;10.01;37.69;12.90;67.01;10.44
2020;01;21;15;00;5.74;50.00;1038.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;339.98;10.38;33.69;11.75;40.03;11.75;62.65;11.16
2020;01;21;16;00;5.44;53.00;1036.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;240.30;12.31;52.13;15.19;58.57;14.48;55.12;13.68
2020;01;21;17;00;3.82;62.00;1036.90;0.00;0.00;0.00;0.00;3.60;12.00;3.00;0.00;60.00;116.59;10.23;50.71;17.08;55.30;17.87;55.67;16.56
2020;01;21;18;00;2.19;69.00;1036.80;0.00;0.00;0.00;0.00;23.00;21.00;23.00;0.00;24.62;7.12;9.93;43.53;19.86;45.00;18.19;62.93;22.32
2020;01;21;19;00;1.41;74.00;1036.20;0.00;0.00;0.00;0.00;26.00;24.00;26.00;0.00;0.00;0.00;10.95;46.33;24.76;49.13;16.92;60.71;20.16
2020;01;21;20;00;1.34;73.00;1036.10;0.00;0.00;0.00;0.00;42.00;18.00;42.00;0.00;0.00;0.00;9.93;46.47;23.68;44.38;14.08;57.53;18.36
2020;01;21;21;00;1.01;76.00;1036.60;0.00;0.00;0.00;0.00;11.00;15.00;11.00;0.00;0.00;0.00;9.42;46.55;21.13;45.69;10.74;50.44;20.52
2020;01;21;22;00;1.20;77.00;1037.40;0.00;0.00;0.00;0.00;21.00;18.00;21.00;0.00;0.00;0.00;8.15;45.00;19.13;48.81;7.15;49.09;18.36
2020;01;21;23;00;1.28;79.00;1037.40;0.00;0.00;0.00;0.00;94.00;84.00;94.00;0.00;0.00;0.00;6.61;29.36;16.56;42.36;4.35;65.56;18.72
2020;01;22;00;00;0.91;83.00;1036.90;0.00;0.00;0.00;0.00;99.00;20.00;99.00;0.00;0.00;0.00;5.69;18.43;13.90;36.57;2.88;90.00;16.20
2020;01;22;01;00;1.12;85.00;1036.80;0.00;0.00;0.00;0.00;100.00;30.00;100.00;0.00;0.00;0.00;4.69;32.47;12.98;46.12;3.24;90.00;15.12
2020;01;22;02;00;0.71;86.00;1036.80;0.00;0.00;0.00;0.00;66.00;18.00;66.00;0.00;0.00;0.00;3.67;11.31;6.12;28.07;6.16;96.71;12.24
2020;01;22;03;00;0.29;85.00;1036.20;0.00;0.00;0.00;0.00;26.00;13.00;26.00;0.00;0.00;0.00;2.19;9.46;5.96;25.02;6.12;90.00;10.44
2020;01;22;04;00;0.19;80.00;1035.10;0.00;0.00;0.00;0.00;66.00;14.00;66.00;0.00;0.00;0.00;1.94;111.80;6.64;49.40;3.96;90.00;7.92
2020;01;22;05;00;0.27;75.00;1034.70;0.00;0.00;0.00;0.00;60.00;0.00;60.00;0.00;0.00;0.00;1.53;45.00;7.73;27.76;4.32;90.00;6.48
2020;01;22;06;00;0.17;76.00;1035.30;0.00;0.00;0.00;0.00;12.00;0.00;12.00;0.00;0.00;0.00;3.22;63.43;8.94;40.10;5.40;90.00;8.64
2020;01;22;07;00;-0.05;78.00;1034.90;0.00;0.00;0.00;0.00;14.00;0.00;14.00;0.00;0.00;0.00;2.81;50.19;9.42;43.45;5.04;90.00;9.00
2020;01;22;08;00;-0.20;80.00;1034.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.14;71.57;9.18;41.82;4.32;90.00;7.56
2020;01;22;09;00;0.62;77.00;1035.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52.32;35.60;1.61;63.43;9.42;43.45;4.80;77.01;11.52
2020;01;22;10;00;2.36;75.00;1034.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;170.88;2.74;23.20;5.15;24.78;4.32;90.00;10.80
2020;01;22;11;00;3.95;71.00;1034.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;290.14;4.10;15.26;5.24;15.95;2.60;123.69;7.92
2020;01;22;12;00;5.46;66.00;1033.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;372.91;7.20;36.87;9.09;33.69;3.88;68.20;8.28
2020;01;22;13;00;6.64;62.00;1033.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;410.29;8.59;33.02;10.81;29.98;6.76;64.80;9.36
2020;01;22;14;00;7.74;56.00;1032.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;400.50;5.90;37.57;6.37;42.71;7.17;72.47;10.44
2020;01;22;15;00;8.01;56.00;1031.50;0.00;0.00;0.00;0.00;0.30;1.00;0.00;0.00;60.00;347.10;8.50;36.38;9.96;40.60;9.03;66.50;12.96
2020;01;22;16;00;7.71;60.00;1031.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.81;254.54;9.42;46.55;12.31;52.13;11.49;57.80;14.04
2020;01;22;17;00;5.36;73.00;1031.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;116.59;9.50;52.70;17.29;58.63;16.28;54.90;17.64
2020;01;22;18;00;3.68;81.00;1031.60;0.00;0.00;0.00;0.00;0.30;1.00;0.00;0.00;27.00;7.12;10.01;52.31;20.37;46.43;19.51;52.50;21.24
2020;01;22;19;00;3.03;87.00;1031.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.79;53.97;20.87;45.00;20.93;49.18;23.76
2020;01;22;20;00;2.34;87.00;1031.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;53.13;25.08;50.83;23.47;48.73;24.12
2020;01;22;21;00;2.11;86.00;1031.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.51;51.95;23.00;50.08;23.44;47.49;19.80
2020;01;22;22;00;1.58;89.00;1032.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.79;53.97;21.71;49.71;21.39;46.36;16.56
2020;01;22;23;00;1.14;92.00;1032.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.02;51.63;23.00;50.08;22.15;44.34;18.00
2020;01;23;00;00;1.39;93.00;1031.60;0.00;0.00;0.00;0.00;49.00;0.00;0.00;49.00;0.00;0.00;16.87;50.19;28.51;52.70;25.98;42.75;20.88
2020;01;23;01;00;1.36;90.00;1032.10;0.00;0.00;0.00;0.00;53.00;0.00;0.00;53.00;0.00;0.00;18.12;49.03;29.88;53.82;30.83;42.63;23.76
2020;01;23;02;00;0.59;92.00;1032.10;0.00;0.00;0.00;0.00;42.00;0.00;0.00;42.00;0.00;0.00;9.69;41.99;20.15;48.62;31.47;54.31;33.48
2020;01;23;03;00;-0.01;93.00;1031.70;0.00;0.00;0.00;0.00;41.00;0.00;0.00;41.00;0.00;0.00;16.55;45.88;30.31;52.72;33.23;50.27;32.76
2020;01;23;04;00;-0.31;90.00;1030.60;0.00;0.00;0.00;0.00;46.00;0.00;0.00;46.00;0.00;0.00;16.70;52.88;28.96;57.69;35.92;47.03;29.88
2020;01;23;05;00;-1.15;93.00;1030.30;0.00;0.00;0.00;0.00;34.00;0.00;0.00;34.00;0.00;0.00;14.40;53.13;23.66;56.79;35.94;47.84;31.68
2020;01;23;06;00;-1.62;94.00;1029.90;0.00;0.00;0.00;0.00;28.00;0.00;0.00;28.00;0.00;0.00;14.34;51.12;23.07;55.81;32.62;47.68;32.04
2020;01;23;07;00;-2.04;94.00;1030.10;0.00;0.00;0.00;0.00;28.00;0.00;0.00;28.00;0.00;0.00;14.11;52.25;22.48;58.09;27.06;49.32;30.96
2020;01;23;08;00;-2.28;95.00;1030.20;0.00;0.00;0.00;0.00;28.00;0.00;0.00;28.00;0.00;0.00;13.25;47.20;21.18;54.69;21.31;52.55;30.24
2020;01;23;09;00;-1.29;91.00;1030.20;0.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;37.35;37.38;12.23;47.39;18.09;58.84;15.58;56.31;27.00
2020;01;23;10;00;1.06;78.00;1029.50;0.00;0.00;0.00;0.00;51.00;0.00;51.00;0.00;58.09;180.67;11.72;42.51;15.19;53.67;8.89;58.24;22.68
2020;01;23;11;00;2.96;69.00;1029.80;0.00;0.00;0.00;0.00;58.00;0.00;58.00;0.00;27.45;300.82;10.00;30.26;11.72;42.51;2.41;153.43;8.28
2020;01;23;12;00;4.52;63.00;1028.90;0.00;0.00;0.00;0.00;44.00;0.00;44.00;0.00;22.98;377.36;8.71;29.74;10.74;39.56;4.68;202.62;6.48
2020;01;23;13;00;5.65;60.00;1028.50;0.00;0.00;0.00;0.00;35.00;0.00;35.00;0.00;31.91;419.19;7.57;25.35;9.09;33.69;12.40;205.82;7.92
2020;01;23;14;00;6.45;57.00;1027.90;0.00;0.00;0.00;0.00;11.00;0.00;11.00;0.00;37.66;408.51;6.92;27.90;7.29;32.91;4.38;170.54;8.28
2020;01;23;15;00;6.52;57.00;1026.70;0.00;0.00;0.00;0.00;22.00;0.00;22.00;0.00;52.98;350.66;7.63;19.29;8.56;22.25;5.59;194.93;8.64
2020;01;23;16;00;6.04;58.00;1026.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.96;255.43;6.29;23.63;7.41;29.05;5.96;205.02;6.12
2020;01;23;17;00;4.70;63.00;1027.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;120.15;3.22;26.57;4.69;32.47;11.81;217.57;4.32
2020;01;23;18;00;3.95;65.00;1026.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.41;8.01;0.80;116.57;2.81;39.81;17.65;219.21;1.80
2020;01;23;19;00;4.38;65.00;1026.30;0.00;0.00;0.00;0.00;18.00;0.00;18.00;0.00;0.00;0.00;1.84;191.31;0.51;315.00;16.56;222.36;2.16
2020;01;23;20;00;4.67;62.00;1026.30;0.00;0.00;0.00;0.00;28.00;0.00;28.00;0.00;0.00;0.00;2.41;243.43;3.32;282.53;17.50;216.63;2.52
2020;01;23;21;00;4.50;60.00;1027.50;0.00;0.00;0.00;0.00;36.00;0.00;36.00;0.00;0.00;0.00;1.30;213.69;1.44;270.00;19.59;216.03;1.80
2020;01;23;22;00;4.27;60.00;1027.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.44;180.00;1.14;198.43;17.65;219.21;1.44
2020;01;23;23;00;4.49;57.00;1027.80;0.00;0.00;0.00;0.00;7.00;0.00;7.00;0.00;0.00;0.00;1.80;180.00;1.30;213.69;14.57;219.99;1.80
2020;01;24;00;00;4.36;57.00;1026.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.08;180.00;0.36;270.00;11.25;219.81;0.72
2020;01;24;01;00;4.07;59.00;1026.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;45.00;2.04;45.00;7.29;212.91;2.16
2020;01;24;02;00;2.90;65.00;1027.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.88;21.80;6.30;30.96;9.69;74.93;4.32
2020;01;24;03;00;2.09;74.00;1027.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.36;270.00;2.52;360.00;9.90;70.91;3.60
2020;01;24;04;00;1.74;75.00;1027.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.80;180.00;2.81;50.19;10.03;68.96;3.24
2020;01;24;05;00;1.39;76.00;1026.80;0.00;0.00;0.00;0.00;6.00;0.00;6.00;0.00;0.00;0.00;0.36;180.00;3.71;29.05;10.88;55.78;3.60
2020;01;24;06;00;2.02;71.00;1026.90;0.00;0.00;0.00;0.00;43.00;0.00;43.00;0.00;0.00;0.00;2.19;170.54;2.31;38.66;9.96;49.40;2.88
2020;01;24;07;00;2.35;67.00;1026.20;0.00;0.00;0.00;0.00;9.00;0.00;9.00;0.00;0.00;0.00;1.48;165.96;2.31;51.34;9.18;48.18;3.24
2020;01;24;08;00;2.34;68.00;1026.80;0.00;0.00;0.00;0.00;30.00;0.00;30.00;0.00;0.00;0.00;0.36;180.00;2.31;51.34;8.44;39.81;3.60
2020;01;24;09;00;3.34;68.00;1027.40;0.00;0.00;0.00;0.00;30.00;0.00;30.00;0.00;36.84;42.72;1.44;90.00;4.39;55.01;9.89;33.11;5.04
2020;01;24;10;00;4.50;68.00;1026.50;0.00;0.00;0.00;0.00;58.00;0.00;58.00;0.00;40.85;183.34;2.28;18.43;4.02;26.57;11.61;29.74;9.00
2020;01;24;11;00;5.85;64.00;1026.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.98;298.15;4.69;32.47;5.80;29.74;13.32;38.42;10.08
2020;01;24;12;00;7.00;61.00;1025.50;0.00;0.00;0.00;0.00;7.00;0.00;7.00;0.00;60.00;382.70;6.15;20.56;8.09;20.85;13.49;43.92;10.08
2020;01;24;13;00;8.07;58.00;1025.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55.53;418.30;6.62;22.38;8.09;20.85;11.75;49.97;9.36
2020;01;24;14;00;8.82;53.00;1024.30;0.00;0.00;0.00;0.00;58.00;4.00;58.00;0.00;60.00;409.40;2.90;60.26;3.08;69.44;12.98;46.12;6.84
2020;01;24;15;00;9.24;56.00;1023.30;0.00;0.00;0.00;0.00;66.00;9.00;66.00;0.00;22.98;333.75;4.74;8.75;5.15;12.09;13.55;39.61;5.76
2020;01;24;16;00;9.26;59.00;1023.20;0.00;0.00;0.00;0.00;52.00;9.00;52.00;0.00;17.87;251.87;2.74;23.20;3.55;23.96;12.48;43.83;5.76
2020;01;24;17;00;7.89;66.00;1022.70;0.00;0.00;0.00;0.00;22.00;24.00;22.00;1.00;26.81;132.61;2.31;51.34;3.40;32.01;12.74;42.71;4.32
2020;01;24;18;00;7.41;66.00;1023.10;0.00;0.00;0.00;0.00;100.00;94.00;100.00;100.00;22.85;11.57;0.51;45.00;2.41;26.57;12.82;51.84;3.24
2020;01;24;19;00;7.29;65.00;1022.90;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;180.00;1.84;11.31;11.68;56.31;1.80
2020;01;24;20;00;7.42;64.00;1022.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;0.36;360.00;2.19;9.46;10.14;62.53;1.80
2020;01;24;21;00;7.23;64.00;1023.20;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;180.00;0.80;63.43;8.31;72.35;1.44
2020;01;24;22;00;7.10;63.00;1023.40;0.00;0.00;0.00;0.00;100.00;93.00;100.00;100.00;0.00;0.00;0.72;90.00;1.84;78.69;6.99;78.11;2.16
2020;01;24;23;00;6.91;64.00;1023.50;0.00;0.00;0.00;0.00;100.00;82.00;100.00;100.00;0.00;0.00;0.72;360.00;1.80;360.00;3.10;54.46;2.52
2020;01;25;00;00;6.67;65.00;1022.80;0.00;0.00;0.00;0.00;100.00;40.00;100.00;100.00;0.00;0.00;0.00;180.00;2.16;360.00;4.38;9.46;2.52
2020;01;25;01;00;6.74;64.00;1022.80;0.00;0.00;0.00;0.00;100.00;27.00;100.00;100.00;0.00;0.00;1.30;123.69;2.31;51.34;7.59;5.44;2.88
2020;01;25;02;00;6.03;67.00;1023.20;0.00;0.00;0.00;0.00;75.00;27.00;48.00;75.00;0.00;0.00;1.94;111.80;3.08;69.44;8.56;67.75;4.68
2020;01;25;03;00;4.61;76.00;1023.40;0.00;0.00;0.00;0.00;50.00;18.00;17.00;50.00;0.00;0.00;3.26;276.34;3.56;315.00;9.00;73.74;4.68
2020;01;25;04;00;3.32;82.00;1023.00;0.00;0.00;0.00;0.00;11.00;19.00;11.00;7.00;0.00;0.00;4.02;206.57;3.40;212.01;7.75;68.20;2.52
2020;01;25;05;00;3.10;80.00;1022.50;0.00;0.00;0.00;0.00;1.00;3.00;1.00;0.00;0.00;0.00;2.62;195.95;0.72;180.00;6.95;68.75;0.72
2020;01;25;06;00;2.88;83.00;1023.30;0.00;0.00;0.00;0.00;3.00;7.00;3.00;0.00;0.00;0.00;1.53;225.00;1.02;315.00;5.63;63.43;1.44
2020;01;25;07;00;3.00;81.00;1023.20;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;1.61;206.57;1.14;198.43;4.21;70.02;1.08
2020;01;25;08;00;3.04;80.00;1023.10;0.00;0.00;0.00;0.00;3.30;11.00;1.00;0.00;0.00;0.00;1.14;198.43;1.14;161.57;3.32;77.47;0.72
2020;01;25;09;00;4.04;77.00;1024.10;0.00;0.00;0.00;0.00;2.70;9.00;1.00;0.00;53.12;45.39;1.48;194.04;0.80;153.43;1.48;75.96;0.72
2020;01;25;10;00;5.71;71.00;1023.60;0.00;0.00;0.00;0.00;2.10;7.00;1.00;0.00;58.28;187.79;1.61;243.43;2.10;239.04;2.74;203.20;1.80
2020;01;25;11;00;7.32;66.00;1023.10;0.00;0.00;0.00;0.00;5.00;8.00;5.00;0.00;58.66;305.27;1.53;315.00;1.30;303.69;5.80;209.74;2.88
2020;01;25;12;00;8.39;63.00;1022.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56.81;384.48;2.62;344.05;2.19;350.54;7.49;215.22;4.32
2020;01;25;13;00;9.15;63.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;415.63;2.90;352.87;2.52;360.00;9.45;220.36;5.04
2020;01;25;14;00;9.58;59.00;1021.70;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;60.00;407.62;1.48;345.96;1.48;345.96;4.58;225.00;2.88
2020;01;25;15;00;9.90;60.00;1020.70;0.00;0.00;0.00;0.00;53.00;0.00;0.00;53.00;59.36;354.22;2.10;300.96;2.10;300.96;8.44;219.81;3.60
2020;01;25;16;00;9.95;59.00;1020.40;0.00;0.00;0.00;0.00;76.00;0.00;0.00;76.00;26.17;225.17;1.08;270.00;0.80;243.43;10.38;213.69;3.24
