2020;02;10;08;00;8.65;85.00;1017.90;0.40;0.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;45.34;226.93;58.42;228.75;84.44;247.70;64.08
2020;02;10;09;00;8.95;83.00;1019.20;0.70;0.40;0.00;0.00;100.00;0.00;0.00;100.00;0.00;49.84;41.69;233.43;53.53;235.13;78.10;250.90;60.12
2020;02;10;10;00;9.24;76.00;1020.50;0.50;1.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;109.47;40.01;239.74;51.23;241.45;70.03;252.96;57.24
2020;02;10;11;00;9.46;71.00;1021.10;0.60;1.20;0.00;0.00;72.00;0.00;0.00;72.00;0.00;135.28;39.40;250.24;51.01;252.33;67.32;256.71;56.52
2020;02;10;12;00;9.49;67.00;1021.70;0.90;1.10;0.00;0.00;21.00;0.00;0.00;21.00;14.04;178.89;40.90;253.64;52.83;255.40;68.20;259.05;54.72
2020;02;10;13;00;11.74;54.00;1017.00;0.00;0.70;0.00;0.00;10.00;0.00;0.00;10.00;46.60;267.89;35.70;248.09;44.06;251.42;54.89;253.23;47.52
2020;02;10;14;00;11.76;50.00;1016.90;0.00;0.30;0.00;0.00;10.00;0.00;0.00;10.00;53.62;460.13;39.58;248.10;49.68;249.20;59.58;249.48;54.36
2020;02;10;15;00;11.89;48.00;1015.70;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;407.62;41.70;243.88;53.84;246.35;65.38;247.67;56.88
2020;02;10;16;00;11.54;58.00;1016.20;0.10;0.00;0.00;0.00;12.00;0.00;12.00;12.00;53.62;279.46;41.48;233.83;53.82;235.35;65.14;238.33;91.80
2020;02;10;17;00;10.27;74.00;1015.60;0.40;0.00;0.00;0.00;4.00;0.00;4.00;2.00;52.34;124.60;37.89;218.83;49.75;221.19;66.93;239.99;83.88
2020;02;10;18;00;10.48;58.00;1015.50;0.10;0.20;0.00;0.00;83.00;0.00;83.00;0.00;52.50;42.72;42.29;239.29;58.15;241.53;80.15;248.39;86.40
2020;02;10;19;00;10.12;60.00;1015.80;0.30;0.20;0.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;44.45;234.89;60.41;237.16;86.18;247.40;75.24
2020;02;10;20;00;9.78;62.00;1014.90;0.30;0.20;0.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;45.26;238.33;60.11;240.98;84.93;251.72;78.48
2020;02;10;21;00;8.53;65.00;1015.20;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.13;235.81;61.86;238.81;88.46;252.23;75.96
2020;02;10;22;00;8.07;68.00;1016.40;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;46.37;238.65;61.72;241.04;86.93;253.89;88.56
2020;02;10;23;00;7.98;68.00;1016.90;0.10;0.10;0.00;0.00;21.00;0.00;0.00;21.00;0.00;0.00;46.05;244.04;60.28;246.04;83.68;257.58;73.08
2020;02;11;00;00;7.58;70.00;1016.90;0.00;0.10;0.00;0.00;28.00;0.00;0.00;28.00;0.00;0.00;45.19;247.52;58.78;249.57;85.12;261.73;71.64
2020;02;11;01;00;7.56;71.00;1018.20;0.30;0.10;0.00;0.00;16.00;0.00;0.00;16.00;0.00;0.00;40.65;247.07;52.50;249.95;77.45;264.13;79.20
2020;02;11;02;00;7.39;72.00;1019.80;0.40;0.40;0.00;0.00;12.00;0.00;0.00;12.00;0.00;0.00;37.11;251.92;48.72;255.45;74.88;269.45;60.48
2020;02;11;03;00;6.89;73.00;1019.20;0.30;0.60;0.00;0.00;15.00;0.00;0.00;15.00;0.00;0.00;36.45;253.35;48.20;256.17;73.81;269.16;55.80
2020;02;11;04;00;5.57;76.00;1019.80;0.10;1.00;0.00;0.00;12.00;0.00;0.00;12.00;0.00;0.00;34.40;256.69;46.76;260.25;71.46;274.04;56.16
2020;02;11;05;00;4.88;78.00;1021.80;0.00;0.90;0.00;0.00;9.00;0.00;0.00;9.00;0.00;0.00;31.98;258.31;44.40;261.61;68.94;277.20;53.64
2020;02;11;06;00;4.31;77.00;1022.50;0.00;0.70;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00;31.21;253.24;42.88;256.90;63.89;274.20;54.36
2020;02;11;07;00;3.98;78.00;1023.40;0.00;1.10;0.00;0.00;3.00;0.00;0.00;3.00;0.00;0.00;28.99;245.03;40.54;250.28;60.14;271.37;48.96
2020;02;11;08;00;3.70;80.00;1023.90;0.00;0.80;0.00;0.00;2.00;0.00;0.00;2.00;15.64;0.89;27.56;236.73;38.96;243.67;57.60;270.00;47.88
2020;02;11;09;00;5.33;74.00;1024.40;0.00;0.70;0.00;0.00;60.00;4.00;0.00;60.00;58.72;83.66;27.50;232.98;35.15;237.12;52.62;267.26;48.24
2020;02;11;10;00;5.58;76.00;1022.70;0.00;0.00;0.00;0.00;100.00;7.00;0.00;100.00;21.70;141.51;27.80;228.67;34.30;230.96;45.94;254.55;43.92
2020;02;11;11;00;5.97;79.00;1025.30;0.20;0.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;190.46;32.62;222.32;40.74;223.57;52.49;243.96;43.20
2020;02;11;12;00;6.50;76.00;1023.40;0.20;0.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;199.36;32.89;228.11;40.34;229.34;49.58;238.96;79.20
2020;02;11;13;00;7.47;84.00;1018.40;0.20;0.30;0.00;0.00;100.00;17.00;0.00;100.00;0.00;362.23;35.71;217.22;43.57;218.29;56.72;235.60;54.36
2020;02;11;14;00;7.82;82.00;1019.10;0.20;0.20;0.00;0.00;80.00;7.00;0.00;80.00;0.00;217.16;33.81;206.57;41.05;206.57;55.61;228.67;52.92
2020;02;11;15;00;8.06;73.00;1019.40;0.40;0.50;0.00;0.00;58.00;3.00;15.00;58.00;8.94;207.37;32.33;225.45;40.49;226.80;56.39;231.74;41.76
2020;02;11;16;00;8.08;72.00;1020.00;0.40;0.60;0.00;0.00;74.00;25.00;33.00;74.00;22.98;154.86;28.04;245.74;34.97;249.51;44.63;259.78;46.08
2020;02;11;17;00;7.32;70.00;1020.30;0.00;1.00;0.00;0.00;17.00;10.00;17.00;10.00;12.77;98.79;23.18;263.76;30.65;266.63;39.60;270.52;39.24
2020;02;11;18;00;4.89;81.00;1021.60;0.00;0.70;0.00;0.00;14.00;0.00;14.00;0.00;46.13;55.18;16.62;252.35;27.76;260.29;37.82;271.64;34.20
2020;02;11;19;00;4.17;82.00;1022.10;0.00;0.00;0.00;0.00;25.00;20.00;25.00;0.00;0.00;0.00;17.58;235.01;28.95;248.86;36.81;266.07;32.76
2020;02;11;20;00;3.47;86.00;1022.40;0.00;0.00;0.00;0.00;14.00;10.00;14.00;0.00;0.00;0.00;18.00;233.13;29.41;248.46;40.68;270.00;29.88
2020;02;11;21;00;2.48;89.00;1023.80;0.00;0.00;0.00;0.00;30.00;11.00;30.00;0.00;0.00;0.00;17.43;231.71;28.46;251.57;40.76;273.54;26.64
2020;02;11;22;00;2.33;85.00;1024.30;0.00;0.40;0.00;0.00;29.00;20.00;29.00;0.00;0.00;0.00;17.38;230.04;28.36;249.95;41.44;277.99;26.64
2020;02;11;23;00;2.12;85.00;1024.50;0.00;0.20;0.00;0.00;24.00;0.00;7.00;24.00;0.00;0.00;17.07;227.56;28.61;248.60;39.40;275.24;23.76
2020;02;12;00;00;1.85;88.00;1024.50;0.00;0.00;0.00;0.00;49.00;0.00;0.00;49.00;0.00;0.00;18.29;233.81;31.19;251.15;42.78;276.77;25.92
2020;02;12;01;00;1.51;90.00;1025.00;0.00;0.30;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;18.79;233.57;30.63;250.07;43.44;279.54;26.28
2020;02;12;02;00;1.49;89.00;1025.30;0.00;0.40;0.00;0.00;3.30;11.00;0.00;2.00;0.00;0.00;9.69;221.99;15.58;236.31;23.58;262.98;23.04
2020;02;12;03;00;1.29;89.00;1025.00;0.00;0.20;0.00;0.00;56.00;11.00;0.00;56.00;0.00;0.00;13.25;222.80;22.07;241.76;30.26;267.95;21.96
2020;02;12;04;00;1.04;91.00;1025.10;0.00;0.00;0.00;0.00;35.00;3.00;0.00;35.00;0.00;0.00;16.90;206.57;26.99;226.08;31.21;262.71;24.12
2020;02;12;05;00;1.64;88.00;1024.90;0.00;0.00;0.00;0.00;11.00;0.00;0.00;11.00;0.00;0.00;19.17;214.29;31.32;226.40;38.22;266.76;24.48
2020;02;12;06;00;3.00;86.00;1026.10;0.00;0.00;0.00;0.00;18.00;0.00;0.00;18.00;0.00;0.00;20.11;224.27;29.13;230.01;40.42;274.09;25.92
2020;02;12;07;00;0.80;94.00;1026.20;0.00;0.30;0.00;0.00;27.00;0.00;27.00;8.00;0.00;0.00;18.90;220.36;28.31;228.61;34.20;270.00;22.68
2020;02;12;08;00;0.94;95.00;1026.60;0.00;0.00;0.00;0.00;43.00;0.00;11.00;43.00;12.58;1.78;18.47;213.07;29.41;219.54;29.59;260.19;24.84
2020;02;12;09;00;3.19;86.00;1027.20;0.00;0.00;0.00;0.00;33.00;0.00;0.00;33.00;32.55;100.57;19.01;217.30;23.98;221.35;26.46;255.02;24.12
2020;02;12;10;00;4.58;73.00;1026.60;0.00;0.00;0.00;0.00;11.00;0.00;0.00;11.00;38.94;235.85;22.04;218.37;26.79;221.19;27.79;253.44;25.56
2020;02;12;11;00;5.44;67.00;1026.10;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;52.98;363.12;22.26;219.09;25.48;222.71;28.59;233.71;28.08
2020;02;12;12;00;5.37;64.00;1025.90;0.00;0.00;0.00;0.00;45.00;0.00;0.00;45.00;53.62;204.70;20.81;217.27;23.98;221.35;25.72;226.70;25.92
2020;02;12;13;00;6.34;60.00;1025.60;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;31.28;267.00;22.48;211.91;26.46;213.91;28.67;218.88;28.80
2020;02;12;14;00;6.77;56.00;1025.10;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;383.59;13.55;230.39;14.80;228.95;16.29;225.00;25.20
2020;02;12;15;00;7.48;52.00;1024.10;0.00;0.00;0.00;0.00;35.00;0.00;0.00;35.00;53.62;298.15;15.04;227.91;16.14;231.34;17.85;228.27;21.60
2020;02;12;16;00;7.91;48.00;1024.10;0.00;0.00;0.00;0.00;28.00;0.00;0.00;28.00;37.66;326.63;14.00;226.04;15.35;230.71;16.83;228.47;19.80
2020;02;12;17;00;7.51;50.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.13;204.70;12.48;213.23;15.91;217.65;17.61;220.86;18.36
2020;02;12;18;00;4.76;61.00;1024.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;57.80;54.29;11.61;187.13;19.39;201.80;17.71;206.57;18.00
2020;02;12;19;00;4.09;60.00;1023.90;0.00;0.00;0.00;0.00;3.00;4.00;3.00;0.00;0.00;0.00;10.14;186.12;15.46;207.76;15.38;212.57;13.32
2020;02;12;20;00;4.06;56.00;1023.80;0.00;0.00;0.00;0.00;38.00;15.00;38.00;0.00;0.00;0.00;8.28;180.00;11.11;204.90;11.30;202.48;11.88
2020;02;12;21;00;3.67;55.00;1024.70;0.00;0.00;0.00;0.00;4.00;13.00;4.00;0.00;0.00;0.00;4.69;175.60;7.79;213.69;10.46;206.57;9.36
2020;02;12;22;00;4.17;52.00;1024.60;0.00;0.00;0.00;0.00;75.00;25.00;75.00;0.00;0.00;0.00;0.80;206.57;6.44;243.43;9.98;205.64;4.32
2020;02;12;23;00;3.56;55.00;1024.40;0.00;0.00;0.00;0.00;17.00;0.00;17.00;0.00;0.00;0.00;1.02;225.00;5.82;248.20;9.53;190.89;3.24
2020;02;13;00;00;3.08;57.00;1023.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.72;270.00;5.00;239.74;8.29;182.49;3.60
2020;02;13;01;00;2.40;62.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.80;243.43;5.90;217.57;7.42;202.83;3.24
2020;02;13;02;00;2.39;62.00;1023.40;0.00;0.00;0.00;0.00;4.80;16.00;0.00;0.00;0.00;0.00;3.05;135.00;2.60;123.69;1.80;180.00;5.04
2020;02;13;03;00;2.04;65.00;1021.90;0.00;0.00;0.00;0.00;24.00;64.00;24.00;0.00;0.00;0.00;2.52;270.00;3.60;306.87;4.68;180.00;4.68
2020;02;13;04;00;1.36;69.00;1021.70;0.00;0.00;0.00;0.00;37.00;61.00;37.00;0.00;0.00;0.00;4.68;270.00;5.41;266.19;10.83;201.45;7.20
2020;02;13;05;00;1.10;72.00;1021.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;4.33;221.63;5.62;219.81;17.73;192.91;5.40
2020;02;13;06;00;1.00;69.00;1020.10;0.00;0.00;0.00;0.00;100.00;47.00;100.00;0.00;0.00;0.00;7.20;216.87;13.55;219.61;29.60;198.43;18.00
2020;02;13;07;00;0.31;57.00;1019.20;0.00;0.00;0.00;0.00;3.00;10.00;1.00;0.00;0.00;0.00;9.69;211.33;18.03;206.05;34.51;200.14;24.12
2020;02;13;08;00;0.73;50.00;1019.20;0.00;0.00;0.00;0.00;11.00;9.00;11.00;0.00;18.55;2.67;12.77;201.50;24.61;200.56;46.72;208.54;27.36
2020;02;13;09;00;4.53;43.00;1018.00;0.00;0.00;0.00;0.00;91.00;21.00;91.00;0.00;52.98;111.25;14.18;203.96;22.80;201.30;51.52;213.02;29.88
2020;02;13;10;00;6.10;40.00;1017.30;0.00;0.00;0.00;0.00;100.00;25.00;100.00;100.00;1.91;168.21;17.71;206.57;25.34;202.56;58.68;216.52;34.56
2020;02;13;11;00;7.00;42.00;1017.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;105.02;17.78;211.76;26.87;212.41;63.81;218.36;34.92
2020;02;13;12;00;5.63;58.00;1016.40;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;103.24;25.57;212.35;39.16;209.16;71.29;214.09;47.16
2020;02;13;13;00;6.72;73.00;1014.50;1.00;1.30;0.00;0.00;100.00;100.00;89.00;100.00;0.00;129.05;31.42;198.02;42.28;195.81;78.74;207.50;55.80
2020;02;13;14;00;7.86;75.00;1013.90;0.30;2.20;0.00;0.00;100.00;22.00;100.00;100.00;0.00;211.82;20.66;202.54;28.58;199.12;60.60;209.15;50.04
2020;02;13;15;00;8.68;77.00;1013.10;0.80;1.90;0.00;0.00;100.00;70.00;77.00;100.00;0.00;241.19;30.78;204.17;40.61;204.07;75.60;212.55;54.00
2020;02;13;16;00;8.24;83.00;1012.20;0.60;1.50;0.00;0.00;100.00;25.00;100.00;100.00;0.00;188.68;39.03;209.88;52.84;208.49;86.92;215.73;61.20
2020;02;13;17;00;8.59;83.00;1011.40;0.50;1.70;0.00;0.00;100.00;0.00;100.00;100.00;0.00;108.58;41.26;209.25;55.25;208.40;88.98;214.78;57.96
2020;02;13;18;00;8.27;84.00;1012.30;0.70;1.40;0.00;0.00;100.00;0.00;100.00;100.00;0.00;26.70;45.16;215.59;60.06;215.98;94.99;223.31;67.68
2020;02;13;19;00;7.79;90.00;1012.80;1.20;1.60;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;35.93;232.33;47.46;234.26;79.60;237.75;51.12
2020;02;13;20;00;7.78;86.00;1014.10;0.60;1.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;36.00;229.46;48.08;230.47;70.33;248.69;48.60
2020;02;13;21;00;7.59;82.00;1016.00;0.20;1.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;38.81;232.92;51.72;236.64;72.35;253.82;52.20
2020;02;13;22;00;7.18;83.00;1016.70;0.50;1.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;34.45;235.65;45.14;237.70;66.62;255.29;44.64
2020;02;13;23;00;6.61;83.00;1017.30;0.30;1.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;33.47;238.19;44.48;240.95;67.64;258.33;45.72
2020;02;14;00;00;6.09;83.00;1018.00;0.00;1.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;30.95;236.86;39.70;239.48;62.42;262.71;51.48
2020;02;14;01;00;5.78;83.00;1018.30;0.00;1.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;27.11;239.69;35.74;243.69;60.51;271.70;39.24
2020;02;14;02;00;5.09;87.00;1019.60;0.00;0.90;0.00;0.00;55.00;0.00;0.00;55.00;0.00;0.00;21.57;213.42;31.47;215.69;39.86;249.93;32.76
2020;02;14;03;00;5.07;89.00;1020.30;0.00;1.00;0.00;0.00;64.00;0.00;0.00;64.00;0.00;0.00;25.13;218.02;34.02;219.42;44.65;262.59;29.88
2020;02;14;04;00;5.04;89.00;1021.10;0.00;0.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;25.31;219.81;34.15;222.44;47.54;271.74;29.88
2020;02;14;05;00;5.41;89.00;1022.00;0.00;0.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;23.56;218.80;30.83;222.63;44.81;278.78;26.64
2020;02;14;06;00;5.40;88.00;1023.30;0.00;0.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;20.30;217.07;27.50;223.94;39.21;283.27;25.56
2020;02;14;07;00;4.87;90.00;1023.70;0.00;0.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;18.40;210.58;26.49;222.80;34.38;287.68;29.16
2020;02;14;08;00;5.17;88.00;1024.70;0.00;0.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;2.67;16.18;212.28;24.01;229.86;29.78;296.57;16.20
2020;02;14;09;00;5.88;85.00;1025.00;0.00;0.20;0.00;0.00;3.00;0.00;0.00;3.00;0.00;110.36;13.49;223.92;17.79;234.06;23.62;307.57;26.64
2020;02;14;10;00;7.15;76.00;1024.90;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;58.09;246.53;12.14;258.02;14.49;255.62;15.82;311.31;10.80
2020;02;14;11;00;7.61;71.00;1025.70;0.00;0.00;0.00;0.00;15.00;0.00;0.00;15.00;53.62;180.67;9.73;272.12;11.16;270.00;9.89;280.49;9.36
2020;02;14;12;00;7.84;71.00;1026.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;50.43;249.20;9.83;261.57;11.79;257.66;10.45;268.03;10.08
2020;02;14;13;00;8.94;68.00;1026.40;0.00;0.00;0.00;0.00;18.00;0.00;0.00;18.00;53.62;492.17;10.97;246.80;12.90;247.01;12.18;251.03;11.16
2020;02;14;14;00;9.69;63.00;1026.00;0.00;0.00;0.00;0.00;94.00;0.00;0.00;94.00;48.51;493.95;1.61;296.57;2.19;279.46;1.14;251.57;10.08
2020;02;14;15;00;10.22;62.00;1025.30;0.00;0.00;0.00;0.00;66.00;0.00;0.00;66.00;0.00;423.64;2.74;293.20;3.32;282.53;2.28;251.57;7.56
2020;02;14;16;00;10.40;61.00;1025.80;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;17.87;332.86;2.19;9.46;1.80;360.00;0.36;90.00;4.32
2020;02;14;17;00;10.42;62.00;1025.50;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;8.94;205.59;7.70;37.41;8.09;32.28;5.62;50.19;6.84
2020;02;14;18;00;7.51;75.00;1026.30;0.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;0.00;60.52;9.18;48.18;14.34;51.12;7.93;50.53;14.76
2020;02;14;19;00;6.43;79.00;1026.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.75;0.00;9.02;61.39;16.92;51.91;9.34;62.45;15.84
2020;02;14;20;00;5.47;85.00;1026.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.40;46.74;16.09;40.46;13.22;60.64;15.84
2020;02;14;21;00;4.80;88.00;1027.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.39;46.97;16.64;38.85;16.32;41.42;16.56
2020;02;14;22;00;4.67;89.00;1026.90;0.00;0.00;0.00;0.00;3.30;11.00;0.00;0.00;0.00;0.00;7.93;50.53;18.16;39.37;17.79;54.06;18.72
2020;02;14;23;00;3.94;91.00;1027.00;0.00;0.00;0.00;0.00;10.00;9.00;0.00;10.00;0.00;0.00;6.30;59.04;15.53;45.94;18.95;51.17;18.36
2020;02;15;00;00;3.93;96.00;1027.20;0.00;0.00;0.00;0.00;31.00;20.00;0.00;31.00;0.00;0.00;1.30;123.69;8.59;56.98;16.56;42.36;6.12
2020;02;15;01;00;3.94;96.00;1028.10;0.00;0.00;0.00;0.00;31.00;29.00;0.00;31.00;0.00;0.00;4.38;189.46;4.33;94.76;12.50;41.50;5.40
2020;02;15;02;00;3.84;93.00;1027.80;0.00;0.00;0.00;0.00;33.00;41.00;33.00;15.00;0.00;0.00;0.36;90.00;1.30;33.69;8.37;64.54;2.52
2020;02;15;03;00;3.25;95.00;1027.90;0.00;0.00;0.00;0.00;72.00;44.00;72.00;0.00;0.00;0.00;2.55;278.13;2.62;285.95;5.48;66.80;2.88
2020;02;15;04;00;2.99;93.00;1027.70;0.00;0.00;0.00;0.00;64.00;42.00;64.00;0.00;0.00;0.00;4.68;202.62;4.20;210.96;1.44;90.00;3.60
2020;02;15;05;00;2.94;94.00;1027.10;0.00;0.00;0.00;0.00;47.00;0.00;47.00;0.00;0.00;0.00;4.83;206.57;3.83;221.19;3.67;191.31;3.60
2020;02;15;06;00;3.19;88.00;1027.50;0.00;0.00;0.00;0.00;34.00;0.00;34.00;0.00;0.00;0.00;3.32;220.60;4.21;250.02;8.12;192.80;3.60
2020;02;15;07;00;3.29;83.00;1027.20;0.00;0.00;0.00;0.00;23.00;0.00;23.00;0.00;0.00;0.00;1.80;216.87;2.74;246.80;11.87;194.04;1.44
2020;02;15;08;00;2.72;90.00;1027.50;0.00;0.00;0.00;0.00;37.00;0.00;37.00;16.00;16.81;4.45;2.16;270.00;2.31;231.34;15.28;195.02;2.88
2020;02;15;09;00;4.20;87.00;1027.90;0.00;0.00;0.00;0.00;41.00;0.00;0.00;41.00;36.38;117.48;2.41;206.57;4.80;192.99;19.59;197.10;6.12
2020;02;15;10;00;6.38;75.00;1027.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.83;267.89;2.28;251.57;4.02;243.43;27.42;203.20;13.32
2020;02;15;11;00;9.04;59.00;1026.60;0.00;0.00;0.00;0.00;3.90;13.00;0.00;0.00;60.00;398.72;3.42;251.57;4.83;243.43;33.33;207.67;13.32
2020;02;15;12;00;11.38;45.00;1025.80;0.00;0.00;0.00;0.00;6.90;23.00;0.00;0.00;57.51;488.61;4.21;250.02;5.48;246.80;33.17;207.12;16.56
2020;02;15;13;00;13.19;37.00;1024.80;0.00;0.00;0.00;0.00;5.40;18.00;0.00;0.00;55.60;529.55;6.19;234.46;8.29;235.62;35.07;211.57;19.08
2020;02;15;14;00;13.79;35.00;1024.60;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;56.55;522.43;11.92;208.89;16.49;211.61;36.95;213.07;24.12
2020;02;15;15;00;14.07;37.00;1024.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.62;462.80;15.46;204.78;19.81;199.09;32.57;203.45;26.64
2020;02;15;16;00;13.92;40.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;358.67;14.01;205.91;17.25;203.36;29.55;202.19;26.28
