2020;01;20;08;00;-1.76;89.00;1038.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;32.60;43.21;42.00;44.65;33.23;67.05;33.84
2020;01;20;09;00;-1.15;84.00;1039.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;30.26;33.36;43.69;41.24;44.29;31.56;64.31;33.84
2020;01;20;10;00;-0.17;76.00;1038.70;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;160.20;34.13;43.29;40.22;44.27;30.38;58.57;34.20
2020;01;20;11;00;0.85;73.00;1038.10;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;275.90;33.61;44.13;38.44;45.38;27.67;57.76;32.04
2020;01;20;12;00;1.74;67.00;1038.30;0.00;0.00;0.00;0.00;24.00;0.00;0.00;24.00;0.00;364.01;33.86;44.57;37.43;46.17;31.75;57.03;30.96
2020;01;20;13;00;2.43;60.00;1039.30;0.00;0.00;0.00;0.00;22.00;0.00;0.00;22.00;44.68;411.18;31.32;43.60;34.62;45.84;27.16;51.46;27.00
2020;01;20;14;00;3.42;56.00;1039.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.96;404.06;30.89;40.75;35.41;42.94;31.54;51.95;25.20
2020;01;20;15;00;3.95;56.00;1038.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;344.43;29.13;39.99;33.90;41.99;34.57;54.32;29.52
2020;01;20;16;00;3.62;60.00;1038.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;242.97;26.21;37.18;32.22;39.56;35.55;56.15;31.68
2020;01;20;17;00;1.40;76.00;1038.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;111.25;21.47;34.76;31.90;36.74;35.65;56.95;24.48
2020;01;20;18;00;-0.73;86.00;1038.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.22;5.34;19.27;32.80;30.85;34.06;33.04;60.64;19.44
2020;01;20;19;00;-1.32;95.00;1038.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.71;37.57;30.10;36.73;30.46;61.01;33.84
2020;01;20;20;00;-1.42;98.00;1039.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.64;38.85;28.67;38.88;21.58;64.29;26.64
2020;01;20;21;00;-1.38;100.00;1040.30;0.00;0.00;0.00;0.00;40.00;0.00;0.00;40.00;0.00;0.00;16.42;37.87;28.35;40.36;16.27;65.14;23.40
2020;01;20;22;00;-0.61;95.00;1040.80;0.00;0.00;0.00;0.00;100.00;0.00;1.00;100.00;0.00;0.00;15.70;36.61;26.60;39.51;9.69;74.93;17.28
2020;01;20;23;00;-0.45;89.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;2.00;100.00;0.00;0.00;13.48;34.11;24.12;37.72;5.15;114.78;12.60
2020;01;21;00;00;-0.58;87.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.60;36.87;22.96;41.19;8.28;180.00;19.80
2020;01;21;01;00;-0.71;89.00;1040.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.22;45.00;22.91;45.00;9.73;182.12;19.08
2020;01;21;02;00;-1.09;92.00;1042.20;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.26;49.76;22.77;50.77;9.83;171.57;15.48
2020;01;21;03;00;-2.55;100.00;1042.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;11.81;52.43;22.18;54.25;7.70;142.59;19.44
2020;01;21;04;00;-2.70;100.00;1040.90;0.00;0.00;0.00;0.00;23.00;0.00;23.00;0.00;0.00;0.00;11.30;52.77;21.37;57.38;8.05;100.30;22.32
2020;01;21;05;00;-2.78;100.00;1041.10;0.00;0.00;0.00;0.00;13.00;7.00;13.00;0.00;0.00;0.00;11.53;51.34;22.07;56.31;11.21;84.47;22.68
2020;01;21;06;00;-2.71;97.00;1041.80;0.00;0.00;0.00;0.00;5.00;9.00;5.00;0.00;0.00;0.00;11.81;52.43;22.17;57.60;15.38;69.44;19.08
2020;01;21;07;00;-2.91;97.00;1041.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.12;60.95;21.67;57.89;20.75;51.34;23.40
2020;01;21;08;00;-2.87;95.00;1041.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.18;56.82;20.67;54.93;24.18;44.40;24.48
2020;01;21;09;00;-1.29;86.00;1042.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51.48;33.82;11.68;56.31;19.88;58.32;22.93;47.54;25.56
2020;01;21;10;00;0.87;74.00;1041.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;168.21;13.78;56.73;16.12;60.57;23.07;55.81;24.48
2020;01;21;11;00;2.72;61.00;1040.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;286.58;15.28;46.91;17.58;47.49;19.02;60.52;19.08
2020;01;21;12;00;4.18;54.00;1039.40;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;60.00;370.24;14.84;50.91;16.14;51.34;15.78;62.85;16.20
2020;01;21;13;00;4.34;52.00;1038.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.72;409.40;11.75;40.03;12.48;43.83;2.97;14.04;12.24
2020;01;21;14;00;5.00;49.00;1039.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;398.72;10.97;41.01;11.71;45.00;1.48;345.96;10.44
2020;01;21;15;00;5.17;50.00;1038.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;340.87;11.71;45.00;13.00;48.37;2.19;9.46;11.16
2020;01;21;16;00;4.77;53.00;1037.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;241.19;12.03;51.07;14.08;57.53;5.63;26.57;15.12
2020;01;21;17;00;2.59;69.00;1037.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;112.14;10.30;53.53;16.12;60.57;8.94;40.10;17.28
2020;01;21;18;00;1.30;67.00;1037.40;0.00;0.00;0.00;0.00;2.40;8.00;0.00;0.00;25.60;6.23;10.46;49.18;17.71;52.43;12.10;53.47;19.80
2020;01;21;19;00;0.97;77.00;1037.00;0.00;0.00;0.00;0.00;4.00;11.00;4.00;0.00;0.00;0.00;9.50;52.70;19.67;55.44;14.28;56.31;21.96
2020;01;21;20;00;0.68;84.00;1036.80;0.00;0.00;0.00;0.00;68.00;42.00;68.00;0.00;0.00;0.00;10.30;53.53;20.59;53.53;14.58;57.09;21.96
2020;01;21;21;00;0.73;82.00;1037.40;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;8.94;49.90;19.23;51.84;11.79;58.74;24.48
2020;01;21;22;00;0.42;81.00;1037.60;0.00;0.00;0.00;0.00;52.00;30.00;52.00;0.00;0.00;0.00;7.90;43.15;18.39;49.76;8.29;55.62;19.08
2020;01;21;23;00;0.50;79.00;1037.20;0.00;0.00;0.00;0.00;37.00;21.00;37.00;0.00;0.00;0.00;5.69;34.70;15.58;49.69;3.62;84.29;20.52
2020;01;22;00;00;0.36;80.00;1037.10;0.00;0.00;0.00;0.00;29.00;7.00;29.00;0.00;0.00;0.00;4.55;18.43;13.98;34.51;3.08;159.44;15.84
2020;01;22;01;00;0.41;79.00;1037.50;0.00;0.00;0.00;0.00;20.00;0.00;20.00;0.00;0.00;0.00;3.83;41.19;12.31;37.87;4.80;167.01;16.56
2020;01;22;02;00;0.38;80.00;1038.10;0.00;0.00;0.00;0.00;53.00;3.00;53.00;0.00;0.00;0.00;4.39;34.99;11.72;42.51;6.64;167.47;16.92
2020;01;22;03;00;0.13;83.00;1036.90;0.00;0.00;0.00;0.00;26.00;1.00;26.00;0.00;0.00;0.00;4.90;36.03;12.48;43.83;5.48;156.80;15.84
2020;01;22;04;00;-0.08;85.00;1035.80;0.00;0.00;0.00;0.00;23.00;0.00;23.00;0.00;0.00;0.00;5.86;47.49;14.84;50.91;5.00;120.26;17.64
2020;01;22;05;00;-0.25;87.00;1035.60;0.00;0.00;0.00;0.00;39.00;0.00;39.00;0.00;0.00;0.00;6.11;45.00;16.09;49.54;7.28;81.47;18.72
2020;01;22;06;00;-0.11;85.00;1035.30;0.00;0.00;0.00;0.00;7.00;11.00;7.00;0.00;0.00;0.00;6.13;49.76;16.78;54.61;11.84;70.46;19.08
2020;01;22;07;00;0.05;83.00;1035.10;0.00;0.00;0.00;0.00;14.00;17.00;14.00;0.00;0.00;0.00;4.33;48.37;15.48;54.46;14.20;59.53;17.28
2020;01;22;08;00;0.20;80.00;1034.50;0.00;0.00;0.00;0.00;45.00;25.00;45.00;0.00;0.00;0.00;4.07;45.00;14.29;49.09;15.95;61.70;16.56
2020;01;22;09;00;1.11;75.00;1034.90;0.00;0.00;0.00;0.00;68.00;55.00;68.00;0.00;27.27;40.05;4.39;55.01;14.06;50.19;17.58;55.01;16.92
2020;01;22;10;00;2.94;69.00;1034.60;0.00;0.00;0.00;0.00;4.00;6.00;4.00;0.00;16.60;181.56;7.13;45.00;11.20;45.00;18.09;58.84;17.64
2020;01;22;11;00;4.56;63.00;1033.80;0.00;0.00;0.00;0.00;1.50;5.00;0.00;0.00;57.45;292.81;10.20;42.14;12.48;43.83;16.64;51.15;17.64
2020;01;22;12;00;6.18;55.00;1033.20;0.00;0.00;0.00;0.00;54.00;90.00;54.00;0.00;59.04;380.92;11.72;47.49;13.76;47.12;16.04;44.09;18.72
2020;01;22;13;00;6.64;62.00;1033.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.53;410.29;8.59;33.02;10.81;29.98;6.76;64.80;9.36
2020;01;22;14;00;7.47;58.00;1032.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;400.50;10.74;39.56;12.54;39.17;10.09;55.18;11.88
2020;01;22;15;00;7.57;57.00;1031.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;344.43;10.20;42.14;11.97;46.22;11.59;53.84;15.48
2020;01;22;16;00;7.08;61.00;1032.50;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;60.00;248.31;10.74;50.44;13.09;58.50;15.27;45.00;18.00
2020;01;22;17;00;4.57;68.00;1031.50;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;59.62;127.27;9.51;60.52;16.92;66.16;22.18;48.29;18.72
2020;01;22;18;00;2.98;77.00;1031.20;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;26.74;8.90;9.50;52.70;16.87;50.19;24.19;53.47;23.40
2020;01;22;19;00;2.72;80.00;1032.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.29;54.46;18.08;44.19;24.41;52.79;25.92
2020;01;22;20;00;2.16;87.00;1031.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.69;58.67;19.73;51.67;25.36;51.34;22.32
2020;01;22;21;00;1.66;86.00;1031.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.59;54.69;22.55;51.48;29.13;50.01;20.52
2020;01;22;22;00;1.39;85.00;1031.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.03;51.07;26.37;51.10;30.70;50.71;21.96
2020;01;22;23;00;1.00;87.00;1031.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.84;50.91;28.80;53.13;32.60;46.79;24.12
2020;01;23;00;00;0.81;89.00;1031.30;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;16.83;48.47;29.74;51.88;34.11;44.14;37.44
2020;01;23;01;00;0.83;91.00;1032.30;0.00;0.00;0.00;0.00;51.00;1.00;0.00;51.00;0.00;0.00;18.90;49.64;31.10;53.00;35.16;42.51;23.04
2020;01;23;02;00;0.58;92.00;1032.80;0.00;0.00;0.00;0.00;52.00;0.00;0.00;52.00;0.00;0.00;17.15;50.96;29.17;54.54;34.90;42.91;27.36
2020;01;23;03;00;-0.01;94.00;1030.80;0.00;0.00;0.00;0.00;37.00;0.00;0.00;37.00;0.00;0.00;14.34;51.12;24.66;56.31;35.14;43.34;25.56
2020;01;23;04;00;-0.58;96.00;1030.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.48;56.77;21.77;55.78;35.38;44.59;24.12
2020;01;23;05;00;-1.07;96.00;1030.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.61;60.26;19.47;56.31;36.66;45.80;24.84
2020;01;23;06;00;-0.84;93.00;1029.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.18;55.84;20.38;57.99;37.22;48.14;25.56
2020;01;23;07;00;-0.88;92.00;1029.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.48;56.77;20.87;57.68;34.39;47.12;25.56
2020;01;23;08;00;-0.89;92.00;1029.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.39;54.46;20.09;53.75;32.60;46.79;29.52
2020;01;23;09;00;0.59;86.00;1029.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.19;37.38;10.20;47.86;16.49;53.88;28.86;49.55;31.68
2020;01;23;10;00;2.80;78.00;1029.20;0.00;0.00;0.00;0.00;2.40;8.00;0.00;0.00;60.00;178.89;9.96;40.60;12.48;56.77;19.80;53.13;18.36
2020;01;23;11;00;4.60;69.00;1029.20;0.00;0.00;0.00;0.00;32.00;0.00;32.00;0.00;58.47;301.71;10.74;39.56;13.83;51.34;10.50;59.04;21.96
2020;01;23;12;00;6.05;64.00;1028.40;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;39.57;368.46;7.41;29.05;9.18;41.82;1.14;108.43;6.48
2020;01;23;13;00;5.65;60.00;1028.50;0.00;0.00;0.00;0.00;35.00;0.00;35.00;0.00;0.00;419.19;7.57;25.35;9.09;33.69;12.40;205.82;7.92
2020;01;23;14;00;6.45;58.00;1028.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.66;408.51;7.10;30.47;8.29;34.38;16.58;214.38;9.36
2020;01;23;15;00;6.65;58.00;1026.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;346.21;7.59;31.43;9.09;33.69;13.85;204.57;8.28
2020;01;23;16;00;6.17;60.00;1026.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;246.53;7.09;23.96;8.23;23.20;10.50;210.96;7.20
2020;01;23;17;00;4.98;64.00;1027.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;119.26;2.90;29.74;5.50;31.61;13.00;228.37;5.04
2020;01;23;18;00;4.68;68.00;1027.60;0.00;0.00;0.00;0.00;22.00;0.00;22.00;0.00;28.41;8.01;3.26;186.34;0.00;180.00;22.92;223.73;2.88
2020;01;23;19;00;5.44;65.00;1026.70;0.00;0.00;0.00;0.00;37.00;0.00;37.00;0.00;0.00;0.00;4.35;204.44;4.39;214.99;21.65;222.98;7.56
2020;01;23;20;00;5.87;55.00;1027.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.33;221.63;7.41;240.95;20.39;222.14;8.28
2020;01;23;21;00;6.21;49.00;1027.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.10;215.54;5.99;237.26;17.83;223.36;5.40
2020;01;23;22;00;5.91;49.00;1027.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.94;201.80;3.89;236.31;15.04;227.91;3.24
2020;01;23;23;00;5.18;52.00;1027.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.61;63.43;1.30;56.31;11.46;226.27;2.16
2020;01;24;00;00;3.91;58.00;1027.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.44;90.00;2.31;51.34;11.25;219.81;2.52
2020;01;24;01;00;3.68;59.00;1027.70;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;0.51;45.00;4.33;4.76;10.51;218.05;2.52
2020;01;24;02;00;4.19;57.00;1028.20;0.00;0.00;0.00;0.00;77.00;0.00;77.00;0.00;0.00;0.00;0.72;360.00;5.35;19.65;9.89;213.11;3.60
2020;01;24;03;00;3.38;67.00;1028.20;0.00;0.00;0.00;0.00;65.00;0.00;58.00;65.00;0.00;0.00;3.60;90.00;7.93;50.53;2.41;206.57;6.84
2020;01;24;04;00;2.73;74.00;1027.60;0.00;0.00;0.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;1.14;288.43;6.03;17.35;1.44;180.00;4.68
2020;01;24;05;00;3.10;78.00;1027.50;0.00;0.00;0.00;0.00;55.00;0.00;55.00;29.00;0.00;0.00;2.41;63.43;8.29;34.38;3.88;68.20;7.92
2020;01;24;06;00;2.78;84.00;1027.40;0.00;0.00;0.00;0.00;9.00;0.00;9.00;0.00;0.00;0.00;2.88;90.00;9.18;48.18;7.90;43.15;8.64
2020;01;24;07;00;3.43;82.00;1026.50;0.00;0.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;1.14;108.43;8.44;50.19;9.50;52.70;6.48
2020;01;24;08;00;2.65;85.00;1027.30;0.00;0.00;0.00;0.00;57.00;0.00;57.00;0.00;0.00;0.00;4.38;350.54;9.47;8.75;12.74;42.71;9.36
2020;01;24;09;00;4.17;74.00;1027.50;0.00;0.00;0.00;0.00;100.00;0.00;100.00;92.00;21.30;42.72;7.29;159.78;6.92;98.97;13.04;27.98;6.48
2020;01;24;10;00;4.76;70.00;1026.80;0.00;0.00;0.00;0.00;100.00;0.00;100.00;100.00;0.00;38.27;3.32;319.40;7.95;5.19;10.88;34.22;7.56
2020;01;24;11;00;6.19;64.00;1026.10;0.00;0.00;0.00;0.00;21.00;0.00;21.00;0.00;0.00;210.93;3.42;71.57;3.42;71.57;16.30;46.79;10.44
2020;01;24;12;00;7.73;57.00;1025.80;0.00;0.00;0.00;0.00;100.00;0.00;100.00;7.00;46.60;364.90;5.80;352.87;6.85;356.99;15.38;32.57;10.80
2020;01;24;13;00;8.07;58.00;1025.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;418.30;6.62;22.38;8.09;20.85;11.75;49.97;9.36
2020;01;24;14;00;8.69;53.00;1024.40;0.00;0.00;0.00;0.00;72.00;0.00;72.00;0.00;60.00;409.40;5.69;18.43;6.73;15.52;5.63;63.43;6.84
2020;01;24;15;00;9.13;54.00;1024.00;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;14.04;312.39;2.16;360.00;2.55;351.87;3.26;186.34;2.52
2020;01;24;16;00;9.67;56.00;1023.80;0.00;0.00;0.00;0.00;100.00;10.00;100.00;3.00;0.00;232.29;3.88;248.20;5.00;239.74;9.73;218.99;5.04
2020;01;24;17;00;8.84;60.00;1023.70;0.00;0.00;0.00;0.00;61.00;29.00;61.00;9.00;0.00;128.16;5.01;248.96;8.29;235.62;11.98;212.74;8.64
2020;01;24;18;00;7.35;66.00;1023.60;0.00;0.00;0.00;0.00;75.00;34.00;40.00;75.00;10.47;10.68;5.15;245.22;8.85;243.43;10.79;205.71;8.64
2020;01;24;19;00;6.42;72.00;1023.10;0.00;0.00;0.00;0.00;78.00;41.00;41.00;78.00;0.00;0.00;4.58;225.00;5.80;240.26;10.80;180.00;8.64
2020;01;24;20;00;6.06;77.00;1024.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;63.00;0.00;0.00;4.33;228.37;4.80;257.01;6.49;160.56;8.28
2020;01;24;21;00;6.20;75.00;1024.60;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;2.55;225.00;1.80;270.00;1.84;78.69;3.24
2020;01;24;22;00;6.19;74.00;1025.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;93.00;0.00;0.00;1.08;180.00;1.08;90.00;4.90;53.97;1.08
2020;01;24;23;00;6.11;74.00;1024.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;78.00;0.00;0.00;0.80;243.43;0.51;315.00;5.32;61.70;1.44
2020;01;25;00;00;6.20;74.00;1023.70;0.00;0.00;0.00;0.00;100.00;76.00;100.00;79.00;0.00;0.00;2.55;188.13;1.53;225.00;3.76;73.30;1.08
2020;01;25;01;00;6.25;73.00;1024.20;0.00;0.00;0.00;0.00;81.00;49.00;81.00;19.00;0.00;0.00;3.08;200.56;2.81;230.19;0.80;26.57;2.52
2020;01;25;02;00;5.87;74.00;1024.30;0.00;0.00;0.00;0.00;64.00;23.00;22.00;64.00;0.00;0.00;3.55;203.96;4.35;245.56;2.16;270.00;3.60
2020;01;25;03;00;6.10;72.00;1023.40;0.00;0.00;0.00;0.00;91.00;28.00;30.00;91.00;0.00;0.00;3.42;198.43;4.68;247.38;3.60;216.87;3.96
2020;01;25;04;00;5.56;74.00;1022.90;0.00;0.00;0.00;0.00;34.00;27.00;34.00;30.00;0.00;0.00;0.51;225.00;2.19;279.46;2.97;194.04;0.72
2020;01;25;05;00;4.58;80.00;1022.80;0.00;0.00;0.00;0.00;34.00;26.00;34.00;0.00;0.00;0.00;0.51;45.00;1.30;33.69;1.30;213.69;2.88
2020;01;25;06;00;4.12;83.00;1023.00;0.00;0.00;0.00;0.00;38.00;21.00;38.00;0.00;0.00;0.00;1.14;161.57;1.14;108.43;0.51;225.00;2.52
2020;01;25;07;00;4.43;81.00;1023.00;0.00;0.00;0.00;0.00;27.00;22.00;27.00;0.00;0.00;0.00;2.10;210.96;1.48;284.04;2.10;210.96;0.72
2020;01;25;08;00;4.54;80.00;1022.90;0.00;0.00;0.00;0.00;27.00;23.00;27.00;0.00;0.00;0.00;2.74;203.20;1.44;270.00;4.20;210.96;1.08
2020;01;25;09;00;5.54;76.00;1023.60;0.00;0.00;0.00;0.00;25.00;22.00;25.00;0.00;39.24;45.39;1.84;191.31;0.36;180.00;4.90;216.03;0.72
2020;01;25;10;00;6.95;72.00;1024.00;0.00;0.00;0.00;0.00;25.00;23.00;25.00;0.00;44.04;186.01;0.72;360.00;0.00;180.00;5.48;203.20;2.16
2020;01;25;11;00;7.96;71.00;1023.70;0.00;0.00;0.00;0.00;22.00;24.00;22.00;0.00;44.04;302.60;2.88;360.00;2.55;8.13;6.62;202.38;4.32
2020;01;25;12;00;8.60;70.00;1022.70;0.00;0.00;0.00;0.00;16.00;26.00;16.00;0.00;45.96;383.59;3.26;353.66;2.88;360.00;7.15;220.91;5.04
2020;01;25;13;00;9.15;63.00;1021.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49.79;415.63;2.90;352.87;2.52;360.00;9.45;220.36;5.04
2020;01;25;14;00;9.65;60.00;1021.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;406.73;2.52;360.00;1.84;11.31;10.20;222.14;3.24
2020;01;25;15;00;9.95;61.00;1021.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;7.00;60.00;354.22;2.55;8.13;2.28;18.43;9.79;216.03;3.24
2020;01;25;16;00;9.68;63.00;1020.50;0.00;0.00;0.00;0.00;4.00;0.00;0.00;4.00;55.53;258.99;3.08;20.56;2.90;29.74;9.36;202.62;3.96
