Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation (high resolution)  [sfc];Total Precipitation (low resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Snowfall Amount (low resolution)  [sfc];Total Cloud Cover  [sfc];High Cloud Cover  [high cld lay];Medium Cloud Cover  [mid cld lay];Low Cloud Cover  [low cld lay];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [80 m above gnd];Wind Direction  [80 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb];Wind Gust  [sfc]
2020;02;28;19;00;6.26;53.00;1018.50;0.00;0.00;0.00;0.00;46.00;30.00;46.00;1.00;0.00;4.45;11.09;193.13;20.06;201.04;29.34;209.40;16.92
2020;02;28;20;00;6.57;42.00;1018.00;0.00;0.00;0.00;0.00;100.00;31.00;73.00;100.00;0.00;0.00;11.25;187.35;22.61;193.82;32.55;209.12;16.56
2020;02;28;21;00;6.39;36.00;1017.30;0.00;0.00;0.00;0.00;34.00;36.00;34.00;17.00;0.00;0.00;11.61;187.13;22.35;194.93;34.25;213.86;21.96
2020;02;28;22;00;6.20;33.00;1017.40;0.00;0.00;0.00;0.00;84.00;100.00;84.00;49.00;0.00;0.00;12.78;189.73;26.37;194.23;37.94;213.39;25.20
2020;02;28;23;00;6.74;41.00;1016.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;22.00;0.00;0.00;13.08;187.91;25.58;193.84;39.04;212.96;22.68
2020;02;29;00;00;6.91;46.00;1015.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;13.32;198.92;25.62;199.71;38.85;212.51;26.28
2020;02;29;01;00;7.14;50.00;1015.60;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;15.54;193.39;26.76;199.65;42.85;211.95;26.64
2020;02;29;02;00;6.68;57.00;1014.70;0.00;0.00;0.00;0.00;100.00;87.00;100.00;100.00;0.00;0.00;8.56;165.38;18.00;180.00;31.21;191.31;26.64
2020;02;29;03;00;6.05;64.00;1012.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;90.00;0.00;0.00;6.41;231.84;9.42;223.45;25.86;188.81;24.48
2020;02;29;04;00;5.23;69.00;1011.90;0.00;0.00;0.00;0.00;100.00;100.00;100.00;4.00;0.00;0.00;14.58;200.22;27.35;200.82;49.84;212.31;29.16
2020;02;29;05;00;3.91;75.00;1010.90;0.00;0.00;0.00;0.00;15.00;0.00;15.00;0.00;0.00;0.00;16.86;196.11;33.59;199.41;54.02;213.58;37.08
2020;02;29;06;00;3.99;77.00;1009.70;0.00;0.00;0.00;0.00;3.90;13.00;0.00;0.00;0.00;0.00;14.35;197.53;31.21;196.76;55.94;211.85;37.80
2020;02;29;07;00;3.93;79.00;1008.40;0.00;0.00;0.00;0.00;7.00;20.00;7.00;0.00;0.00;0.00;14.99;204.10;32.90;203.20;56.63;212.28;39.60
2020;02;29;08;00;5.84;73.00;1007.20;0.00;0.00;0.00;0.00;76.00;62.00;76.00;0.00;42.62;32.93;16.58;207.12;31.08;205.38;55.39;207.06;39.96
2020;02;29;09;00;8.55;63.00;1006.20;0.00;0.00;0.00;0.00;44.00;46.00;44.00;0.00;11.49;188.68;20.59;216.47;29.38;216.03;69.30;209.23;44.28
2020;02;29;10;00;10.65;59.00;1005.10;0.00;0.00;0.00;0.00;94.00;27.00;94.00;0.00;31.91;335.53;33.86;215.04;45.04;214.58;77.38;209.55;60.48
2020;02;29;11;00;12.50;57.00;1004.70;0.00;0.00;0.00;0.00;100.00;100.00;100.00;5.00;0.00;433.43;49.13;213.34;63.70;213.24;87.05;211.13;71.64
2020;02;29;12;00;11.87;57.00;1004.60;0.00;0.00;0.00;0.00;100.00;100.00;100.00;48.00;0.00;362.23;52.06;216.00;68.42;215.36;91.86;213.81;61.92
2020;02;29;13;00;11.32;59.00;1004.40;0.00;0.00;0.00;0.00;100.00;86.00;100.00;0.00;0.00;178.89;46.04;214.81;59.72;214.94;86.47;213.62;65.16
2020;02;29;14;00;11.74;59.00;1003.60;0.00;0.00;0.00;0.00;100.00;2.00;100.00;100.00;0.00;186.01;36.67;211.35;47.74;212.37;64.03;211.90;57.96
2020;02;29;15;00;12.68;61.00;1002.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;56.00;0.00;300.82;34.79;208.42;44.65;209.46;66.03;207.96;57.96
2020;02;29;16;00;12.57;61.00;1002.20;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;217.16;37.73;217.64;49.83;217.37;71.19;213.45;57.60
2020;02;29;17;00;11.75;64.00;1002.40;0.00;0.00;0.00;0.00;100.00;14.00;100.00;100.00;0.00;202.03;38.99;227.62;50.98;227.86;72.38;222.18;59.76
2020;02;29;18;00;9.85;80.00;1004.00;0.60;1.00;0.00;0.00;100.00;100.00;100.00;100.00;0.00;48.95;29.14;242.80;38.97;242.49;60.81;235.37;52.20
2020;02;29;19;00;8.88;90.00;1005.00;1.00;1.30;0.00;0.00;100.00;0.00;100.00;100.00;0.00;1.78;31.54;231.95;44.93;232.49;82.36;238.95;50.40
2020;02;29;20;00;8.98;89.00;1006.00;1.50;1.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;35.89;225.41;48.41;227.41;72.15;242.03;50.76
2020;02;29;21;00;9.22;88.00;1007.20;1.40;1.40;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;30.04;224.03;39.99;226.82;63.18;240.66;43.92
2020;02;29;22;00;8.47;84.00;1007.60;0.30;1.50;0.00;0.00;100.00;0.00;100.00;19.00;0.00;0.00;30.04;225.97;41.08;228.91;59.76;238.80;38.16
2020;02;29;23;00;8.27;89.00;1007.50;0.00;1.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;25.72;226.70;35.82;230.71;59.09;244.37;36.72
2020;03;01;00;00;8.46;89.00;1007.50;0.40;1.00;0.00;0.00;100.00;0.00;100.00;41.00;0.00;0.00;25.81;230.09;35.87;231.52;50.64;240.15;34.56
2020;03;01;01;00;7.61;91.00;1008.10;0.20;0.90;0.00;0.00;100.00;0.00;100.00;62.00;0.00;0.00;23.00;219.92;33.88;222.85;48.69;231.60;32.40
2020;03;01;02;00;7.75;88.00;1008.10;0.00;0.60;0.00;0.00;100.00;0.00;100.00;77.00;0.00;0.00;18.71;210.02;29.08;211.33;43.94;235.01;36.00
2020;03;01;03;00;7.41;89.00;1007.50;0.10;0.50;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.00;21.79;210.80;32.15;214.05;51.24;228.13;33.48
2020;03;01;04;00;7.61;89.00;1006.90;0.00;0.50;0.00;0.00;100.00;0.00;95.00;100.00;0.00;0.00;23.48;215.64;34.02;219.42;50.66;230.77;34.92
2020;03;01;05;00;7.45;89.00;1006.80;0.00;0.50;0.00;0.00;100.00;0.00;60.00;100.00;0.00;0.00;26.57;215.63;36.10;218.93;49.96;227.92;38.16
2020;03;01;06;00;7.12;84.00;1007.10;0.00;0.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;26.49;211.10;35.45;212.56;48.14;222.88;34.20
2020;03;01;07;00;6.60;82.00;1006.90;0.00;0.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;25.12;205.46;33.04;209.36;45.09;218.52;31.32
2020;03;01;08;00;6.57;80.00;1006.30;0.00;0.00;0.00;0.00;12.00;0.00;0.00;12.00;0.00;27.59;23.99;207.72;31.80;210.63;44.45;215.11;30.60
2020;03;01;09;00;8.10;73.00;1005.90;0.00;0.20;0.00;0.00;15.00;0.00;0.00;15.00;52.34;179.78;23.71;210.07;29.70;210.61;46.25;211.96;27.36
2020;03;01;10;00;9.15;64.00;1005.70;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;50.43;247.42;26.96;214.11;34.15;214.70;42.05;212.06;31.68
2020;03;01;11;00;10.21;57.00;1004.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.62;449.45;27.56;213.27;32.25;213.16;37.91;210.22;30.24
2020;03;01;12;00;11.14;53.00;1002.90;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;60.00;540.23;27.67;212.24;32.06;212.62;37.11;210.30;32.04
2020;03;01;13;00;11.81;52.00;1001.50;0.00;0.00;0.00;0.00;10.00;0.00;10.00;10.00;53.62;572.27;30.07;211.79;35.15;212.88;40.69;210.88;36.00
2020;03;01;14;00;12.49;51.00;1001.20;0.00;0.00;0.00;0.00;24.00;14.00;24.00;7.00;53.62;560.70;32.95;213.86;39.84;214.70;46.43;213.94;45.36
2020;03;01;15;00;12.10;53.00;1000.90;0.00;0.00;0.00;0.00;100.00;11.00;100.00;100.00;44.68;357.78;37.22;221.86;46.35;223.11;55.34;221.57;49.32
2020;03;01;16;00;10.56;61.00;1000.20;0.10;0.00;0.00;0.00;100.00;75.00;100.00;84.00;0.00;135.28;35.36;215.47;46.30;216.78;61.02;214.91;52.56
2020;03;01;17;00;10.24;64.00;999.20;0.00;0.40;0.00;0.00;100.00;51.00;100.00;100.00;0.00;130.83;37.59;200.17;50.14;201.04;63.44;202.34;55.80
2020;03;01;18;00;8.64;80.00;1001.50;1.30;2.10;0.00;0.00;100.00;0.00;100.00;100.00;0.00;18.69;44.14;232.29;60.56;233.95;83.18;235.76;57.96
2020;03;01;19;00;8.21;69.00;1002.90;0.90;2.50;0.00;0.00;71.00;0.00;66.00;71.00;0.00;2.67;39.66;246.46;53.01;248.49;71.04;252.30;52.56
2020;03;01;20;00;6.31;73.00;1004.70;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29.69;247.17;42.26;249.56;59.31;257.74;40.32
2020;03;01;21;00;5.11;78.00;1006.50;0.00;0.70;0.00;0.00;9.00;0.00;9.00;0.00;0.00;0.00;23.53;240.69;35.93;245.75;51.48;253.34;36.72
2020;03;01;22;00;4.21;84.00;1006.30;0.00;0.30;0.00;0.00;4.00;0.00;0.00;4.00;0.00;0.00;19.37;221.99;32.78;231.24;44.92;243.85;31.68
2020;03;01;23;00;4.16;86.00;1005.70;0.00;0.00;0.00;0.00;90.00;8.00;90.00;0.00;0.00;0.00;21.77;214.22;35.03;219.58;47.33;236.79;34.20
